[1000, [RandomSet,1][MinimumConnectivity,1], [DepthFirstSearchLowCost,1][LeastConnectedFirst,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,1}, {EdgeWeight,10.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,true}, {MixSeekers,false}]
hRandomSet,Cost, 100.3137611009566, Score, 42.16666666666667,sDepthFirstSearchLowCost,Cost, 540.1898062383823, Score, -53.333333333333336, PathLength, 159.0,sLeastConnectedFirst,Cost, 507.81862879265816, Score, -31.0, PathLength, 92.0,
hMinimumConnectivity,Cost, 7158.585254099714, Score, 41.5,sDepthFirstSearchLowCost,Cost, 610.2932992481094, Score, -56.333333333333336, PathLength, 168.0,sLeastConnectedFirst,Cost, 368.24575723682557, Score, -26.666666666666668, PathLength, 79.0,
hMinimumConnectivity,Cost, 15402.592724884971, Score, 41.5,sDepthFirstSearchLowCost,Cost, 515.8494433451546, Score, -47.333333333333336, PathLength, 141.0,sLeastConnectedFirst,Cost, 559.5228412476849, Score, -35.66666666666667, PathLength, 106.0,
hRandomSet,Cost, 281.78978458203875, Score, 26.666666666666668,sDepthFirstSearchLowCost,Cost, 280.27462742927, Score, -31.333333333333336, PathLength, 93.0,sLeastConnectedFirst,Cost, 303.9155813154423, Score, -22.0, PathLength, 65.0,
hRandomSet,Cost, 93.4512259900176, Score, 27.166666666666664,sDepthFirstSearchLowCost,Cost, 185.77851881711973, Score, -25.0, PathLength, 74.0,sLeastConnectedFirst,Cost, 456.4925211653422, Score, -29.333333333333332, PathLength, 87.0,
hMinimumConnectivity,Cost, 3248.3926865496865, Score, 43.33333333333333,sDepthFirstSearchLowCost,Cost, 579.628739836685, Score, -56.99999999999999, PathLength, 170.0,sLeastConnectedFirst,Cost, 436.45054767842606, Score, -29.666666666666668, PathLength, 88.0,
hMinimumConnectivity,Cost, 20337.99820784524, Score, 47.49999999999999,sDepthFirstSearchLowCost,Cost, 662.217026350401, Score, -65.66666666666666, PathLength, 196.0,sLeastConnectedFirst,Cost, 490.25410752076857, Score, -29.333333333333332, PathLength, 87.0,
hRandomSet,Cost, 63.21158734077612, Score, 46.66666666666667,sDepthFirstSearchLowCost,Cost, 608.622898169232, Score, -59.0, PathLength, 176.0,sLeastConnectedFirst,Cost, 521.4780126642937, Score, -34.333333333333336, PathLength, 102.0,
hMinimumConnectivity,Cost, 2418.6825169137587, Score, 31.0,sDepthFirstSearchLowCost,Cost, 367.70752011687375, Score, -39.666666666666664, PathLength, 118.0,sLeastConnectedFirst,Cost, 321.09932949557634, Score, -22.333333333333332, PathLength, 66.0,
hRandomSet,Cost, 147.4135482662879, Score, 33.0,sDepthFirstSearchLowCost,Cost, 406.8752861720224, Score, -39.33333333333333, PathLength, 117.0,sLeastConnectedFirst,Cost, 397.6501222354195, Score, -26.666666666666668, PathLength, 79.0,
hRandomSet,Cost, 286.8908016245465, Score, 35.83333333333333,sDepthFirstSearchLowCost,Cost, 330.74725547889926, Score, -37.666666666666664, PathLength, 112.0,sLeastConnectedFirst,Cost, 504.4185135068084, Score, -34.0, PathLength, 101.0,
hRandomSet,Cost, 273.6678894159777, Score, 37.16666666666667,sDepthFirstSearchLowCost,Cost, 478.7162562413177, Score, -48.66666666666667, PathLength, 145.0,sLeastConnectedFirst,Cost, 401.6455281587573, Score, -25.666666666666664, PathLength, 76.0,
hRandomSet,Cost, 163.84043988293072, Score, 45.666666666666664,sDepthFirstSearchLowCost,Cost, 530.1328105083286, Score, -51.0, PathLength, 152.0,sLeastConnectedFirst,Cost, 581.7248106921558, Score, -40.33333333333333, PathLength, 120.0,
hMinimumConnectivity,Cost, 15367.517760418476, Score, 36.333333333333336,sDepthFirstSearchLowCost,Cost, 452.95532541864833, Score, -48.333333333333336, PathLength, 144.0,sLeastConnectedFirst,Cost, 318.75768285289513, Score, -24.333333333333336, PathLength, 72.0,
hRandomSet,Cost, 173.68918859195063, Score, 40.166666666666664,sDepthFirstSearchLowCost,Cost, 503.20669222953813, Score, -49.666666666666664, PathLength, 148.0,sLeastConnectedFirst,Cost, 407.10697316634037, Score, -30.666666666666664, PathLength, 91.0,
hMinimumConnectivity,Cost, 13879.716774143546, Score, 35.33333333333333,sDepthFirstSearchLowCost,Cost, 440.7612407088026, Score, -45.666666666666664, PathLength, 136.0,sLeastConnectedFirst,Cost, 343.0719870859315, Score, -25.0, PathLength, 74.0,
hMinimumConnectivity,Cost, 9533.720548169817, Score, 26.0,sDepthFirstSearchLowCost,Cost, 258.0197446286005, Score, -28.999999999999996, PathLength, 86.0,sLeastConnectedFirst,Cost, 374.58025614050956, Score, -23.0, PathLength, 68.0,
hMinimumConnectivity,Cost, 9450.162320136118, Score, 48.83333333333333,sDepthFirstSearchLowCost,Cost, 562.8649868674747, Score, -55.666666666666664, PathLength, 166.0,sLeastConnectedFirst,Cost, 700.5181740113484, Score, -42.0, PathLength, 125.0,
hRandomSet,Cost, 356.8543292005871, Score, 26.666666666666664,sDepthFirstSearchLowCost,Cost, 174.64778529148847, Score, -22.333333333333332, PathLength, 66.0,sLeastConnectedFirst,Cost, 480.3947198276356, Score, -31.0, PathLength, 92.0,
hMinimumConnectivity,Cost, 18422.55884601451, Score, 44.166666666666664,sDepthFirstSearchLowCost,Cost, 607.7196826250631, Score, -61.0, PathLength, 182.0,sLeastConnectedFirst,Cost, 395.0176385249771, Score, -27.333333333333332, PathLength, 81.0,
hMinimumConnectivity,Cost, 5040.027330222843, Score, 37.0,sDepthFirstSearchLowCost,Cost, 429.87669475860673, Score, -43.666666666666664, PathLength, 130.0,sLeastConnectedFirst,Cost, 496.9843928521813, Score, -30.333333333333336, PathLength, 90.0,
hRandomSet,Cost, 238.7334376563393, Score, 40.66666666666667,sDepthFirstSearchLowCost,Cost, 519.2030646001205, Score, -46.0, PathLength, 137.0,sLeastConnectedFirst,Cost, 584.8884844841709, Score, -35.333333333333336, PathLength, 105.0,
hRandomSet,Cost, 266.182053948349, Score, 29.5,sDepthFirstSearchLowCost,Cost, 327.8025626287982, Score, -35.333333333333336, PathLength, 105.0,sLeastConnectedFirst,Cost, 381.1172316236116, Score, -23.666666666666668, PathLength, 70.0,
hRandomSet,Cost, 316.1581335065154, Score, 36.0,sDepthFirstSearchLowCost,Cost, 283.4983643843115, Score, -33.33333333333333, PathLength, 99.0,sLeastConnectedFirst,Cost, 568.1878727689289, Score, -38.666666666666664, PathLength, 115.0,
hMinimumConnectivity,Cost, 16389.884696849538, Score, 45.166666666666664,sDepthFirstSearchLowCost,Cost, 629.9780759733411, Score, -65.66666666666666, PathLength, 196.0,sLeastConnectedFirst,Cost, 335.78476342906583, Score, -24.666666666666668, PathLength, 73.0,
hMinimumConnectivity,Cost, 17027.475159966314, Score, 35.166666666666664,sDepthFirstSearchLowCost,Cost, 467.5933421408271, Score, -46.33333333333333, PathLength, 138.0,sLeastConnectedFirst,Cost, 354.4810439550062, Score, -24.0, PathLength, 71.0,
hRandomSet,Cost, 96.06042791081462, Score, 30.5,sDepthFirstSearchLowCost,Cost, 291.48774551960855, Score, -32.666666666666664, PathLength, 97.0,sLeastConnectedFirst,Cost, 392.3832773350364, Score, -28.333333333333332, PathLength, 84.0,
hRandomSet,Cost, 232.57504455553286, Score, 38.16666666666667,sDepthFirstSearchLowCost,Cost, 363.9211610785168, Score, -42.333333333333336, PathLength, 126.0,sLeastConnectedFirst,Cost, 448.71282770022106, Score, -34.0, PathLength, 101.0,
hRandomSet,Cost, 314.1560365129563, Score, 25.0,sDepthFirstSearchLowCost,Cost, 150.94117138195006, Score, -21.666666666666668, PathLength, 64.0,sLeastConnectedFirst,Cost, 435.7731520272242, Score, -28.333333333333332, PathLength, 84.0,
hMinimumConnectivity,Cost, 8536.997488609795, Score, 43.333333333333336,sDepthFirstSearchLowCost,Cost, 528.1128998906197, Score, -56.333333333333336, PathLength, 168.0,sLeastConnectedFirst,Cost, 439.167387021791, Score, -30.333333333333336, PathLength, 90.0,
hRandomSet,Cost, 564.6050429959286, Score, 41.83333333333333,sDepthFirstSearchLowCost,Cost, 531.4849011203813, Score, -57.666666666666664, PathLength, 172.0,sLeastConnectedFirst,Cost, 357.10034954164587, Score, -26.0, PathLength, 77.0,
hMinimumConnectivity,Cost, 2474.243847241523, Score, 46.0,sDepthFirstSearchLowCost,Cost, 635.4160459328612, Score, -63.0, PathLength, 188.0,sLeastConnectedFirst,Cost, 411.2161576127369, Score, -28.999999999999996, PathLength, 86.0,
hMinimumConnectivity,Cost, 17095.064489371223, Score, 43.5,sDepthFirstSearchLowCost,Cost, 575.9453153077159, Score, -54.333333333333336, PathLength, 162.0,sLeastConnectedFirst,Cost, 463.955089578714, Score, -32.666666666666664, PathLength, 97.0,
hMinimumConnectivity,Cost, 1313.5161895855001, Score, 33.5,sDepthFirstSearchLowCost,Cost, 507.9422918816955, Score, -44.666666666666664, PathLength, 133.0,sLeastConnectedFirst,Cost, 346.5700585945622, Score, -22.333333333333332, PathLength, 66.0,
hMinimumConnectivity,Cost, 12219.980849825719, Score, 44.0,sDepthFirstSearchLowCost,Cost, 559.9714826348222, Score, -56.00000000000001, PathLength, 167.0,sLeastConnectedFirst,Cost, 460.0963148362366, Score, -32.0, PathLength, 95.0,
hRandomSet,Cost, 207.78453178231467, Score, 34.33333333333333,sDepthFirstSearchLowCost,Cost, 292.56015914467713, Score, -33.666666666666664, PathLength, 100.0,sLeastConnectedFirst,Cost, 475.3033943425929, Score, -35.0, PathLength, 104.0,
hRandomSet,Cost, 433.5762728637516, Score, 36.83333333333333,sDepthFirstSearchLowCost,Cost, 573.9786171883145, Score, -52.666666666666664, PathLength, 157.0,sLeastConnectedFirst,Cost, 287.5313298372129, Score, -21.0, PathLength, 62.0,
hMinimumConnectivity,Cost, 15395.94765023406, Score, 46.33333333333333,sDepthFirstSearchLowCost,Cost, 655.4946616974787, Score, -61.0, PathLength, 182.0,sLeastConnectedFirst,Cost, 464.5158534869649, Score, -31.666666666666664, PathLength, 94.0,
hMinimumConnectivity,Cost, 3736.286272653671, Score, 42.83333333333333,sDepthFirstSearchLowCost,Cost, 588.2361605824494, Score, -57.99999999999999, PathLength, 173.0,sLeastConnectedFirst,Cost, 392.339666903311, Score, -27.666666666666668, PathLength, 82.0,
hMinimumConnectivity,Cost, 15992.087304695804, Score, 31.0,sDepthFirstSearchLowCost,Cost, 419.1650050446015, Score, -42.66666666666667, PathLength, 127.0,sLeastConnectedFirst,Cost, 269.6680647105397, Score, -19.333333333333332, PathLength, 57.0,
hRandomSet,Cost, 123.35984452194688, Score, 32.5,sDepthFirstSearchLowCost,Cost, 221.76566394832713, Score, -27.0, PathLength, 80.0,sLeastConnectedFirst,Cost, 582.2849682456814, Score, -38.0, PathLength, 113.0,
hMinimumConnectivity,Cost, 19305.44974216013, Score, 44.5,sDepthFirstSearchLowCost,Cost, 564.3680297740647, Score, -56.333333333333336, PathLength, 168.0,sLeastConnectedFirst,Cost, 465.1253858355069, Score, -32.666666666666664, PathLength, 97.0,
hRandomSet,Cost, 193.2344760835551, Score, 31.0,sDepthFirstSearchLowCost,Cost, 223.1107149239059, Score, -28.999999999999996, PathLength, 86.0,sLeastConnectedFirst,Cost, 480.2878108054453, Score, -33.0, PathLength, 98.0,
hRandomSet,Cost, 227.42166807218462, Score, 33.83333333333333,sDepthFirstSearchLowCost,Cost, 357.85832582456356, Score, -36.0, PathLength, 107.0,sLeastConnectedFirst,Cost, 481.7857174932112, Score, -31.666666666666664, PathLength, 94.0,
hMinimumConnectivity,Cost, 13393.485398512408, Score, 47.5,sDepthFirstSearchLowCost,Cost, 663.5388902021438, Score, -63.0, PathLength, 188.0,sLeastConnectedFirst,Cost, 509.91985172974637, Score, -32.0, PathLength, 95.0,
hMinimumConnectivity,Cost, 14707.25585991159, Score, 47.666666666666664,sDepthFirstSearchLowCost,Cost, 569.6107007637578, Score, -63.0, PathLength, 188.0,sLeastConnectedFirst,Cost, 508.0525960821037, Score, -32.33333333333333, PathLength, 96.0,
hRandomSet,Cost, 159.50658964787723, Score, 35.166666666666664,sDepthFirstSearchLowCost,Cost, 332.5648505944783, Score, -36.666666666666664, PathLength, 109.0,sLeastConnectedFirst,Cost, 537.5698359311166, Score, -33.666666666666664, PathLength, 100.0,
hRandomSet,Cost, 137.93410256086977, Score, 36.83333333333333,sDepthFirstSearchLowCost,Cost, 302.4527947788155, Score, -34.0, PathLength, 101.0,sLeastConnectedFirst,Cost, 598.5096633141338, Score, -39.666666666666664, PathLength, 118.0,
hMinimumConnectivity,Cost, 30563.739700067734, Score, 33.0,sDepthFirstSearchLowCost,Cost, 314.26464546343766, Score, -33.666666666666664, PathLength, 100.0,sLeastConnectedFirst,Cost, 437.5744545168275, Score, -32.33333333333333, PathLength, 96.0,
hMinimumConnectivity,Cost, 10486.707521510838, Score, 44.16666666666667,sDepthFirstSearchLowCost,Cost, 536.5621705925811, Score, -52.0, PathLength, 155.0,sLeastConnectedFirst,Cost, 568.9583814992515, Score, -36.333333333333336, PathLength, 108.0,
hRandomSet,Cost, 264.01592024689563, Score, 29.5,sDepthFirstSearchLowCost,Cost, 219.04170886674433, Score, -28.999999999999996, PathLength, 86.0,sLeastConnectedFirst,Cost, 439.9983116527223, Score, -30.0, PathLength, 89.0,
hRandomSet,Cost, 167.04364304575267, Score, 39.33333333333333,sDepthFirstSearchLowCost,Cost, 517.0881669020674, Score, -50.33333333333333, PathLength, 150.0,sLeastConnectedFirst,Cost, 447.0742586378752, Score, -28.333333333333332, PathLength, 84.0,
hRandomSet,Cost, 304.3245298117047, Score, 45.666666666666664,sDepthFirstSearchLowCost,Cost, 647.2574485572375, Score, -65.0, PathLength, 194.0,sLeastConnectedFirst,Cost, 376.25269184200533, Score, -26.333333333333332, PathLength, 78.0,
hRandomSet,Cost, 133.52685101231043, Score, 29.833333333333332,sDepthFirstSearchLowCost,Cost, 476.6761482419421, Score, -38.666666666666664, PathLength, 115.0,sLeastConnectedFirst,Cost, 335.6963257230242, Score, -21.0, PathLength, 62.0,
hMinimumConnectivity,Cost, 12135.580411176485, Score, 48.66666666666667,sDepthFirstSearchLowCost,Cost, 685.7599810570259, Score, -62.66666666666667, PathLength, 187.0,sLeastConnectedFirst,Cost, 486.6172265505082, Score, -34.66666666666667, PathLength, 103.0,
hMinimumConnectivity,Cost, 16050.653543569108, Score, 51.666666666666664,sDepthFirstSearchLowCost,Cost, 593.7716851443761, Score, -64.33333333333333, PathLength, 192.0,sLeastConnectedFirst,Cost, 606.3911857664847, Score, -39.0, PathLength, 116.0,
hMinimumConnectivity,Cost, 7078.331261453121, Score, 51.83333333333333,sDepthFirstSearchLowCost,Cost, 590.8578069173507, Score, -64.66666666666666, PathLength, 193.0,sLeastConnectedFirst,Cost, 584.1824627325199, Score, -39.0, PathLength, 116.0,
hRandomSet,Cost, 254.78507446290064, Score, 38.0,sDepthFirstSearchLowCost,Cost, 462.8410040354406, Score, -44.666666666666664, PathLength, 133.0,sLeastConnectedFirst,Cost, 463.07424121587087, Score, -31.333333333333336, PathLength, 93.0,
hRandomSet,Cost, 187.41619166834778, Score, 25.0,sDepthFirstSearchLowCost,Cost, 171.50279490477874, Score, -24.666666666666668, PathLength, 73.0,sLeastConnectedFirst,Cost, 342.51007331546555, Score, -25.333333333333336, PathLength, 75.0,
hMinimumConnectivity,Cost, 18192.039518885595, Score, 49.333333333333336,sDepthFirstSearchLowCost,Cost, 596.2417820583022, Score, -62.66666666666667, PathLength, 187.0,sLeastConnectedFirst,Cost, 547.1284692508807, Score, -36.0, PathLength, 107.0,
hRandomSet,Cost, 134.2041921007989, Score, 44.66666666666667,sDepthFirstSearchLowCost,Cost, 339.27286036026084, Score, -38.666666666666664, PathLength, 115.0,sLeastConnectedFirst,Cost, 780.3558432820597, Score, -50.66666666666667, PathLength, 151.0,
hRandomSet,Cost, 165.31622430273765, Score, 30.0,sDepthFirstSearchLowCost,Cost, 277.0553877592767, Score, -31.666666666666664, PathLength, 94.0,sLeastConnectedFirst,Cost, 426.04894729236725, Score, -28.333333333333332, PathLength, 84.0,
hRandomSet,Cost, 323.0123613656609, Score, 33.83333333333333,sDepthFirstSearchLowCost,Cost, 338.75877767460133, Score, -36.0, PathLength, 107.0,sLeastConnectedFirst,Cost, 470.58120305812554, Score, -31.666666666666664, PathLength, 94.0,
hMinimumConnectivity,Cost, 21295.143303699388, Score, 34.333333333333336,sDepthFirstSearchLowCost,Cost, 356.25570036730517, Score, -40.666666666666664, PathLength, 121.0,sLeastConnectedFirst,Cost, 427.1557828993999, Score, -28.000000000000004, PathLength, 83.0,
hMinimumConnectivity,Cost, 15261.726665439399, Score, 33.333333333333336,sDepthFirstSearchLowCost,Cost, 480.03081876377433, Score, -43.0, PathLength, 128.0,sLeastConnectedFirst,Cost, 361.4314400553556, Score, -23.666666666666668, PathLength, 70.0,
hMinimumConnectivity,Cost, 16179.35175517065, Score, 41.0,sDepthFirstSearchLowCost,Cost, 539.439735180298, Score, -50.0, PathLength, 149.0,sLeastConnectedFirst,Cost, 482.806225102499, Score, -32.0, PathLength, 95.0,
hMinimumConnectivity,Cost, 7111.431061855628, Score, 37.16666666666667,sDepthFirstSearchLowCost,Cost, 434.28310286399454, Score, -48.333333333333336, PathLength, 144.0,sLeastConnectedFirst,Cost, 351.5848488191547, Score, -26.0, PathLength, 77.0,
hRandomSet,Cost, 282.01924448605024, Score, 36.0,sDepthFirstSearchLowCost,Cost, 472.0316032560653, Score, -41.0, PathLength, 122.0,sLeastConnectedFirst,Cost, 444.811711273008, Score, -31.0, PathLength, 92.0,
hMinimumConnectivity,Cost, 2582.817364889982, Score, 35.833333333333336,sDepthFirstSearchLowCost,Cost, 495.11437078580036, Score, -47.333333333333336, PathLength, 141.0,sLeastConnectedFirst,Cost, 358.9507008415786, Score, -24.333333333333336, PathLength, 72.0,
hRandomSet,Cost, 98.8184682627679, Score, 32.83333333333333,sDepthFirstSearchLowCost,Cost, 307.9293426212863, Score, -35.0, PathLength, 104.0,sLeastConnectedFirst,Cost, 460.4209900580652, Score, -30.666666666666664, PathLength, 91.0,
hRandomSet,Cost, 181.42393689963427, Score, 30.166666666666664,sDepthFirstSearchLowCost,Cost, 419.4279195212436, Score, -38.666666666666664, PathLength, 115.0,sLeastConnectedFirst,Cost, 342.4879476527833, Score, -21.666666666666668, PathLength, 64.0,
hMinimumConnectivity,Cost, 5210.01236422419, Score, 30.5,sDepthFirstSearchLowCost,Cost, 387.74296507043516, Score, -37.666666666666664, PathLength, 112.0,sLeastConnectedFirst,Cost, 362.1599290350485, Score, -23.333333333333332, PathLength, 69.0,
hMinimumConnectivity,Cost, 15445.865590002957, Score, 39.33333333333333,sDepthFirstSearchLowCost,Cost, 500.77086357267547, Score, -46.33333333333333, PathLength, 138.0,sLeastConnectedFirst,Cost, 429.9790009649535, Score, -32.33333333333333, PathLength, 96.0,
hRandomSet,Cost, 352.8504518739069, Score, 27.833333333333336,sDepthFirstSearchLowCost,Cost, 194.5476619800773, Score, -25.333333333333336, PathLength, 75.0,sLeastConnectedFirst,Cost, 452.5800442903196, Score, -30.333333333333336, PathLength, 90.0,
hMinimumConnectivity,Cost, 11531.798242580673, Score, 28.33333333333333,sDepthFirstSearchLowCost,Cost, 273.0328736211484, Score, -33.33333333333333, PathLength, 99.0,sLeastConnectedFirst,Cost, 297.26900328595264, Score, -23.333333333333332, PathLength, 69.0,
hRandomSet,Cost, 159.8275739905276, Score, 20.166666666666664,sDepthFirstSearchLowCost,Cost, 181.02340269365152, Score, -22.666666666666664, PathLength, 67.0,sLeastConnectedFirst,Cost, 305.47631366339164, Score, -17.666666666666668, PathLength, 52.0,
hRandomSet,Cost, 126.76091228638172, Score, 26.5,sDepthFirstSearchLowCost,Cost, 223.03560074478773, Score, -28.999999999999996, PathLength, 86.0,sLeastConnectedFirst,Cost, 355.1310750025624, Score, -24.0, PathLength, 71.0,
hMinimumConnectivity,Cost, 23666.399729363347, Score, 27.666666666666664,sDepthFirstSearchLowCost,Cost, 473.76147846101054, Score, -46.33333333333333, PathLength, 138.0,sLeastConnectedFirst,Cost, 146.38970823520754, Score, -9.0, PathLength, 26.0,
hMinimumConnectivity,Cost, 18390.214787888635, Score, 43.166666666666664,sDepthFirstSearchLowCost,Cost, 535.0540229516448, Score, -54.666666666666664, PathLength, 163.0,sLeastConnectedFirst,Cost, 488.1648302582093, Score, -31.666666666666664, PathLength, 94.0,
