[1000, [RandomSet,1][MinimumConnectivity,1], [DepthFirstSearchLowCost,1][MostConnectedFirst,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,1}, {EdgeWeight,10.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,true}, {MixSeekers,false}]
hRandomSet,Cost, 137.69085186704888, Score, 30.666666666666664,sDepthFirstSearchLowCost,Cost, 361.45936172723543, Score, -39.0, PathLength, 116.0,sMostConnectedFirst,Cost, 307.90783893228246, Score, -22.333333333333332, PathLength, 66.0,
hRandomSet,Cost, 287.9930235002301, Score, 33.166666666666664,sDepthFirstSearchLowCost,Cost, 230.23634721409266, Score, -28.666666666666668, PathLength, 85.0,sMostConnectedFirst,Cost, 592.0973100165353, Score, -37.666666666666664, PathLength, 112.0,
hMinimumConnectivity,Cost, 10708.716860168613, Score, 50.66666666666667,sDepthFirstSearchLowCost,Cost, 634.3670334744232, Score, -55.00000000000001, PathLength, 164.0,sMostConnectedFirst,Cost, 709.6228368970158, Score, -46.33333333333333, PathLength, 138.0,
hMinimumConnectivity,Cost, 2065.1048198133426, Score, 36.5,sDepthFirstSearchLowCost,Cost, 237.39518979303747, Score, -28.000000000000004, PathLength, 83.0,sMostConnectedFirst,Cost, 654.6451292737227, Score, -45.0, PathLength, 134.0,
hRandomSet,Cost, 180.88038249992675, Score, 46.5,sDepthFirstSearchLowCost,Cost, 228.85250528626952, Score, -28.999999999999996, PathLength, 86.0,sMostConnectedFirst,Cost, 929.2367475603086, Score, -64.0, PathLength, 191.0,
hMinimumConnectivity,Cost, 14056.119809564554, Score, 69.16666666666666,sDepthFirstSearchLowCost,Cost, 183.48568783114797, Score, -24.333333333333336, PathLength, 72.0,sMostConnectedFirst,Cost, 1645.945500673169, Score, -113.99999999999999, PathLength, 341.0,
hRandomSet,Cost, 676.4819282456283, Score, 54.66666666666667,sDepthFirstSearchLowCost,Cost, 323.3783968752986, Score, -35.333333333333336, PathLength, 105.0,sMostConnectedFirst,Cost, 1069.420565632748, Score, -74.0, PathLength, 221.0,
hRandomSet,Cost, 180.3287726980821, Score, 23.833333333333336,sDepthFirstSearchLowCost,Cost, 126.59357263782361, Score, -19.666666666666664, PathLength, 58.0,sMostConnectedFirst,Cost, 451.31078995587023, Score, -28.000000000000004, PathLength, 83.0,
hMinimumConnectivity,Cost, 15796.498150729041, Score, 58.66666666666666,sDepthFirstSearchLowCost,Cost, 408.4239220880453, Score, -37.666666666666664, PathLength, 112.0,sMostConnectedFirst,Cost, 1216.8557062174818, Score, -79.66666666666666, PathLength, 238.0,
hMinimumConnectivity,Cost, 2604.5975748117494, Score, 57.83333333333334,sDepthFirstSearchLowCost,Cost, 757.9481736132562, Score, -60.66666666666667, PathLength, 181.0,sMostConnectedFirst,Cost, 856.1715190221029, Score, -55.00000000000001, PathLength, 164.0,
hMinimumConnectivity,Cost, 22670.197423688478, Score, 61.66666666666667,sDepthFirstSearchLowCost,Cost, 600.7454915043174, Score, -53.0, PathLength, 158.0,sMostConnectedFirst,Cost, 1132.7704986548517, Score, -70.33333333333334, PathLength, 210.0,
hRandomSet,Cost, 321.1266526559443, Score, 43.16666666666667,sDepthFirstSearchLowCost,Cost, 368.3655770060214, Score, -37.333333333333336, PathLength, 111.0,sMostConnectedFirst,Cost, 701.7580578152492, Score, -49.0, PathLength, 146.0,
hRandomSet,Cost, 135.76526442970305, Score, 46.166666666666664,sDepthFirstSearchLowCost,Cost, 348.2059494290762, Score, -35.333333333333336, PathLength, 105.0,sMostConnectedFirst,Cost, 956.1381620629255, Score, -56.99999999999999, PathLength, 170.0,
hMinimumConnectivity,Cost, 5746.077063935521, Score, 60.833333333333336,sDepthFirstSearchLowCost,Cost, 560.7166736587732, Score, -53.0, PathLength, 158.0,sMostConnectedFirst,Cost, 1040.5832162115687, Score, -68.66666666666667, PathLength, 205.0,
hRandomSet,Cost, 241.94347929415062, Score, 28.666666666666664,sDepthFirstSearchLowCost,Cost, 248.85968033343195, Score, -30.666666666666664, PathLength, 91.0,sMostConnectedFirst,Cost, 403.94958083760685, Score, -26.666666666666668, PathLength, 79.0,
hMinimumConnectivity,Cost, 13756.760073378793, Score, 78.5,sDepthFirstSearchLowCost,Cost, 630.0202434255773, Score, -58.666666666666664, PathLength, 175.0,sMostConnectedFirst,Cost, 1462.015932691554, Score, -98.33333333333333, PathLength, 294.0,
hMinimumConnectivity,Cost, 19290.80815910023, Score, 63.83333333333333,sDepthFirstSearchLowCost,Cost, 520.9470566724084, Score, -52.33333333333333, PathLength, 156.0,sMostConnectedFirst,Cost, 1153.1241392241313, Score, -75.33333333333333, PathLength, 225.0,
hMinimumConnectivity,Cost, 2636.39537988247, Score, 66.66666666666667,sDepthFirstSearchLowCost,Cost, 671.8709608822172, Score, -55.333333333333336, PathLength, 165.0,sMostConnectedFirst,Cost, 1112.5322829130153, Score, -78.0, PathLength, 233.0,
hRandomSet,Cost, 349.9759830876321, Score, 25.333333333333336,sDepthFirstSearchLowCost,Cost, 310.0363119649559, Score, -34.66666666666667, PathLength, 103.0,sMostConnectedFirst,Cost, 214.1817534769789, Score, -16.0, PathLength, 47.0,
hMinimumConnectivity,Cost, 15880.508189115173, Score, 65.16666666666666,sDepthFirstSearchLowCost,Cost, 604.9426005699925, Score, -63.66666666666667, PathLength, 190.0,sMostConnectedFirst,Cost, 1001.9582980033881, Score, -66.66666666666666, PathLength, 199.0,
hMinimumConnectivity,Cost, 17417.75036836976, Score, 109.33333333333333,sDepthFirstSearchLowCost,Cost, 377.4569817670232, Score, -36.333333333333336, PathLength, 108.0,sMostConnectedFirst,Cost, 2781.2648927260916, Score, -182.33333333333331, PathLength, 546.0,
hMinimumConnectivity,Cost, 16261.30903184057, Score, 50.333333333333336,sDepthFirstSearchLowCost,Cost, 561.2122081632627, Score, -55.00000000000001, PathLength, 164.0,sMostConnectedFirst,Cost, 647.3616888591906, Score, -45.666666666666664, PathLength, 136.0,
hRandomSet,Cost, 129.89514201660745, Score, 29.666666666666664,sDepthFirstSearchLowCost,Cost, 241.1282613880359, Score, -28.999999999999996, PathLength, 86.0,sMostConnectedFirst,Cost, 465.8445862197033, Score, -30.333333333333336, PathLength, 90.0,
hMinimumConnectivity,Cost, 6488.040041167642, Score, 65.0,sDepthFirstSearchLowCost,Cost, 558.3710084182461, Score, -60.0, PathLength, 179.0,sMostConnectedFirst,Cost, 1046.369290350173, Score, -70.0, PathLength, 209.0,
hRandomSet,Cost, 553.5922856019276, Score, 44.5,sDepthFirstSearchLowCost,Cost, 547.7353403586684, Score, -54.666666666666664, PathLength, 163.0,sMostConnectedFirst,Cost, 512.9808691911338, Score, -34.333333333333336, PathLength, 102.0,
hMinimumConnectivity,Cost, 7403.114845498128, Score, 60.5,sDepthFirstSearchLowCost,Cost, 247.55384858771876, Score, -30.0, PathLength, 89.0,sMostConnectedFirst,Cost, 1383.389229409981, Score, -91.0, PathLength, 272.0,
hMinimumConnectivity,Cost, 14033.259573156409, Score, 51.5,sDepthFirstSearchLowCost,Cost, 608.751850188615, Score, -54.666666666666664, PathLength, 163.0,sMostConnectedFirst,Cost, 757.5967707924217, Score, -48.333333333333336, PathLength, 144.0,
hRandomSet,Cost, 207.89704280630266, Score, 44.83333333333333,sDepthFirstSearchLowCost,Cost, 598.2292428904436, Score, -54.666666666666664, PathLength, 163.0,sMostConnectedFirst,Cost, 563.8120982827737, Score, -35.0, PathLength, 104.0,
hRandomSet,Cost, 398.8660272144974, Score, 53.666666666666664,sDepthFirstSearchLowCost,Cost, 487.4033759980443, Score, -44.0, PathLength, 131.0,sMostConnectedFirst,Cost, 981.012140994331, Score, -63.33333333333333, PathLength, 189.0,
hMinimumConnectivity,Cost, 18151.31690409131, Score, 82.66666666666667,sDepthFirstSearchLowCost,Cost, 577.7100190935362, Score, -56.00000000000001, PathLength, 167.0,sMostConnectedFirst,Cost, 1626.7516832951387, Score, -109.33333333333333, PathLength, 327.0,
hRandomSet,Cost, 112.1489797122788, Score, 23.5,sDepthFirstSearchLowCost,Cost, 227.9763471157556, Score, -28.333333333333332, PathLength, 84.0,sMostConnectedFirst,Cost, 257.0399678375122, Score, -18.666666666666668, PathLength, 55.0,
hMinimumConnectivity,Cost, 6510.667894782221, Score, 52.0,sDepthFirstSearchLowCost,Cost, 365.83323695977424, Score, -38.333333333333336, PathLength, 114.0,sMostConnectedFirst,Cost, 1056.129911839791, Score, -65.66666666666666, PathLength, 196.0,
hMinimumConnectivity,Cost, 9013.743186647507, Score, 61.0,sDepthFirstSearchLowCost,Cost, 553.7827509473686, Score, -49.666666666666664, PathLength, 148.0,sMostConnectedFirst,Cost, 1023.5084133657247, Score, -72.33333333333334, PathLength, 216.0,
hRandomSet,Cost, 92.99598246914138, Score, 43.16666666666667,sDepthFirstSearchLowCost,Cost, 513.3125142563849, Score, -44.0, PathLength, 131.0,sMostConnectedFirst,Cost, 731.0929511919663, Score, -42.333333333333336, PathLength, 126.0,
hMinimumConnectivity,Cost, 5797.690450634517, Score, 162.66666666666669,sDepthFirstSearchLowCost,Cost, 649.2583635204683, Score, -57.666666666666664, PathLength, 172.0,sMostConnectedFirst,Cost, 4133.72796419197, Score, -267.6666666666667, PathLength, 802.0,
hMinimumConnectivity,Cost, 2033.1399664227085, Score, 59.333333333333336,sDepthFirstSearchLowCost,Cost, 484.3712473469708, Score, -46.0, PathLength, 137.0,sMostConnectedFirst,Cost, 1103.1071063349232, Score, -72.66666666666667, PathLength, 217.0,
hRandomSet,Cost, 298.809463713038, Score, 73.16666666666666,sDepthFirstSearchLowCost,Cost, 505.773938556077, Score, -52.33333333333333, PathLength, 156.0,sMostConnectedFirst,Cost, 1332.70861276198, Score, -94.0, PathLength, 281.0,
hMinimumConnectivity,Cost, 11547.658401233766, Score, 50.5,sDepthFirstSearchLowCost,Cost, 469.54037598017567, Score, -43.666666666666664, PathLength, 130.0,sMostConnectedFirst,Cost, 878.948658712493, Score, -57.333333333333336, PathLength, 171.0,
hRandomSet,Cost, 137.27107562297456, Score, 23.0,sDepthFirstSearchLowCost,Cost, 219.62182113288068, Score, -26.666666666666668, PathLength, 79.0,sMostConnectedFirst,Cost, 289.9267355010225, Score, -19.333333333333332, PathLength, 57.0,
hMinimumConnectivity,Cost, 19238.54140611649, Score, 85.16666666666667,sDepthFirstSearchLowCost,Cost, 556.087536375221, Score, -52.666666666666664, PathLength, 157.0,sMostConnectedFirst,Cost, 1795.1185166752048, Score, -117.66666666666667, PathLength, 352.0,
hMinimumConnectivity,Cost, 3234.652024353556, Score, 66.83333333333333,sDepthFirstSearchLowCost,Cost, 464.9839307029325, Score, -42.0, PathLength, 125.0,sMostConnectedFirst,Cost, 1406.8428889837396, Score, -91.66666666666666, PathLength, 274.0,
hRandomSet,Cost, 221.87566967656707, Score, 43.0,sDepthFirstSearchLowCost,Cost, 461.8904874765097, Score, -44.0, PathLength, 131.0,sMostConnectedFirst,Cost, 669.1988622232255, Score, -42.0, PathLength, 125.0,
hMinimumConnectivity,Cost, 12815.107476830215, Score, 166.83333333333334,sDepthFirstSearchLowCost,Cost, 513.767885053772, Score, -60.66666666666667, PathLength, 181.0,sMostConnectedFirst,Cost, 3782.8913457987046, Score, -273.0, PathLength, 818.0,
hMinimumConnectivity,Cost, 14172.37981349554, Score, 62.66666666666667,sDepthFirstSearchLowCost,Cost, 633.2362603327268, Score, -57.333333333333336, PathLength, 171.0,sMostConnectedFirst,Cost, 990.3233427464995, Score, -68.0, PathLength, 203.0,
hMinimumConnectivity,Cost, 16632.82910114782, Score, 73.83333333333334,sDepthFirstSearchLowCost,Cost, 346.8711768803618, Score, -37.0, PathLength, 110.0,sMostConnectedFirst,Cost, 1826.3903371272584, Score, -110.66666666666667, PathLength, 331.0,
hRandomSet,Cost, 184.00971017804383, Score, 92.5,sDepthFirstSearchLowCost,Cost, 536.5351208904758, Score, -50.66666666666667, PathLength, 151.0,sMostConnectedFirst,Cost, 1992.1972605754836, Score, -134.33333333333331, PathLength, 402.0,
hMinimumConnectivity,Cost, 3068.49737629654, Score, 77.66666666666667,sDepthFirstSearchLowCost,Cost, 582.0339837778085, Score, -61.66666666666667, PathLength, 184.0,sMostConnectedFirst,Cost, 1442.3752757372113, Score, -93.66666666666667, PathLength, 280.0,
hRandomSet,Cost, 288.7104656809831, Score, 28.166666666666664,sDepthFirstSearchLowCost,Cost, 225.83011053058956, Score, -28.999999999999996, PathLength, 86.0,sMostConnectedFirst,Cost, 463.7443317670281, Score, -27.333333333333332, PathLength, 81.0,
hRandomSet,Cost, 168.98231902508098, Score, 33.33333333333333,sDepthFirstSearchLowCost,Cost, 382.4703701789398, Score, -39.666666666666664, PathLength, 118.0,sMostConnectedFirst,Cost, 391.41044921355984, Score, -27.0, PathLength, 80.0,
hRandomSet,Cost, 187.86835675211128, Score, 67.66666666666667,sDepthFirstSearchLowCost,Cost, 617.7557770441633, Score, -60.333333333333336, PathLength, 180.0,sMostConnectedFirst,Cost, 1164.114425240924, Score, -75.0, PathLength, 224.0,
hRandomSet,Cost, 162.34048707314182, Score, 38.83333333333333,sDepthFirstSearchLowCost,Cost, 336.702936515374, Score, -33.0, PathLength, 98.0,sMostConnectedFirst,Cost, 636.1499476476494, Score, -44.666666666666664, PathLength, 133.0,
hMinimumConnectivity,Cost, 9775.033072632397, Score, 57.33333333333333,sDepthFirstSearchLowCost,Cost, 475.69098435098584, Score, -43.666666666666664, PathLength, 130.0,sMostConnectedFirst,Cost, 1111.2656609358469, Score, -71.0, PathLength, 212.0,
hRandomSet,Cost, 300.61217324410654, Score, 29.16666666666667,sDepthFirstSearchLowCost,Cost, 222.60577404543304, Score, -28.000000000000004, PathLength, 83.0,sMostConnectedFirst,Cost, 362.7794327776399, Score, -30.333333333333336, PathLength, 90.0,
hMinimumConnectivity,Cost, 22631.73923881926, Score, 83.5,sDepthFirstSearchLowCost,Cost, 508.9288165490911, Score, -52.33333333333333, PathLength, 156.0,sMostConnectedFirst,Cost, 1674.7729023976642, Score, -114.66666666666667, PathLength, 343.0,
hRandomSet,Cost, 205.72381116431754, Score, 34.16666666666667,sDepthFirstSearchLowCost,Cost, 247.4276538946694, Score, -30.0, PathLength, 89.0,sMostConnectedFirst,Cost, 637.3921798488033, Score, -38.333333333333336, PathLength, 114.0,
hRandomSet,Cost, 74.78955304738106, Score, 31.666666666666664,sDepthFirstSearchLowCost,Cost, 265.4658723134542, Score, -30.666666666666664, PathLength, 91.0,sMostConnectedFirst,Cost, 491.34547645704424, Score, -32.666666666666664, PathLength, 97.0,
hMinimumConnectivity,Cost, 11295.94960599494, Score, 48.83333333333333,sDepthFirstSearchLowCost,Cost, 486.92276601961925, Score, -46.33333333333333, PathLength, 138.0,sMostConnectedFirst,Cost, 745.3006908888127, Score, -51.33333333333333, PathLength, 153.0,
hMinimumConnectivity,Cost, 4575.133236366203, Score, 66.33333333333333,sDepthFirstSearchLowCost,Cost, 559.2211346713735, Score, -54.333333333333336, PathLength, 162.0,sMostConnectedFirst,Cost, 1269.98192685578, Score, -78.33333333333333, PathLength, 234.0,
hMinimumConnectivity,Cost, 3473.769350407014, Score, 43.83333333333333,sDepthFirstSearchLowCost,Cost, 417.30184997861346, Score, -41.0, PathLength, 122.0,sMostConnectedFirst,Cost, 708.9683777235447, Score, -46.666666666666664, PathLength, 139.0,
hMinimumConnectivity,Cost, 2157.158581382113, Score, 51.66666666666667,sDepthFirstSearchLowCost,Cost, 530.456265214079, Score, -43.0, PathLength, 128.0,sMostConnectedFirst,Cost, 908.8487418769627, Score, -60.333333333333336, PathLength, 180.0,
hRandomSet,Cost, 247.7899313462366, Score, 69.33333333333334,sDepthFirstSearchLowCost,Cost, 581.9724233935061, Score, -54.333333333333336, PathLength, 162.0,sMostConnectedFirst,Cost, 1281.9500476737433, Score, -84.33333333333334, PathLength, 252.0,
hRandomSet,Cost, 424.7746457388407, Score, 49.33333333333333,sDepthFirstSearchLowCost,Cost, 341.19715624023155, Score, -34.333333333333336, PathLength, 102.0,sMostConnectedFirst,Cost, 959.2580728100958, Score, -64.33333333333333, PathLength, 192.0,
hMinimumConnectivity,Cost, 12338.230839206552, Score, 72.16666666666667,sDepthFirstSearchLowCost,Cost, 528.6835706204389, Score, -59.333333333333336, PathLength, 177.0,sMostConnectedFirst,Cost, 1128.4228907644215, Score, -85.0, PathLength, 254.0,
hRandomSet,Cost, 167.9617737557988, Score, 21.166666666666668,sDepthFirstSearchLowCost,Cost, 213.04616316624097, Score, -25.0, PathLength, 74.0,sMostConnectedFirst,Cost, 257.11717176734504, Score, -17.333333333333336, PathLength, 51.0,
hMinimumConnectivity,Cost, 23675.236956464112, Score, 52.33333333333333,sDepthFirstSearchLowCost,Cost, 655.3909474046077, Score, -64.0, PathLength, 191.0,sMostConnectedFirst,Cost, 608.1080276474506, Score, -40.666666666666664, PathLength, 121.0,
hRandomSet,Cost, 224.35557971598556, Score, 53.166666666666664,sDepthFirstSearchLowCost,Cost, 674.3046051143255, Score, -60.0, PathLength, 179.0,sMostConnectedFirst,Cost, 685.6822796052518, Score, -46.33333333333333, PathLength, 138.0,
hMinimumConnectivity,Cost, 10610.303250530627, Score, 52.33333333333333,sDepthFirstSearchLowCost,Cost, 572.1715437909846, Score, -54.666666666666664, PathLength, 163.0,sMostConnectedFirst,Cost, 699.3765678818922, Score, -50.0, PathLength, 149.0,
hMinimumConnectivity,Cost, 12017.783573725563, Score, 53.5,sDepthFirstSearchLowCost,Cost, 524.5059155007867, Score, -59.333333333333336, PathLength, 177.0,sMostConnectedFirst,Cost, 641.6296864306123, Score, -47.66666666666667, PathLength, 142.0,
hMinimumConnectivity,Cost, 11898.67751775421, Score, 65.16666666666666,sDepthFirstSearchLowCost,Cost, 501.8472335803915, Score, -52.666666666666664, PathLength, 157.0,sMostConnectedFirst,Cost, 1150.9507984938796, Score, -77.66666666666666, PathLength, 232.0,
hRandomSet,Cost, 378.9501551611065, Score, 36.333333333333336,sDepthFirstSearchLowCost,Cost, 515.7702543786928, Score, -48.0, PathLength, 143.0,sMostConnectedFirst,Cost, 381.02954084262836, Score, -24.666666666666668, PathLength, 73.0,
hRandomSet,Cost, 69.79554259134758, Score, 36.0,sDepthFirstSearchLowCost,Cost, 412.7690983378271, Score, -46.0, PathLength, 137.0,sMostConnectedFirst,Cost, 394.44119319273796, Score, -26.0, PathLength, 77.0,
hRandomSet,Cost, 574.6280659673824, Score, 36.83333333333333,sDepthFirstSearchLowCost,Cost, 300.19834195329963, Score, -34.333333333333336, PathLength, 102.0,sMostConnectedFirst,Cost, 572.2322642357673, Score, -39.33333333333333, PathLength, 117.0,
hRandomSet,Cost, 254.30326793210295, Score, 25.166666666666664,sDepthFirstSearchLowCost,Cost, 83.23271711459205, Score, -16.666666666666664, PathLength, 49.0,sMostConnectedFirst,Cost, 442.33713231683817, Score, -33.666666666666664, PathLength, 100.0,
hMinimumConnectivity,Cost, 3593.9454019104387, Score, 50.5,sDepthFirstSearchLowCost,Cost, 586.9868192571906, Score, -56.333333333333336, PathLength, 168.0,sMostConnectedFirst,Cost, 684.6693817867523, Score, -44.666666666666664, PathLength, 133.0,
hRandomSet,Cost, 248.88715728053018, Score, 41.166666666666664,sDepthFirstSearchLowCost,Cost, 448.30716677356185, Score, -43.666666666666664, PathLength, 130.0,sMostConnectedFirst,Cost, 593.9848240858352, Score, -38.666666666666664, PathLength, 115.0,
hRandomSet,Cost, 178.14231811321045, Score, 19.0,sDepthFirstSearchLowCost,Cost, 68.80380208621737, Score, -15.0, PathLength, 44.0,sMostConnectedFirst,Cost, 346.92218794224266, Score, -23.0, PathLength, 68.0,
hRandomSet,Cost, 112.54761447817772, Score, 25.0,sDepthFirstSearchLowCost,Cost, 215.91988543489276, Score, -32.33333333333333, PathLength, 96.0,sMostConnectedFirst,Cost, 267.17208666845073, Score, -17.666666666666668, PathLength, 52.0,
hMinimumConnectivity,Cost, 4697.810304805563, Score, 56.666666666666664,sDepthFirstSearchLowCost,Cost, 607.330060110806, Score, -61.33333333333333, PathLength, 183.0,sMostConnectedFirst,Cost, 799.0816042526059, Score, -52.0, PathLength, 155.0,
hMinimumConnectivity,Cost, 9754.38776766289, Score, 52.166666666666664,sDepthFirstSearchLowCost,Cost, 587.9779168945207, Score, -50.33333333333333, PathLength, 150.0,sMostConnectedFirst,Cost, 785.6464527309507, Score, -54.0, PathLength, 161.0,
hRandomSet,Cost, 262.0119741563186, Score, 34.333333333333336,sDepthFirstSearchLowCost,Cost, 232.32458351465792, Score, -30.333333333333336, PathLength, 90.0,sMostConnectedFirst,Cost, 514.9689498229823, Score, -38.333333333333336, PathLength, 114.0,
hRandomSet,Cost, 189.72325130045138, Score, 46.666666666666664,sDepthFirstSearchLowCost,Cost, 516.9823241227281, Score, -45.33333333333333, PathLength, 135.0,sMostConnectedFirst,Cost, 783.129000237923, Score, -48.0, PathLength, 143.0,
hMinimumConnectivity,Cost, 9325.032488677072, Score, 71.66666666666667,sDepthFirstSearchLowCost,Cost, 617.7931297948754, Score, -61.66666666666667, PathLength, 184.0,sMostConnectedFirst,Cost, 1262.969481277676, Score, -81.66666666666667, PathLength, 244.0,
hMinimumConnectivity,Cost, 14381.004817833105, Score, 115.33333333333333,sDepthFirstSearchLowCost,Cost, 582.2041910212338, Score, -52.666666666666664, PathLength, 157.0,sMostConnectedFirst,Cost, 2653.8990616679375, Score, -178.0, PathLength, 533.0,
hRandomSet,Cost, 145.4229251920003, Score, 35.166666666666664,sDepthFirstSearchLowCost,Cost, 263.82472863000737, Score, -30.666666666666664, PathLength, 91.0,sMostConnectedFirst,Cost, 597.5504510367454, Score, -39.666666666666664, PathLength, 118.0,
hRandomSet,Cost, 287.7978532521928, Score, 82.5,sDepthFirstSearchLowCost,Cost, 387.16736318350945, Score, -41.333333333333336, PathLength, 123.0,sMostConnectedFirst,Cost, 1919.782380905975, Score, -123.66666666666666, PathLength, 370.0,
hMinimumConnectivity,Cost, 10317.922940381552, Score, 52.66666666666667,sDepthFirstSearchLowCost,Cost, 432.67821336431814, Score, -43.666666666666664, PathLength, 130.0,sMostConnectedFirst,Cost, 928.6250273275822, Score, -61.66666666666667, PathLength, 184.0,
hRandomSet,Cost, 261.12981591081723, Score, 37.83333333333333,sDepthFirstSearchLowCost,Cost, 131.53444360556404, Score, -17.0, PathLength, 50.0,sMostConnectedFirst,Cost, 886.9282559931592, Score, -58.666666666666664, PathLength, 175.0,
hMinimumConnectivity,Cost, 9559.5241036062, Score, 42.833333333333336,sDepthFirstSearchLowCost,Cost, 431.22646753726514, Score, -41.66666666666667, PathLength, 124.0,sMostConnectedFirst,Cost, 602.3616711750743, Score, -44.0, PathLength, 131.0,
hMinimumConnectivity,Cost, 27753.693671407473, Score, 55.0,sDepthFirstSearchLowCost,Cost, 686.3992705753358, Score, -64.33333333333333, PathLength, 192.0,sMostConnectedFirst,Cost, 710.1859489063173, Score, -45.666666666666664, PathLength, 136.0,
