[1000, [MinimumConnectivity,1][RandomSet,1], [DepthFirstSearchLowCost,1][LeastConnectedFirst,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,1}, {EdgeWeight,10.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,true}, {MixSeekers,false}]
hRandomSet,Cost, 144.640654551139, Score, 32.5,sDepthFirstSearchLowCost,Cost, 195.23308820461395, Score, -28.000000000000004, PathLength, 83.0,sLeastConnectedFirst,Cost, 544.940839046665, Score, -37.0, PathLength, 110.0,
hRandomSet,Cost, 383.0342210933543, Score, 29.5,sDepthFirstSearchLowCost,Cost, 200.21806998873123, Score, -26.333333333333332, PathLength, 78.0,sLeastConnectedFirst,Cost, 435.38951658256553, Score, -32.666666666666664, PathLength, 97.0,
hMinimumConnectivity,Cost, 7864.913101082397, Score, 52.166666666666664,sDepthFirstSearchLowCost,Cost, 533.6636506157315, Score, -51.33333333333333, PathLength, 153.0,sLeastConnectedFirst,Cost, 781.0936975470916, Score, -53.0, PathLength, 158.0,
hMinimumConnectivity,Cost, 1740.4707403810387, Score, 33.5,sDepthFirstSearchLowCost,Cost, 405.1073495242928, Score, -37.0, PathLength, 110.0,sLeastConnectedFirst,Cost, 479.95360173628256, Score, -30.0, PathLength, 89.0,
hMinimumConnectivity,Cost, 1667.3109477800915, Score, 45.16666666666667,sDepthFirstSearchLowCost,Cost, 570.7753069842125, Score, -55.333333333333336, PathLength, 165.0,sLeastConnectedFirst,Cost, 522.8008098362119, Score, -35.0, PathLength, 104.0,
hMinimumConnectivity,Cost, 16491.863215955724, Score, 41.0,sDepthFirstSearchLowCost,Cost, 535.8174089611979, Score, -50.33333333333333, PathLength, 150.0,sLeastConnectedFirst,Cost, 478.5759746663034, Score, -31.666666666666664, PathLength, 94.0,
hRandomSet,Cost, 157.0239554717407, Score, 31.83333333333333,sDepthFirstSearchLowCost,Cost, 162.99826235441026, Score, -23.333333333333332, PathLength, 69.0,sLeastConnectedFirst,Cost, 607.5055211499861, Score, -40.33333333333333, PathLength, 120.0,
hMinimumConnectivity,Cost, 20134.24928164312, Score, 34.0,sDepthFirstSearchLowCost,Cost, 393.31860560026564, Score, -39.666666666666664, PathLength, 118.0,sLeastConnectedFirst,Cost, 426.90342391552923, Score, -28.333333333333332, PathLength, 84.0,
hRandomSet,Cost, 432.2232662356325, Score, 29.5,sDepthFirstSearchLowCost,Cost, 380.16237004147087, Score, -38.666666666666664, PathLength, 115.0,sLeastConnectedFirst,Cost, 312.9637095717208, Score, -20.333333333333332, PathLength, 60.0,
hRandomSet,Cost, 222.6791748956905, Score, 29.0,sDepthFirstSearchLowCost,Cost, 252.2302524568458, Score, -28.666666666666668, PathLength, 85.0,sLeastConnectedFirst,Cost, 429.35757095981614, Score, -29.333333333333332, PathLength, 87.0,
hMinimumConnectivity,Cost, 20115.672350767894, Score, 36.333333333333336,sDepthFirstSearchLowCost,Cost, 483.33177361170203, Score, -43.0, PathLength, 128.0,sLeastConnectedFirst,Cost, 426.2631536032989, Score, -29.666666666666668, PathLength, 88.0,
hMinimumConnectivity,Cost, 13017.274944621378, Score, 25.833333333333332,sDepthFirstSearchLowCost,Cost, 191.24425815801513, Score, -23.333333333333332, PathLength, 69.0,sLeastConnectedFirst,Cost, 401.4149571706567, Score, -28.333333333333332, PathLength, 84.0,
hMinimumConnectivity,Cost, 9782.606709300366, Score, 37.5,sDepthFirstSearchLowCost,Cost, 531.3867213842339, Score, -50.0, PathLength, 149.0,sLeastConnectedFirst,Cost, 400.51306686259034, Score, -25.0, PathLength, 74.0,
hMinimumConnectivity,Cost, 16643.826766252503, Score, 37.5,sDepthFirstSearchLowCost,Cost, 650.4086337703181, Score, -56.00000000000001, PathLength, 167.0,sLeastConnectedFirst,Cost, 281.8259617794199, Score, -19.0, PathLength, 56.0,
hRandomSet,Cost, 246.84526648523297, Score, 22.333333333333332,sDepthFirstSearchLowCost,Cost, 172.07803131571166, Score, -22.333333333333332, PathLength, 66.0,sLeastConnectedFirst,Cost, 351.1006021966967, Score, -22.333333333333332, PathLength, 66.0,
hMinimumConnectivity,Cost, 18388.04201476091, Score, 39.66666666666667,sDepthFirstSearchLowCost,Cost, 567.2205161825302, Score, -55.333333333333336, PathLength, 165.0,sLeastConnectedFirst,Cost, 308.4277199441447, Score, -24.0, PathLength, 71.0,
hRandomSet,Cost, 291.46595067858095, Score, 28.5,sDepthFirstSearchLowCost,Cost, 304.7022401547489, Score, -35.333333333333336, PathLength, 105.0,sLeastConnectedFirst,Cost, 270.31696772756993, Score, -21.666666666666668, PathLength, 64.0,
hRandomSet,Cost, 157.1396811566044, Score, 36.0,sDepthFirstSearchLowCost,Cost, 495.3087623659787, Score, -47.66666666666667, PathLength, 142.0,sLeastConnectedFirst,Cost, 335.80360302870344, Score, -24.333333333333336, PathLength, 72.0,
hMinimumConnectivity,Cost, 9255.783134273728, Score, 32.16666666666667,sDepthFirstSearchLowCost,Cost, 305.0758587330361, Score, -35.66666666666667, PathLength, 106.0,sLeastConnectedFirst,Cost, 409.5447797280161, Score, -28.666666666666668, PathLength, 85.0,
hMinimumConnectivity,Cost, 11515.595226263147, Score, 37.66666666666667,sDepthFirstSearchLowCost,Cost, 555.5884372479474, Score, -50.0, PathLength, 149.0,sLeastConnectedFirst,Cost, 403.4991369547426, Score, -25.333333333333336, PathLength, 75.0,
hMinimumConnectivity,Cost, 2357.940155075093, Score, 34.5,sDepthFirstSearchLowCost,Cost, 469.8317518365382, Score, -42.66666666666667, PathLength, 127.0,sLeastConnectedFirst,Cost, 395.89639179453667, Score, -26.333333333333332, PathLength, 78.0,
hRandomSet,Cost, 159.73839411376872, Score, 30.000000000000004,sDepthFirstSearchLowCost,Cost, 324.57387713336215, Score, -35.66666666666667, PathLength, 106.0,sLeastConnectedFirst,Cost, 373.35534165144276, Score, -24.333333333333336, PathLength, 72.0,
hRandomSet,Cost, 147.91001515057178, Score, 36.0,sDepthFirstSearchLowCost,Cost, 436.6529023847777, Score, -47.333333333333336, PathLength, 141.0,sLeastConnectedFirst,Cost, 350.35914274651907, Score, -24.666666666666668, PathLength, 73.0,
hMinimumConnectivity,Cost, 9246.62189810295, Score, 34.83333333333333,sDepthFirstSearchLowCost,Cost, 604.0906868910231, Score, -51.33333333333333, PathLength, 153.0,sLeastConnectedFirst,Cost, 269.6788395894662, Score, -18.333333333333332, PathLength, 54.0,
hRandomSet,Cost, 340.15114654891, Score, 29.833333333333336,sDepthFirstSearchLowCost,Cost, 276.03922799968575, Score, -31.0, PathLength, 92.0,sLeastConnectedFirst,Cost, 371.7763444243449, Score, -28.666666666666668, PathLength, 85.0,
hMinimumConnectivity,Cost, 2738.6601111893224, Score, 36.0,sDepthFirstSearchLowCost,Cost, 525.8907076753318, Score, -53.333333333333336, PathLength, 159.0,sLeastConnectedFirst,Cost, 262.25164671706864, Score, -18.666666666666668, PathLength, 55.0,
hRandomSet,Cost, 385.69583976184435, Score, 35.5,sDepthFirstSearchLowCost,Cost, 235.35801789184148, Score, -28.666666666666668, PathLength, 85.0,sLeastConnectedFirst,Cost, 679.0718809394483, Score, -42.333333333333336, PathLength, 126.0,
hRandomSet,Cost, 232.4600865408006, Score, 39.33333333333333,sDepthFirstSearchLowCost,Cost, 407.0412376593096, Score, -42.0, PathLength, 125.0,sLeastConnectedFirst,Cost, 543.8386536828081, Score, -36.666666666666664, PathLength, 109.0,
hMinimumConnectivity,Cost, 13469.509449814144, Score, 34.33333333333333,sDepthFirstSearchLowCost,Cost, 383.0363011153642, Score, -39.33333333333333, PathLength, 117.0,sLeastConnectedFirst,Cost, 394.38503825400966, Score, -29.333333333333332, PathLength, 87.0,
hMinimumConnectivity,Cost, 21264.273122028597, Score, 38.166666666666664,sDepthFirstSearchLowCost,Cost, 512.515618808849, Score, -52.666666666666664, PathLength, 157.0,sLeastConnectedFirst,Cost, 372.73172759367014, Score, -23.666666666666668, PathLength, 70.0,
hRandomSet,Cost, 164.19994649455293, Score, 31.166666666666668,sDepthFirstSearchLowCost,Cost, 343.1609517689171, Score, -38.0, PathLength, 113.0,sLeastConnectedFirst,Cost, 328.3633469227875, Score, -24.333333333333336, PathLength, 72.0,
hMinimumConnectivity,Cost, 3718.1919154292123, Score, 39.16666666666667,sDepthFirstSearchLowCost,Cost, 647.3522092539259, Score, -57.333333333333336, PathLength, 171.0,sLeastConnectedFirst,Cost, 332.0049197105373, Score, -21.0, PathLength, 62.0,
hRandomSet,Cost, 106.29751176675435, Score, 29.666666666666664,sDepthFirstSearchLowCost,Cost, 398.89898700063, Score, -36.0, PathLength, 107.0,sLeastConnectedFirst,Cost, 364.20829654774326, Score, -23.333333333333332, PathLength, 69.0,
hRandomSet,Cost, 460.4324447997387, Score, 46.0,sDepthFirstSearchLowCost,Cost, 621.4763166517039, Score, -59.333333333333336, PathLength, 177.0,sLeastConnectedFirst,Cost, 481.7421818523707, Score, -32.666666666666664, PathLength, 97.0,
hMinimumConnectivity,Cost, 14972.47163654749, Score, 42.0,sDepthFirstSearchLowCost,Cost, 526.9937653781909, Score, -51.0, PathLength, 152.0,sLeastConnectedFirst,Cost, 489.0012501825931, Score, -33.0, PathLength, 98.0,
hMinimumConnectivity,Cost, 22241.200820963044, Score, 40.5,sDepthFirstSearchLowCost,Cost, 387.5224302187014, Score, -42.66666666666667, PathLength, 127.0,sLeastConnectedFirst,Cost, 516.3792904007087, Score, -38.333333333333336, PathLength, 114.0,
hRandomSet,Cost, 150.7890805385522, Score, 34.833333333333336,sDepthFirstSearchLowCost,Cost, 403.32673012006524, Score, -42.66666666666667, PathLength, 127.0,sLeastConnectedFirst,Cost, 388.9110147060313, Score, -27.0, PathLength, 80.0,
hMinimumConnectivity,Cost, 18262.920204377166, Score, 44.5,sDepthFirstSearchLowCost,Cost, 664.4167036771166, Score, -61.0, PathLength, 182.0,sLeastConnectedFirst,Cost, 417.81732587361466, Score, -28.000000000000004, PathLength, 83.0,
hRandomSet,Cost, 272.23831341271443, Score, 34.83333333333333,sDepthFirstSearchLowCost,Cost, 307.41139371904217, Score, -33.0, PathLength, 98.0,sLeastConnectedFirst,Cost, 522.1181119190232, Score, -36.666666666666664, PathLength, 109.0,
hRandomSet,Cost, 238.30675457103388, Score, 33.5,sDepthFirstSearchLowCost,Cost, 390.2347073927431, Score, -36.0, PathLength, 107.0,sLeastConnectedFirst,Cost, 464.46327487348634, Score, -31.0, PathLength, 92.0,
hMinimumConnectivity,Cost, 16847.913390463917, Score, 30.5,sDepthFirstSearchLowCost,Cost, 488.9344608468437, Score, -45.33333333333333, PathLength, 135.0,sLeastConnectedFirst,Cost, 221.79517614088314, Score, -15.666666666666668, PathLength, 46.0,
hRandomSet,Cost, 214.0553996464279, Score, 24.333333333333332,sDepthFirstSearchLowCost,Cost, 104.39122407805579, Score, -18.0, PathLength, 53.0,sLeastConnectedFirst,Cost, 437.07799029554224, Score, -30.666666666666664, PathLength, 91.0,
hMinimumConnectivity,Cost, 21292.787254060786, Score, 36.5,sDepthFirstSearchLowCost,Cost, 463.1545874567094, Score, -47.333333333333336, PathLength, 141.0,sLeastConnectedFirst,Cost, 332.7585782691107, Score, -25.666666666666664, PathLength, 76.0,
hMinimumConnectivity,Cost, 17205.589336135457, Score, 36.333333333333336,sDepthFirstSearchLowCost,Cost, 456.04496190923254, Score, -43.0, PathLength, 128.0,sLeastConnectedFirst,Cost, 412.00957058081946, Score, -29.666666666666668, PathLength, 88.0,
hMinimumConnectivity,Cost, 18794.47723762988, Score, 47.16666666666667,sDepthFirstSearchLowCost,Cost, 531.3705230006228, Score, -53.333333333333336, PathLength, 159.0,sLeastConnectedFirst,Cost, 633.2845170538828, Score, -41.0, PathLength, 122.0,
hMinimumConnectivity,Cost, 8532.848053806827, Score, 44.83333333333333,sDepthFirstSearchLowCost,Cost, 673.4505520662279, Score, -64.33333333333333, PathLength, 192.0,sLeastConnectedFirst,Cost, 410.98835236812323, Score, -25.333333333333336, PathLength, 75.0,
hRandomSet,Cost, 161.2793165513458, Score, 30.833333333333332,sDepthFirstSearchLowCost,Cost, 251.0028037813536, Score, -30.0, PathLength, 89.0,sLeastConnectedFirst,Cost, 468.1614570457407, Score, -31.666666666666664, PathLength, 94.0,
hMinimumConnectivity,Cost, 11960.88763858812, Score, 47.0,sDepthFirstSearchLowCost,Cost, 675.8075021442013, Score, -63.0, PathLength, 188.0,sLeastConnectedFirst,Cost, 484.205669521557, Score, -31.0, PathLength, 92.0,
hMinimumConnectivity,Cost, 13326.405527696088, Score, 41.16666666666667,sDepthFirstSearchLowCost,Cost, 594.1840384314839, Score, -59.333333333333336, PathLength, 177.0,sLeastConnectedFirst,Cost, 361.3973083725548, Score, -23.0, PathLength, 68.0,
hMinimumConnectivity,Cost, 3121.405754860009, Score, 42.333333333333336,sDepthFirstSearchLowCost,Cost, 540.0070912684051, Score, -54.333333333333336, PathLength, 162.0,sLeastConnectedFirst,Cost, 468.8268050270984, Score, -30.333333333333336, PathLength, 90.0,
hMinimumConnectivity,Cost, 15361.04336383788, Score, 45.33333333333333,sDepthFirstSearchLowCost,Cost, 585.5596116649929, Score, -56.666666666666664, PathLength, 169.0,sLeastConnectedFirst,Cost, 494.084238749215, Score, -34.0, PathLength, 101.0,
hRandomSet,Cost, 315.3670051756008, Score, 39.333333333333336,sDepthFirstSearchLowCost,Cost, 446.86170436495155, Score, -44.333333333333336, PathLength, 132.0,sLeastConnectedFirst,Cost, 507.15236259309154, Score, -34.333333333333336, PathLength, 102.0,
hMinimumConnectivity,Cost, 12523.897247668752, Score, 44.833333333333336,sDepthFirstSearchLowCost,Cost, 636.5223038944733, Score, -63.66666666666667, PathLength, 190.0,sLeastConnectedFirst,Cost, 358.5085282340471, Score, -26.0, PathLength, 77.0,
hRandomSet,Cost, 113.46040542276106, Score, 32.666666666666664,sDepthFirstSearchLowCost,Cost, 290.16941157308446, Score, -32.33333333333333, PathLength, 96.0,sLeastConnectedFirst,Cost, 501.8003798484268, Score, -33.0, PathLength, 98.0,
hRandomSet,Cost, 404.8387818215743, Score, 40.0,sDepthFirstSearchLowCost,Cost, 404.6183107484203, Score, -43.666666666666664, PathLength, 130.0,sLeastConnectedFirst,Cost, 517.8675891947825, Score, -36.333333333333336, PathLength, 108.0,
hMinimumConnectivity,Cost, 6504.518165487385, Score, 41.333333333333336,sDepthFirstSearchLowCost,Cost, 551.6381859223903, Score, -59.0, PathLength, 176.0,sLeastConnectedFirst,Cost, 349.01871118285084, Score, -23.666666666666668, PathLength, 70.0,
hRandomSet,Cost, 207.2316599336096, Score, 30.000000000000004,sDepthFirstSearchLowCost,Cost, 347.46330104242696, Score, -34.66666666666667, PathLength, 103.0,sLeastConnectedFirst,Cost, 349.4201984224123, Score, -25.333333333333336, PathLength, 75.0,
hRandomSet,Cost, 135.06169648822265, Score, 23.0,sDepthFirstSearchLowCost,Cost, 224.39746933990506, Score, -28.999999999999996, PathLength, 86.0,sLeastConnectedFirst,Cost, 273.1057464162595, Score, -17.0, PathLength, 50.0,
hMinimumConnectivity,Cost, 4279.8100839301715, Score, 40.66666666666667,sDepthFirstSearchLowCost,Cost, 692.002797701068, Score, -60.66666666666667, PathLength, 181.0,sLeastConnectedFirst,Cost, 330.1641924584715, Score, -20.666666666666668, PathLength, 61.0,
hRandomSet,Cost, 176.9477579722889, Score, 24.166666666666664,sDepthFirstSearchLowCost,Cost, 102.38627064902839, Score, -16.666666666666664, PathLength, 49.0,sLeastConnectedFirst,Cost, 430.8186763732528, Score, -31.666666666666664, PathLength, 94.0,
hRandomSet,Cost, 235.20098279421828, Score, 34.833333333333336,sDepthFirstSearchLowCost,Cost, 284.70393356002836, Score, -35.66666666666667, PathLength, 106.0,sLeastConnectedFirst,Cost, 483.05087842807194, Score, -34.0, PathLength, 101.0,
hRandomSet,Cost, 272.4925613694337, Score, 41.0,sDepthFirstSearchLowCost,Cost, 562.8652915713882, Score, -50.66666666666667, PathLength, 151.0,sLeastConnectedFirst,Cost, 449.8571942447672, Score, -31.333333333333336, PathLength, 93.0,
hMinimumConnectivity,Cost, 11939.515047227242, Score, 39.833333333333336,sDepthFirstSearchLowCost,Cost, 508.4568129511715, Score, -50.0, PathLength, 149.0,sLeastConnectedFirst,Cost, 429.6306398582552, Score, -29.666666666666668, PathLength, 88.0,
hRandomSet,Cost, 138.59247611668212, Score, 30.666666666666664,sDepthFirstSearchLowCost,Cost, 234.59542149334274, Score, -27.333333333333332, PathLength, 81.0,sLeastConnectedFirst,Cost, 458.6197553385061, Score, -34.0, PathLength, 101.0,
hMinimumConnectivity,Cost, 15157.695604977267, Score, 27.666666666666664,sDepthFirstSearchLowCost,Cost, 227.58913647372327, Score, -30.666666666666664, PathLength, 91.0,sLeastConnectedFirst,Cost, 369.74808375499885, Score, -24.666666666666668, PathLength, 73.0,
hRandomSet,Cost, 185.48786230918412, Score, 28.33333333333333,sDepthFirstSearchLowCost,Cost, 277.8740224938678, Score, -33.33333333333333, PathLength, 99.0,sLeastConnectedFirst,Cost, 332.4243028202429, Score, -23.333333333333332, PathLength, 69.0,
hMinimumConnectivity,Cost, 6835.180699679693, Score, 41.5,sDepthFirstSearchLowCost,Cost, 399.1952336410316, Score, -37.0, PathLength, 110.0,sLeastConnectedFirst,Cost, 683.2761878469, Score, -46.0, PathLength, 137.0,
hRandomSet,Cost, 190.36957288514347, Score, 35.666666666666664,sDepthFirstSearchLowCost,Cost, 445.97683345427043, Score, -40.666666666666664, PathLength, 121.0,sLeastConnectedFirst,Cost, 414.03765049764706, Score, -30.666666666666664, PathLength, 91.0,
hRandomSet,Cost, 236.6424999011176, Score, 33.5,sDepthFirstSearchLowCost,Cost, 299.47249788605563, Score, -32.666666666666664, PathLength, 97.0,sLeastConnectedFirst,Cost, 484.59644193205406, Score, -34.333333333333336, PathLength, 102.0,
hMinimumConnectivity,Cost, 5791.939643795871, Score, 36.16666666666667,sDepthFirstSearchLowCost,Cost, 516.3224336136809, Score, -48.66666666666667, PathLength, 145.0,sLeastConnectedFirst,Cost, 372.37302898453606, Score, -23.666666666666668, PathLength, 70.0,
hMinimumConnectivity,Cost, 19435.429281320838, Score, 38.5,sDepthFirstSearchLowCost,Cost, 525.2659137659957, Score, -48.0, PathLength, 143.0,sLeastConnectedFirst,Cost, 418.75484085890656, Score, -28.999999999999996, PathLength, 86.0,
hRandomSet,Cost, 235.4306669057732, Score, 22.833333333333336,sDepthFirstSearchLowCost,Cost, 125.01440221485885, Score, -20.333333333333332, PathLength, 60.0,sLeastConnectedFirst,Cost, 365.609274878838, Score, -25.333333333333336, PathLength, 75.0,
hRandomSet,Cost, 182.6992930238712, Score, 48.0,sDepthFirstSearchLowCost,Cost, 589.6435471511248, Score, -62.66666666666667, PathLength, 187.0,sLeastConnectedFirst,Cost, 484.0942709105003, Score, -33.33333333333333, PathLength, 99.0,
hRandomSet,Cost, 204.46889199412968, Score, 31.333333333333336,sDepthFirstSearchLowCost,Cost, 370.9240181714097, Score, -38.0, PathLength, 113.0,sLeastConnectedFirst,Cost, 366.4036747116386, Score, -24.666666666666668, PathLength, 73.0,
hRandomSet,Cost, 118.46698192811627, Score, 29.166666666666664,sDepthFirstSearchLowCost,Cost, 288.2344245413554, Score, -35.0, PathLength, 104.0,sLeastConnectedFirst,Cost, 315.71111511698547, Score, -23.333333333333332, PathLength, 69.0,
hRandomSet,Cost, 107.69900441490438, Score, 37.16666666666667,sDepthFirstSearchLowCost,Cost, 171.2755568896024, Score, -26.666666666666668, PathLength, 79.0,sLeastConnectedFirst,Cost, 593.0753501435202, Score, -47.66666666666667, PathLength, 142.0,
hMinimumConnectivity,Cost, 5482.367037617572, Score, 29.500000000000004,sDepthFirstSearchLowCost,Cost, 255.1420575614329, Score, -34.66666666666667, PathLength, 103.0,sLeastConnectedFirst,Cost, 340.2502670806565, Score, -24.333333333333336, PathLength, 72.0,
hMinimumConnectivity,Cost, 12807.831802702754, Score, 30.166666666666664,sDepthFirstSearchLowCost,Cost, 217.76663995553136, Score, -28.333333333333332, PathLength, 84.0,sLeastConnectedFirst,Cost, 453.2845306096143, Score, -32.0, PathLength, 95.0,
hRandomSet,Cost, 204.86550072713248, Score, 32.166666666666664,sDepthFirstSearchLowCost,Cost, 283.55263731423304, Score, -31.0, PathLength, 92.0,sLeastConnectedFirst,Cost, 494.99167532862737, Score, -33.33333333333333, PathLength, 99.0,
hRandomSet,Cost, 345.96614911599164, Score, 32.5,sDepthFirstSearchLowCost,Cost, 396.0631892503713, Score, -38.0, PathLength, 113.0,sLeastConnectedFirst,Cost, 443.44023541222816, Score, -27.0, PathLength, 80.0,
hRandomSet,Cost, 258.7045331903268, Score, 29.0,sDepthFirstSearchLowCost,Cost, 329.47371595427734, Score, -36.666666666666664, PathLength, 109.0,sLeastConnectedFirst,Cost, 317.86111110377703, Score, -21.333333333333336, PathLength, 63.0,
hRandomSet,Cost, 201.3711799349818, Score, 34.5,sDepthFirstSearchLowCost,Cost, 388.48207531082636, Score, -39.33333333333333, PathLength, 117.0,sLeastConnectedFirst,Cost, 457.16933741540237, Score, -29.666666666666668, PathLength, 88.0,
hMinimumConnectivity,Cost, 4652.460077164321, Score, 38.5,sDepthFirstSearchLowCost,Cost, 622.6987575440129, Score, -59.66666666666667, PathLength, 178.0,sLeastConnectedFirst,Cost, 237.27936077133234, Score, -17.333333333333336, PathLength, 51.0,
hRandomSet,Cost, 72.35036417301451, Score, 29.166666666666668,sDepthFirstSearchLowCost,Cost, 228.84090377208278, Score, -31.333333333333336, PathLength, 93.0,sLeastConnectedFirst,Cost, 400.1744135319542, Score, -27.0, PathLength, 80.0,
hMinimumConnectivity,Cost, 13654.502668852801, Score, 36.166666666666664,sDepthFirstSearchLowCost,Cost, 471.4002555488853, Score, -50.0, PathLength, 149.0,sLeastConnectedFirst,Cost, 317.9149834254034, Score, -22.333333333333332, PathLength, 66.0,
hMinimumConnectivity,Cost, 17716.101313023235, Score, 45.833333333333336,sDepthFirstSearchLowCost,Cost, 496.90774575016275, Score, -53.333333333333336, PathLength, 159.0,sLeastConnectedFirst,Cost, 541.4538195102415, Score, -38.333333333333336, PathLength, 114.0,
hMinimumConnectivity,Cost, 10394.636847004724, Score, 32.5,sDepthFirstSearchLowCost,Cost, 448.3477205698488, Score, -45.666666666666664, PathLength, 136.0,sLeastConnectedFirst,Cost, 277.7360160473726, Score, -19.333333333333332, PathLength, 57.0,
hMinimumConnectivity,Cost, 3228.673323529509, Score, 36.333333333333336,sDepthFirstSearchLowCost,Cost, 506.99028204746475, Score, -46.0, PathLength, 137.0,sLeastConnectedFirst,Cost, 394.6215150730896, Score, -26.666666666666668, PathLength, 79.0,
hMinimumConnectivity,Cost, 1695.6946795286697, Score, 34.833333333333336,sDepthFirstSearchLowCost,Cost, 464.37462496257154, Score, -47.66666666666667, PathLength, 142.0,sLeastConnectedFirst,Cost, 296.3293558709113, Score, -22.0, PathLength, 65.0,
hMinimumConnectivity,Cost, 16356.304663360239, Score, 43.333333333333336,sDepthFirstSearchLowCost,Cost, 587.7714183954577, Score, -61.66666666666667, PathLength, 184.0,sLeastConnectedFirst,Cost, 370.74095620133136, Score, -25.0, PathLength, 74.0,
hRandomSet,Cost, 383.8195503346595, Score, 29.666666666666664,sDepthFirstSearchLowCost,Cost, 353.48733539882375, Score, -33.666666666666664, PathLength, 100.0,sLeastConnectedFirst,Cost, 386.8699435163312, Score, -25.666666666666664, PathLength, 76.0,
hRandomSet,Cost, 271.82045163209375, Score, 37.5,sDepthFirstSearchLowCost,Cost, 474.35880126252965, Score, -45.666666666666664, PathLength, 136.0,sLeastConnectedFirst,Cost, 448.49218221423604, Score, -29.333333333333332, PathLength, 87.0,
hMinimumConnectivity,Cost, 10131.740913439107, Score, 45.33333333333333,sDepthFirstSearchLowCost,Cost, 628.1795405134212, Score, -56.99999999999999, PathLength, 170.0,sLeastConnectedFirst,Cost, 519.0144703399404, Score, -33.666666666666664, PathLength, 100.0,
hMinimumConnectivity,Cost, 2197.6688657373134, Score, 49.66666666666667,sDepthFirstSearchLowCost,Cost, 616.0981783788652, Score, -55.333333333333336, PathLength, 165.0,sLeastConnectedFirst,Cost, 613.1072423321774, Score, -44.0, PathLength, 131.0,
hRandomSet,Cost, 196.08491907578087, Score, 30.833333333333336,sDepthFirstSearchLowCost,Cost, 216.07954094760393, Score, -28.666666666666668, PathLength, 85.0,sLeastConnectedFirst,Cost, 484.9363311537586, Score, -33.0, PathLength, 98.0,
hRandomSet,Cost, 459.43551219054586, Score, 38.833333333333336,sDepthFirstSearchLowCost,Cost, 519.4718347907218, Score, -50.0, PathLength, 149.0,sLeastConnectedFirst,Cost, 373.3966263558245, Score, -27.666666666666668, PathLength, 82.0,
hRandomSet,Cost, 215.0708976435809, Score, 36.0,sDepthFirstSearchLowCost,Cost, 558.1124072885576, Score, -48.0, PathLength, 143.0,sLeastConnectedFirst,Cost, 400.8094895938887, Score, -24.0, PathLength, 71.0,
hRandomSet,Cost, 174.38277358822097, Score, 31.666666666666664,sDepthFirstSearchLowCost,Cost, 240.1713833575903, Score, -31.0, PathLength, 92.0,sLeastConnectedFirst,Cost, 438.4941626153366, Score, -32.33333333333333, PathLength, 96.0,
hMinimumConnectivity,Cost, 9813.45221261035, Score, 41.666666666666664,sDepthFirstSearchLowCost,Cost, 501.12086013026277, Score, -56.666666666666664, PathLength, 169.0,sLeastConnectedFirst,Cost, 431.727302512111, Score, -26.666666666666668, PathLength, 79.0,
hMinimumConnectivity,Cost, 11385.601077332978, Score, 42.66666666666667,sDepthFirstSearchLowCost,Cost, 602.3357011278127, Score, -64.0, PathLength, 191.0,sLeastConnectedFirst,Cost, 331.7802904695471, Score, -21.333333333333336, PathLength, 63.0,
hRandomSet,Cost, 266.91641466689475, Score, 34.333333333333336,sDepthFirstSearchLowCost,Cost, 405.9118517156191, Score, -37.333333333333336, PathLength, 111.0,sLeastConnectedFirst,Cost, 512.4978135595859, Score, -31.333333333333336, PathLength, 93.0,
hMinimumConnectivity,Cost, 3085.067317283676, Score, 37.833333333333336,sDepthFirstSearchLowCost,Cost, 542.6611692519583, Score, -49.0, PathLength, 146.0,sLeastConnectedFirst,Cost, 429.59816378632223, Score, -26.666666666666668, PathLength, 79.0,
hRandomSet,Cost, 287.9025977600413, Score, 34.833333333333336,sDepthFirstSearchLowCost,Cost, 327.48661256973224, Score, -38.333333333333336, PathLength, 114.0,sLeastConnectedFirst,Cost, 432.09148360399905, Score, -31.333333333333336, PathLength, 93.0,
hRandomSet,Cost, 213.7690451144147, Score, 42.16666666666667,sDepthFirstSearchLowCost,Cost, 551.3969482423614, Score, -54.333333333333336, PathLength, 162.0,sLeastConnectedFirst,Cost, 453.71620290520644, Score, -30.0, PathLength, 89.0,
hRandomSet,Cost, 152.83169815448775, Score, 30.333333333333332,sDepthFirstSearchLowCost,Cost, 328.3911099723996, Score, -36.666666666666664, PathLength, 109.0,sLeastConnectedFirst,Cost, 353.62308109618687, Score, -24.0, PathLength, 71.0,
hMinimumConnectivity,Cost, 16595.057513759453, Score, 42.666666666666664,sDepthFirstSearchLowCost,Cost, 625.3604401529326, Score, -63.0, PathLength, 188.0,sLeastConnectedFirst,Cost, 300.8523793160419, Score, -22.333333333333332, PathLength, 66.0,
hRandomSet,Cost, 98.85984494503059, Score, 34.0,sDepthFirstSearchLowCost,Cost, 511.1627638377481, Score, -47.333333333333336, PathLength, 141.0,sLeastConnectedFirst,Cost, 333.3750430244858, Score, -20.666666666666668, PathLength, 61.0,
