[100, [Random,1][RandomDirection,1][RandomSet,1][RandomFixedDistance,1][LowEdgeCostRandomFixedDistance,1][LowEdgeCostFixedDistance,1][MinimumConnectivity,1][MaxDistance,1], [ConstrainedRandomWalk,1][LowEdgeCost,1][DepthFirstSearch,1][DepthFirstSearchLowCost,1][BreadthFirstSearch,1][BreadthFirstSearchLowCost,1][BacktrackPath,1][LeastConnectedFirst,1][MostConnectedFirst,1], {Topology,scalefree}, {NumberOfNodes,100}, {NumberOfHideLocations,i+1}, {Rounds,100}, {EdgeWeight,1.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,false}, {MixSeekers,false}]
hRandomSet,Cost, 92.28643248777624, Score, 295.54033485540344,sConstrainedRandomWalk,Cost, 198.67648957568016, Score, -292.41095890410963, PathLength, 425.0,sLowEdgeCost,Cost, 176.60654302661567, Score, -265.56164383561645, PathLength, 386.0,sDepthFirstSearch,Cost, 92.07209823357466, Score, -134.87671232876696, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 84.39142754586716, Score, -134.4657534246575, PathLength, 195.0,sBreadthFirstSearch,Cost, 150.73649596178538, Score, -291.3082191780822, PathLength, 424.0,sBreadthFirstSearchLowCost,Cost, 168.898173213577, Score, -330.62328767123296, PathLength, 481.0,sBacktrackPath,Cost, 442.5077475676512, Score, -704.7191780821919, PathLength, 1027.0,sLeastConnectedFirst,Cost, 118.82997869657773, Score, -168.84931506849315, PathLength, 245.0,sMostConnectedFirst,Cost, 229.42846595598195, Score, -337.04794520547944, PathLength, 491.0,
hRandomFixedDistance,Cost, 1534.4344849781849, Score, 281.63622526636226,sConstrainedRandomWalk,Cost, 187.23196989127672, Score, -273.67123287671234, PathLength, 398.0,sLowEdgeCost,Cost, 174.23991491170847, Score, -262.20547945205476, PathLength, 381.0,sDepthFirstSearch,Cost, 91.8187638726991, Score, -134.68493150684924, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 84.31589920212888, Score, -134.28767123287665, PathLength, 195.0,sBreadthFirstSearch,Cost, 152.64922559452268, Score, -294.9657534246575, PathLength, 429.0,sBreadthFirstSearchLowCost,Cost, 167.0942449120383, Score, -326.6438356164384, PathLength, 475.0,sBacktrackPath,Cost, 377.65014813727635, Score, -608.6301369863015, PathLength, 887.0,sLeastConnectedFirst,Cost, 121.15772950251312, Score, -172.8493150684931, PathLength, 251.0,sMostConnectedFirst,Cost, 221.26301128092737, Score, -326.78767123287673, PathLength, 476.0,
hLowEdgeCostRandomFixedDistance,Cost, 1818.323126797265, Score, 289.4193302891932,sConstrainedRandomWalk,Cost, 182.03948885901733, Score, -266.53424657534254, PathLength, 388.0,sLowEdgeCost,Cost, 168.54116763576522, Score, -252.94520547945208, PathLength, 368.0,sDepthFirstSearch,Cost, 91.77241769372344, Score, -134.70547945205465, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 84.05068829702105, Score, -133.99315068493144, PathLength, 194.0,sBreadthFirstSearch,Cost, 153.8996136331462, Score, -295.60958904109594, PathLength, 430.0,sBreadthFirstSearchLowCost,Cost, 169.69090614405962, Score, -332.3972602739726, PathLength, 484.0,sBacktrackPath,Cost, 449.75039045446226, Score, -716.9794520547947, PathLength, 1045.0,sLeastConnectedFirst,Cost, 118.62028403096024, Score, -168.80821917808223, PathLength, 245.0,sMostConnectedFirst,Cost, 205.18261175097052, Score, -302.8013698630137, PathLength, 441.0,
hMinimumConnectivity,Cost, 12544.672005338163, Score, 307.7846270928462,sConstrainedRandomWalk,Cost, 193.86355278587726, Score, -284.6027397260273, PathLength, 414.0,sLowEdgeCost,Cost, 177.72412445843915, Score, -268.22602739726017, PathLength, 390.0,sDepthFirstSearch,Cost, 92.00535435070054, Score, -134.9452054794519, PathLength, 196.0,sDepthFirstSearchLowCost,Cost, 84.4879764364469, Score, -134.6575342465752, PathLength, 195.0,sBreadthFirstSearch,Cost, 149.40159986387647, Score, -288.0616438356166, PathLength, 419.0,sBreadthFirstSearchLowCost,Cost, 173.43825343270728, Score, -339.9041095890411, PathLength, 495.0,sBacktrackPath,Cost, 532.3065869082977, Score, -837.0753424657534, PathLength, 1221.0,sLeastConnectedFirst,Cost, 114.93732859845261, Score, -164.2123287671232, PathLength, 238.0,sMostConnectedFirst,Cost, 214.67280159666717, Score, -318.37671232876704, PathLength, 463.0,
hMaxDistance,Cost, 22857.096939396444, Score, 282.7153729071538,sConstrainedRandomWalk,Cost, 187.50056515491258, Score, -274.73972602739735, PathLength, 400.0,sLowEdgeCost,Cost, 187.76576340365486, Score, -283.0616438356164, PathLength, 412.0,sDepthFirstSearch,Cost, 92.12626939249755, Score, -134.5547945205478, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 84.20946871078495, Score, -134.05479452054792, PathLength, 194.0,sBreadthFirstSearch,Cost, 151.7872233383085, Score, -292.87671232876716, PathLength, 426.0,sBreadthFirstSearchLowCost,Cost, 167.91845269824628, Score, -328.36986301369853, PathLength, 478.0,sBacktrackPath,Cost, 380.3434151849577, Score, -614.0753424657535, PathLength, 895.0,sLeastConnectedFirst,Cost, 121.97456173416224, Score, -173.44520547945206, PathLength, 252.0,sMostConnectedFirst,Cost, 209.96354153124102, Score, -309.2602739726027, PathLength, 450.0,
hRandom,Cost, 519.7914210728742, Score, 343.602380952381,sConstrainedRandomWalk,Cost, 248.5705191541416, Score, -332.70000000000005, PathLength, 464.0,sLowEdgeCost,Cost, 255.69016708638787, Score, -344.6642857142858, PathLength, 481.0,sDepthFirstSearch,Cost, 102.59045848719101, Score, -140.22857142857143, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 97.98232014563408, Score, -140.11428571428573, PathLength, 195.0,sBreadthFirstSearch,Cost, 236.99694168540162, Score, -405.2714285714287, PathLength, 566.0,sBreadthFirstSearchLowCost,Cost, 243.91335947220122, Score, -416.89285714285717, PathLength, 582.0,sBacktrackPath,Cost, 549.3346475152525, Score, -775.1071428571432, PathLength, 1084.0,sLeastConnectedFirst,Cost, 117.8324531045108, Score, -156.44285714285706, PathLength, 218.0,sMostConnectedFirst,Cost, 285.41351225801736, Score, -380.99999999999994, PathLength, 532.0,
hRandomDirection,Cost, 132.31301091096802, Score, 359.2888888888889,sConstrainedRandomWalk,Cost, 254.47599081177526, Score, -342.4, PathLength, 478.0,sLowEdgeCost,Cost, 263.04615819831014, Score, -357.70714285714274, PathLength, 499.0,sDepthFirstSearch,Cost, 102.47282656831426, Score, -140.04285714285712, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 97.95057766897757, Score, -139.86428571428576, PathLength, 194.0,sBreadthFirstSearch,Cost, 234.47620835697487, Score, -399.0499999999996, PathLength, 557.0,sBreadthFirstSearchLowCost,Cost, 245.25598431636948, Score, -417.9214285714284, PathLength, 584.0,sBacktrackPath,Cost, 613.9947207521225, Score, -863.8285714285714, PathLength, 1208.0,sLeastConnectedFirst,Cost, 116.85622258373489, Score, -155.32142857142856, PathLength, 216.0,sMostConnectedFirst,Cost, 311.3293094026819, Score, -417.4642857142858, PathLength, 583.0,
hRandomSet,Cost, 121.35947900549921, Score, 370.6468253968254,sConstrainedRandomWalk,Cost, 290.23043607795427, Score, -388.37857142857143, PathLength, 542.0,sLowEdgeCost,Cost, 256.1507535015081, Score, -344.7071428571429, PathLength, 481.0,sDepthFirstSearch,Cost, 102.89658332549583, Score, -140.29285714285706, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 97.9885671755636, Score, -140.2071428571428, PathLength, 195.0,sBreadthFirstSearch,Cost, 238.08586355155495, Score, -405.90714285714273, PathLength, 567.0,sBreadthFirstSearchLowCost,Cost, 251.4781539599248, Score, -429.79285714285703, PathLength, 600.0,sBacktrackPath,Cost, 641.8511051436394, Score, -897.3285714285716, PathLength, 1255.0,sLeastConnectedFirst,Cost, 118.13444451486818, Score, -156.7071428571428, PathLength, 218.0,sMostConnectedFirst,Cost, 322.73863171505747, Score, -432.5000000000002, PathLength, 604.0,
hRandomFixedDistance,Cost, 2131.9459299541045, Score, 349.34126984126976,sConstrainedRandomWalk,Cost, 256.34253069337996, Score, -341.6928571428572, PathLength, 477.0,sLowEdgeCost,Cost, 256.3066716143271, Score, -348.07857142857125, PathLength, 486.0,sDepthFirstSearch,Cost, 102.62302976165529, Score, -140.2785714285714, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 97.88503784506474, Score, -139.85, PathLength, 194.0,sBreadthFirstSearch,Cost, 234.26256615770274, Score, -400.1285714285714, PathLength, 559.0,sBreadthFirstSearchLowCost,Cost, 244.81124280809286, Score, -417.8785714285712, PathLength, 584.0,sBacktrackPath,Cost, 570.748053996442, Score, -804.2714285714284, PathLength, 1124.0,sLeastConnectedFirst,Cost, 122.22790874829364, Score, -162.04285714285714, PathLength, 225.0,sMostConnectedFirst,Cost, 292.5978599701415, Score, -389.8499999999999, PathLength, 544.0,
hLowEdgeCostRandomFixedDistance,Cost, 1678.067672433769, Score, 373.39126984126983,sConstrainedRandomWalk,Cost, 265.97873978930124, Score, -355.8071428571427, PathLength, 497.0,sLowEdgeCost,Cost, 259.3051824944841, Score, -349.56428571428575, PathLength, 488.0,sDepthFirstSearch,Cost, 102.80434334667703, Score, -140.33571428571418, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 98.03777971301155, Score, -140.07857142857148, PathLength, 195.0,sBreadthFirstSearch,Cost, 239.29462198748467, Score, -408.5071428571429, PathLength, 570.0,sBreadthFirstSearchLowCost,Cost, 245.28782526600847, Score, -418.97857142857146, PathLength, 585.0,sBacktrackPath,Cost, 717.850176062833, Score, -1001.4357142857137, PathLength, 1401.0,sLeastConnectedFirst,Cost, 115.11413183650339, Score, -152.50714285714287, PathLength, 212.0,sMostConnectedFirst,Cost, 292.589949248647, Score, -393.3071428571426, PathLength, 549.0,
hMinimumConnectivity,Cost, 15892.374859823422, Score, 368.80793650793646,sConstrainedRandomWalk,Cost, 270.2273641805629, Score, -363.1928571428572, PathLength, 507.0,sLowEdgeCost,Cost, 254.52073649216817, Score, -342.47857142857146, PathLength, 478.0,sDepthFirstSearch,Cost, 102.6891437492839, Score, -140.62857142857138, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 98.22354301786163, Score, -140.3571428571429, PathLength, 195.0,sBreadthFirstSearch,Cost, 242.97475393800553, Score, -413.67857142857144, PathLength, 578.0,sBreadthFirstSearchLowCost,Cost, 248.0559753313231, Score, -425.5071428571427, PathLength, 594.0,sBacktrackPath,Cost, 660.205908094799, Score, -923.1714285714286, PathLength, 1291.0,sLeastConnectedFirst,Cost, 113.18528048550156, Score, -150.15, PathLength, 209.0,sMostConnectedFirst,Cost, 313.8723095556816, Score, -420.1071428571428, PathLength, 587.0,
hMaxDistance,Cost, 26717.841265111925, Score, 374.4253968253969,sConstrainedRandomWalk,Cost, 269.887327760295, Score, -359.9785714285712, PathLength, 502.0,sLowEdgeCost,Cost, 233.5040880900354, Score, -314.64285714285705, PathLength, 439.0,sDepthFirstSearch,Cost, 102.46487196374933, Score, -140.2071428571428, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 97.92939435132519, Score, -140.02142857142863, PathLength, 195.0,sBreadthFirstSearch,Cost, 241.07625668072222, Score, -411.52857142857135, PathLength, 575.0,sBreadthFirstSearchLowCost,Cost, 249.92563226215924, Score, -428.1357142857142, PathLength, 598.0,sBacktrackPath,Cost, 726.1044673371953, Score, -1013.0642857142865, PathLength, 1417.0,sLeastConnectedFirst,Cost, 118.44631452547893, Score, -157.81428571428566, PathLength, 219.0,sMostConnectedFirst,Cost, 302.15743203505315, Score, -404.43571428571425, PathLength, 565.0,
hRandom,Cost, 503.4369204303116, Score, 350.4283413848632,sConstrainedRandomWalk,Cost, 249.67654051105887, Score, -352.02898550724626, PathLength, 484.0,sLowEdgeCost,Cost, 235.3226049613451, Score, -338.1449275362318, PathLength, 465.0,sDepthFirstSearch,Cost, 100.73596234530355, Score, -142.43478260869568, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 93.14262072795592, Score, -142.1739130434783, PathLength, 195.0,sBreadthFirstSearch,Cost, 224.4221843111463, Score, -362.9782608695652, PathLength, 499.0,sBreadthFirstSearchLowCost,Cost, 222.5096184899674, Score, -366.01449275362324, PathLength, 504.0,sBacktrackPath,Cost, 605.1605991592354, Score, -878.1956521739136, PathLength, 1210.0,sLeastConnectedFirst,Cost, 104.3125377050979, Score, -149.36956521739125, PathLength, 205.0,sMostConnectedFirst,Cost, 299.15426281233243, Score, -422.51449275362336, PathLength, 582.0,
hRandomDirection,Cost, 122.095979696501, Score, 355.94041867954905,sConstrainedRandomWalk,Cost, 254.53578219804712, Score, -360.28260869565224, PathLength, 496.0,sLowEdgeCost,Cost, 247.47990051262036, Score, -353.2826086956521, PathLength, 486.0,sDepthFirstSearch,Cost, 100.83390374016811, Score, -142.5217391304349, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 93.10702615141484, Score, -142.0289855072464, PathLength, 195.0,sBreadthFirstSearch,Cost, 222.90792232562282, Score, -360.7681159420291, PathLength, 496.0,sBreadthFirstSearchLowCost,Cost, 221.61432601439566, Score, -364.7173913043478, PathLength, 502.0,sBacktrackPath,Cost, 646.768567053596, Score, -940.4492753623188, PathLength, 1296.0,sLeastConnectedFirst,Cost, 105.54821339993707, Score, -150.28260869565216, PathLength, 206.0,sMostConnectedFirst,Cost, 277.50820897111555, Score, -389.1304347826088, PathLength, 536.0,
hRandomSet,Cost, 121.29783380478, Score, 357.99597423510465,sConstrainedRandomWalk,Cost, 263.54502790309255, Score, -373.1159420289855, PathLength, 513.0,sLowEdgeCost,Cost, 265.3497028678544, Score, -378.26086956521726, PathLength, 521.0,sDepthFirstSearch,Cost, 100.98077973095786, Score, -142.57971014492762, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 93.26304958823992, Score, -142.24637681159422, PathLength, 195.0,sBreadthFirstSearch,Cost, 230.68277280846843, Score, -372.92028985507255, PathLength, 513.0,sBreadthFirstSearchLowCost,Cost, 221.77258221093211, Score, -364.7173913043478, PathLength, 502.0,sBacktrackPath,Cost, 609.9206734070913, Score, -882.7318840579712, PathLength, 1217.0,sLeastConnectedFirst,Cost, 103.06014918719237, Score, -147.04347826086956, PathLength, 201.0,sMostConnectedFirst,Cost, 296.83941880032773, Score, -418.3478260869566, PathLength, 576.0,
hRandomFixedDistance,Cost, 2723.3188714380376, Score, 358.41706924315605,sConstrainedRandomWalk,Cost, 246.86193911652953, Score, -349.8043478260871, PathLength, 481.0,sLowEdgeCost,Cost, 263.89920860655656, Score, -380.6666666666665, PathLength, 524.0,sDepthFirstSearch,Cost, 100.82060409383888, Score, -142.46376811594212, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 93.29483496494004, Score, -142.44927536231896, PathLength, 195.0,sBreadthFirstSearch,Cost, 223.46945313165477, Score, -361.55797101449275, PathLength, 497.0,sBreadthFirstSearchLowCost,Cost, 222.92047987990702, Score, -366.8840579710146, PathLength, 505.0,sBacktrackPath,Cost, 640.4878830961967, Score, -927.0652173913047, PathLength, 1278.0,sLeastConnectedFirst,Cost, 102.61775053059176, Score, -146.7753623188406, PathLength, 201.0,sMostConnectedFirst,Cost, 289.55962384367473, Score, -408.08695652173907, PathLength, 562.0,
hLowEdgeCostRandomFixedDistance,Cost, 2404.825525858039, Score, 350.16264090177117,sConstrainedRandomWalk,Cost, 244.4220341758303, Score, -346.86231884057946, PathLength, 477.0,sLowEdgeCost,Cost, 236.1928922697369, Score, -339.0, PathLength, 466.0,sDepthFirstSearch,Cost, 100.99173421447193, Score, -142.6811594202899, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 93.25823379053658, Score, -142.26086956521743, PathLength, 195.0,sBreadthFirstSearch,Cost, 220.84113553276984, Score, -356.39855072463774, PathLength, 490.0,sBreadthFirstSearchLowCost,Cost, 220.14580737305704, Score, -362.4420289855072, PathLength, 499.0,sBacktrackPath,Cost, 613.5547279556422, Score, -890.0797101449274, PathLength, 1227.0,sLeastConnectedFirst,Cost, 107.74684815241919, Score, -153.9492753623189, PathLength, 211.0,sMostConnectedFirst,Cost, 296.0997496815294, Score, -417.7898550724635, PathLength, 575.0,
hMinimumConnectivity,Cost, 14433.955550232362, Score, 359.91948470209337,sConstrainedRandomWalk,Cost, 268.5899310333562, Score, -378.65217391304367, PathLength, 521.0,sLowEdgeCost,Cost, 260.7740241009971, Score, -371.29710144927526, PathLength, 511.0,sDepthFirstSearch,Cost, 101.0754007459646, Score, -142.74637681159433, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 93.54045812944892, Score, -142.47101449275368, PathLength, 195.0,sBreadthFirstSearch,Cost, 228.01478385525516, Score, -369.2318840579712, PathLength, 508.0,sBreadthFirstSearchLowCost,Cost, 225.42495216936564, Score, -371.31159420289873, PathLength, 511.0,sBacktrackPath,Cost, 641.8458504083552, Score, -925.2681159420288, PathLength, 1275.0,sLeastConnectedFirst,Cost, 104.00586719101679, Score, -148.78985507246375, PathLength, 204.0,sMostConnectedFirst,Cost, 276.2129431550256, Score, -389.5072463768116, PathLength, 536.0,
hMaxDistance,Cost, 27163.69897452878, Score, 353.27938808373597,sConstrainedRandomWalk,Cost, 254.84156079226196, Score, -358.22463768115927, PathLength, 493.0,sLowEdgeCost,Cost, 258.23691084086624, Score, -370.28985507246375, PathLength, 510.0,sDepthFirstSearch,Cost, 100.89690091715583, Score, -142.31884057971016, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 93.47156062706516, Score, -142.31159420289862, PathLength, 195.0,sBreadthFirstSearch,Cost, 225.50168017838422, Score, -364.717391304348, PathLength, 502.0,sBreadthFirstSearchLowCost,Cost, 220.78673151223558, Score, -363.83333333333337, PathLength, 501.0,sBacktrackPath,Cost, 607.7237155332016, Score, -883.4637681159419, PathLength, 1218.0,sLeastConnectedFirst,Cost, 105.77537598505309, Score, -151.4565217391304, PathLength, 208.0,sMostConnectedFirst,Cost, 287.6563470356581, Score, -402.8985507246375, PathLength, 555.0,
hRandom,Cost, 539.806695291495, Score, 294.0096296296297,sConstrainedRandomWalk,Cost, 194.54074248577842, Score, -247.03999999999996, PathLength, 369.0,sLowEdgeCost,Cost, 215.1451513278649, Score, -275.49999999999994, PathLength, 412.0,sDepthFirstSearch,Cost, 102.7525344678577, Score, -131.12, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 94.45853618801931, Score, -130.80666666666673, PathLength, 195.0,sBreadthFirstSearch,Cost, 193.82362905152158, Score, -312.8666666666666, PathLength, 468.0,sBreadthFirstSearchLowCost,Cost, 190.52173175681335, Score, -319.7333333333334, PathLength, 478.0,sBacktrackPath,Cost, 616.867764751809, Score, -820.4866666666666, PathLength, 1229.0,sLeastConnectedFirst,Cost, 118.16285483115033, Score, -148.2399999999999, PathLength, 221.0,sMostConnectedFirst,Cost, 204.45248535419034, Score, -260.29333333333324, PathLength, 389.0,
hRandomDirection,Cost, 122.7982055602534, Score, 293.6451851851852,sConstrainedRandomWalk,Cost, 197.62440304952023, Score, -249.76000000000005, PathLength, 373.0,sLowEdgeCost,Cost, 188.40079228013172, Score, -243.04000000000005, PathLength, 363.0,sDepthFirstSearch,Cost, 102.11787895273875, Score, -130.88000000000005, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 94.44863488784631, Score, -130.8400000000001, PathLength, 195.0,sBreadthFirstSearch,Cost, 193.7078301330075, Score, -313.31333333333345, PathLength, 468.0,sBreadthFirstSearchLowCost,Cost, 188.2714098327468, Score, -316.5466666666668, PathLength, 473.0,sBacktrackPath,Cost, 629.0705414946563, Score, -836.8533333333331, PathLength, 1254.0,sLeastConnectedFirst,Cost, 114.2751553660928, Score, -143.30666666666667, PathLength, 213.0,sMostConnectedFirst,Cost, 219.74290223539555, Score, -278.26666666666665, PathLength, 416.0,
hRandomSet,Cost, 112.11759820488116, Score, 297.3844444444445,sConstrainedRandomWalk,Cost, 194.1792954940925, Score, -245.95999999999995, PathLength, 367.0,sLowEdgeCost,Cost, 208.74486090673523, Score, -269.6200000000001, PathLength, 403.0,sDepthFirstSearch,Cost, 103.11877327223573, Score, -131.25333333333344, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 94.4885676364701, Score, -130.95333333333343, PathLength, 195.0,sBreadthFirstSearch,Cost, 194.32979957805318, Score, -315.3466666666666, PathLength, 472.0,sBreadthFirstSearchLowCost,Cost, 189.48818873417844, Score, -319.06666666666666, PathLength, 477.0,sBacktrackPath,Cost, 631.1995578099231, Score, -838.2933333333333, PathLength, 1256.0,sLeastConnectedFirst,Cost, 120.94908534931729, Score, -150.73333333333338, PathLength, 225.0,sMostConnectedFirst,Cost, 215.92641128734482, Score, -275.2333333333334, PathLength, 411.0,
hRandomFixedDistance,Cost, 2678.590001843088, Score, 294.3607407407408,sConstrainedRandomWalk,Cost, 196.9685567142634, Score, -249.29333333333324, PathLength, 372.0,sLowEdgeCost,Cost, 216.41506248135684, Score, -278.73999999999995, PathLength, 417.0,sDepthFirstSearch,Cost, 102.49581934843863, Score, -130.99333333333342, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 94.49213321142074, Score, -130.90000000000006, PathLength, 195.0,sBreadthFirstSearch,Cost, 192.28229317255307, Score, -312.11333333333334, PathLength, 467.0,sBreadthFirstSearchLowCost,Cost, 191.06223858055083, Score, -321.0600000000002, PathLength, 480.0,sBacktrackPath,Cost, 608.5575033318444, Score, -809.5066666666667, PathLength, 1213.0,sLeastConnectedFirst,Cost, 121.00527155066835, Score, -152.2, PathLength, 227.0,sMostConnectedFirst,Cost, 208.62125167117856, Score, -264.44000000000005, PathLength, 395.0,
hLowEdgeCostRandomFixedDistance,Cost, 1797.106450435198, Score, 292.6148148148146,sConstrainedRandomWalk,Cost, 199.8076888658103, Score, -253.0333333333334, PathLength, 378.0,sLowEdgeCost,Cost, 203.37076099890695, Score, -262.82666666666677, PathLength, 393.0,sDepthFirstSearch,Cost, 103.15040279619184, Score, -131.03333333333345, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 94.5046719934166, Score, -130.7666666666667, PathLength, 195.0,sBreadthFirstSearch,Cost, 194.67729165247246, Score, -314.0133333333334, PathLength, 470.0,sBreadthFirstSearchLowCost,Cost, 187.5012671834376, Score, -315.7800000000001, PathLength, 472.0,sBacktrackPath,Cost, 609.4319804495742, Score, -808.4266666666663, PathLength, 1211.0,sLeastConnectedFirst,Cost, 124.6150760458202, Score, -155.2333333333333, PathLength, 231.0,sMostConnectedFirst,Cost, 206.7097901287495, Score, -262.42, PathLength, 392.0,
hMinimumConnectivity,Cost, 19953.668131305094, Score, 306.7518518518519,sConstrainedRandomWalk,Cost, 211.41198773273015, Score, -267.75333333333333, PathLength, 400.0,sLowEdgeCost,Cost, 201.6332818675658, Score, -259.4, PathLength, 388.0,sDepthFirstSearch,Cost, 103.09290851907984, Score, -131.32000000000002, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 94.86087627683766, Score, -131.11333333333337, PathLength, 195.0,sBreadthFirstSearch,Cost, 194.78201008010012, Score, -316.1533333333333, PathLength, 473.0,sBreadthFirstSearchLowCost,Cost, 192.6725402252995, Score, -323.4133333333336, PathLength, 484.0,sBacktrackPath,Cost, 674.4288025983428, Score, -894.2599999999999, PathLength, 1340.0,sLeastConnectedFirst,Cost, 118.4132889383275, Score, -147.9, PathLength, 220.0,sMostConnectedFirst,Cost, 227.53457879060792, Score, -289.4533333333333, PathLength, 433.0,
hMaxDistance,Cost, 29442.74127836359, Score, 295.04148148148147,sConstrainedRandomWalk,Cost, 198.82324511148676, Score, -250.22666666666655, PathLength, 374.0,sLowEdgeCost,Cost, 201.6602231002629, Score, -259.86, PathLength, 388.0,sDepthFirstSearch,Cost, 102.87330016635813, Score, -131.13333333333338, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 94.42025479540176, Score, -130.7800000000001, PathLength, 195.0,sBreadthFirstSearch,Cost, 193.4663227907382, Score, -313.5933333333333, PathLength, 469.0,sBreadthFirstSearchLowCost,Cost, 192.41868435088935, Score, -323.1200000000001, PathLength, 483.0,sBacktrackPath,Cost, 615.8311472317599, Score, -817.2733333333334, PathLength, 1224.0,sLeastConnectedFirst,Cost, 128.85066912863402, Score, -161.17333333333332, PathLength, 240.0,sMostConnectedFirst,Cost, 210.5446991299267, Score, -268.2133333333333, PathLength, 401.0,
hRandom,Cost, 547.6541642395422, Score, 303.8918717375094,sConstrainedRandomWalk,Cost, 233.0016109809211, Score, -314.6442953020134, PathLength, 467.0,sLowEdgeCost,Cost, 244.04649874789828, Score, -333.30872483221486, PathLength, 495.0,sDepthFirstSearch,Cost, 101.88191309381713, Score, -131.75838926174484, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 89.27884079251494, Score, -131.61744966442942, PathLength, 195.0,sBreadthFirstSearch,Cost, 232.33988880485865, Score, -440.34228187919473, PathLength, 655.0,sBreadthFirstSearchLowCost,Cost, 232.3025998018347, Score, -433.9395973154362, PathLength, 645.0,sBacktrackPath,Cost, 290.86891227104394, Score, -437.98657718120796, PathLength, 651.0,sLeastConnectedFirst,Cost, 116.8733534421691, Score, -161.4026845637584, PathLength, 239.0,sMostConnectedFirst,Cost, 258.81480761957476, Score, -350.02684563758373, PathLength, 520.0,
hRandomDirection,Cost, 120.89111745485559, Score, 301.22967934377317,sConstrainedRandomWalk,Cost, 206.88888547041253, Score, -279.0, PathLength, 414.0,sLowEdgeCost,Cost, 244.25270351163536, Score, -333.94630872483214, PathLength, 496.0,sDepthFirstSearch,Cost, 101.07330642268185, Score, -131.58389261744958, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 89.50553653722638, Score, -131.5369127516777, PathLength, 194.0,sBreadthFirstSearch,Cost, 231.247718837519, Score, -439.61744966442944, PathLength, 654.0,sBreadthFirstSearchLowCost,Cost, 230.44145004572235, Score, -434.98657718120813, PathLength, 647.0,sBacktrackPath,Cost, 293.3162092463403, Score, -441.7315436241606, PathLength, 657.0,sLeastConnectedFirst,Cost, 127.83139793421662, Score, -174.32214765100665, PathLength, 258.0,sMostConnectedFirst,Cost, 255.55855218957004, Score, -344.34228187919473, PathLength, 512.0,
hRandomSet,Cost, 108.46800233234264, Score, 311.02535421327354,sConstrainedRandomWalk,Cost, 219.99415894531575, Score, -295.26845637583887, PathLength, 438.0,sLowEdgeCost,Cost, 267.3712451910951, Score, -365.0134228187919, PathLength, 542.0,sDepthFirstSearch,Cost, 101.53730246366837, Score, -131.92617449664414, PathLength, 195.0,sDepthFirstSearchLowCost,Cost, 89.68321967317597, Score, -131.8389261744965, PathLength, 195.0,sBreadthFirstSearch,Cost, 232.91002801010058, Score, -442.3825503355704, PathLength, 658.0,sBreadthFirstSearchLowCost,Cost, 230.15427289435058, Score, -431.17449664429535, PathLength, 641.0,sBacktrackPath,Cost, 318.3610795659175, Score, -476.0872483221475, PathLength, 708.0,sLeastConnectedFirst,Cost, 124.22543112225087, Score, -169.99999999999991, PathLength, 252.0,sMostConnectedFirst,Cost, 263.43426046281513, Score, -355.5369127516778, PathLength, 528.0,
