[100, [RandomSet,1][MinimumConnectivity,1][MaxDistance,1][Random,1][RandomDirection,1][RandomFixedDistance,1][LowEdgeCostRandomFixedDistance,1], [ConstrainedRandomWalk,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,100}, {EdgeWeight,10.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,false}, {MixSeekers,false}]
hRandomFixedDistance,Cost, 70.28401854901205, Score, 31.669999999999995,sConstrainedRandomWalk,Cost, 464.1125894934827, Score, -31.669999999999995, PathLength, 94.0,
hLowEdgeCostRandomFixedDistance,Cost, 69.043715826587, Score, 31.24666666666667,sConstrainedRandomWalk,Cost, 463.73275497943223, Score, -31.24666666666667, PathLength, 92.0,
hRandomSet,Cost, 45.07567312494802, Score, 36.89666666666667,sConstrainedRandomWalk,Cost, 579.499289079359, Score, -36.89666666666667, PathLength, 109.0,
hMinimumConnectivity,Cost, 11128.584429488026, Score, 84.10666666666665, AverageDegreeOfNodes, 6.0, DegreeOfLeastConnectedNodes, 1, NumberOfLeastConnectedNodes, 3, DegreeOfMostConnectedNodes, 12, NumberOfMostConnectedNodes, 3,sConstrainedRandomWalk,Cost, 1333.8438784819255, Score, -84.10666666666665, PathLength, 251.0,
hMaxDistance,Cost, 115.20574252978298, Score, 35.02333333333334, GraphDiameter, 4.0,sConstrainedRandomWalk,Cost, 551.5687351161354, Score, -35.02333333333334, PathLength, 104.0,
hRandom,Cost, 47.7308353936245, Score, 34.379999999999995,sConstrainedRandomWalk,Cost, 536.3086401168159, Score, -34.379999999999995, PathLength, 102.0,
hRandomDirection,Cost, 20.474507904490665, Score, 33.16666666666667,sConstrainedRandomWalk,Cost, 517.58260190865, Score, -33.16666666666667, PathLength, 98.0,
hRandomFixedDistance,Cost, 126.44504474796759, Score, 33.45333333333333,sConstrainedRandomWalk,Cost, 527.8588433234978, Score, -33.45333333333333, PathLength, 99.0,
hLowEdgeCostRandomFixedDistance,Cost, 113.75731108415857, Score, 36.81,sConstrainedRandomWalk,Cost, 579.1156016808626, Score, -36.81, PathLength, 109.0,
hRandomSet,Cost, 41.73550306481067, Score, 33.66,sConstrainedRandomWalk,Cost, 499.57432330450933, Score, -33.66, PathLength, 99.0,
hMinimumConnectivity,Cost, 18967.70897799988, Score, 68.96000000000001, AverageDegreeOfNodes, 6.0, DegreeOfLeastConnectedNodes, 1, NumberOfLeastConnectedNodes, 1, DegreeOfMostConnectedNodes, 11, NumberOfMostConnectedNodes, 4,sConstrainedRandomWalk,Cost, 1020.50793310789, Score, -68.96000000000001, PathLength, 205.0,
hMaxDistance,Cost, 2182.6394542590924, Score, 32.67666666666668, GraphDiameter, 7.0,sConstrainedRandomWalk,Cost, 484.8768596030874, Score, -32.67666666666668, PathLength, 97.0,
hRandom,Cost, 46.88554515159572, Score, 33.46000000000001,sConstrainedRandomWalk,Cost, 500.98497062708907, Score, -33.46000000000001, PathLength, 99.0,
hRandomDirection,Cost, 20.159795104249437, Score, 29.680000000000003,sConstrainedRandomWalk,Cost, 439.7165154746734, Score, -29.680000000000003, PathLength, 88.0,
hRandomFixedDistance,Cost, 69.91764450649431, Score, 33.63,sConstrainedRandomWalk,Cost, 495.4644819564781, Score, -33.63, PathLength, 99.0,
hLowEdgeCostRandomFixedDistance,Cost, 61.25625249532985, Score, 30.886666666666674,sConstrainedRandomWalk,Cost, 456.8975467534095, Score, -30.886666666666674, PathLength, 91.0,
hRandomSet,Cost, 45.75887654181731, Score, 36.35,sConstrainedRandomWalk,Cost, 546.9890837098591, Score, -36.35, PathLength, 108.0,
hMinimumConnectivity,Cost, 15425.199699392042, Score, 82.65999999999998, AverageDegreeOfNodes, 6.0, DegreeOfLeastConnectedNodes, 1, NumberOfLeastConnectedNodes, 2, DegreeOfMostConnectedNodes, 11, NumberOfMostConnectedNodes, 4,sConstrainedRandomWalk,Cost, 1230.782414505168, Score, -82.65999999999998, PathLength, 246.0,
hMaxDistance,Cost, 1963.2817836577844, Score, 37.39, GraphDiameter, 6.0,sConstrainedRandomWalk,Cost, 556.9811355174215, Score, -37.39, PathLength, 111.0,
hRandom,Cost, 46.52375911443834, Score, 31.36,sConstrainedRandomWalk,Cost, 467.0652787778956, Score, -31.36, PathLength, 93.0,
hRandomDirection,Cost, 19.53054038525758, Score, 31.45333333333334,sConstrainedRandomWalk,Cost, 468.33545293668567, Score, -31.45333333333334, PathLength, 93.0,
hRandomFixedDistance,Cost, 69.65294512123499, Score, 30.093333333333334,sConstrainedRandomWalk,Cost, 446.9717770232948, Score, -30.093333333333334, PathLength, 89.0,
hLowEdgeCostRandomFixedDistance,Cost, 6.471624764024632, Score, 32.923333333333325,sConstrainedRandomWalk,Cost, 490.56390477567265, Score, -32.923333333333325, PathLength, 97.0,
hRandomSet,Cost, 38.590503928759674, Score, 35.38,sConstrainedRandomWalk,Cost, 522.1287073383571, Score, -35.38, PathLength, 105.0,
hMinimumConnectivity,Cost, 18230.903591557915, Score, 66.30333333333334, AverageDegreeOfNodes, 6.0, DegreeOfLeastConnectedNodes, 1, NumberOfLeastConnectedNodes, 1, DegreeOfMostConnectedNodes, 12, NumberOfMostConnectedNodes, 1,sConstrainedRandomWalk,Cost, 982.9197054697274, Score, -66.30333333333334, PathLength, 197.0,
hMaxDistance,Cost, 1915.3628304269153, Score, 32.606666666666655, GraphDiameter, 6.0,sConstrainedRandomWalk,Cost, 480.729126293681, Score, -32.606666666666655, PathLength, 96.0,
hRandom,Cost, 45.75781394463147, Score, 35.16666666666666,sConstrainedRandomWalk,Cost, 517.7825714102358, Score, -35.16666666666666, PathLength, 104.0,
hRandomDirection,Cost, 19.57331390205186, Score, 31.83,sConstrainedRandomWalk,Cost, 471.23734607636885, Score, -31.83, PathLength, 94.0,
hRandomFixedDistance,Cost, 44.5773148624678, Score, 31.393333333333334,sConstrainedRandomWalk,Cost, 465.08263137139335, Score, -31.393333333333334, PathLength, 93.0,
hLowEdgeCostRandomFixedDistance,Cost, 65.8082514115286, Score, 29.74666666666666,sConstrainedRandomWalk,Cost, 441.677730214734, Score, -29.74666666666666, PathLength, 88.0,
hRandomSet,Cost, 41.57407622564002, Score, 34.21999999999999,sConstrainedRandomWalk,Cost, 500.71433824129036, Score, -34.21999999999999, PathLength, 101.0,
hMinimumConnectivity,Cost, 16624.210004587396, Score, 82.17666666666665, AverageDegreeOfNodes, 6.0, DegreeOfLeastConnectedNodes, 1, NumberOfLeastConnectedNodes, 2, DegreeOfMostConnectedNodes, 12, NumberOfMostConnectedNodes, 3,sConstrainedRandomWalk,Cost, 1225.26551817238, Score, -82.17666666666665, PathLength, 245.0,
hMaxDistance,Cost, 2067.776406483561, Score, 35.71333333333334, GraphDiameter, 6.0,sConstrainedRandomWalk,Cost, 528.5364369495614, Score, -35.71333333333334, PathLength, 106.0,
hRandom,Cost, 45.05521031025378, Score, 31.086666666666673,sConstrainedRandomWalk,Cost, 456.39197681353266, Score, -31.086666666666673, PathLength, 92.0,
hRandomDirection,Cost, 19.0491102343078, Score, 32.74999999999999,sConstrainedRandomWalk,Cost, 479.5508073016258, Score, -32.74999999999999, PathLength, 97.0,
hRandomFixedDistance,Cost, 218.71313825430653, Score, 35.90333333333333,sConstrainedRandomWalk,Cost, 532.2485536542671, Score, -35.90333333333333, PathLength, 106.0,
hLowEdgeCostRandomFixedDistance,Cost, 6.244367378608981, Score, 31.08666666666668,sConstrainedRandomWalk,Cost, 459.4205256711156, Score, -31.08666666666668, PathLength, 92.0,
hRandomSet,Cost, 48.02972367964494, Score, 36.83333333333334,sConstrainedRandomWalk,Cost, 589.2062034232214, Score, -36.83333333333334, PathLength, 109.0,
hMinimumConnectivity,Cost, 17731.528148738213, Score, 84.50666666666665, AverageDegreeOfNodes, 6.0, DegreeOfLeastConnectedNodes, 1, NumberOfLeastConnectedNodes, 2, DegreeOfMostConnectedNodes, 14, NumberOfMostConnectedNodes, 2,sConstrainedRandomWalk,Cost, 1352.9433867801372, Score, -84.50666666666665, PathLength, 252.0,
hMaxDistance,Cost, 2184.37221825363, Score, 35.16, GraphDiameter, 6.0,sConstrainedRandomWalk,Cost, 557.517424710886, Score, -35.16, PathLength, 104.0,
hRandom,Cost, 50.486687305019615, Score, 33.08666666666665,sConstrainedRandomWalk,Cost, 526.9480102624489, Score, -33.08666666666665, PathLength, 98.0,
hRandomDirection,Cost, 20.786904280067215, Score, 32.28666666666667,sConstrainedRandomWalk,Cost, 515.0602489827091, Score, -32.28666666666667, PathLength, 95.0,
hRandomFixedDistance,Cost, 99.53258812445227, Score, 31.59666666666668,sConstrainedRandomWalk,Cost, 505.2836346046996, Score, -31.59666666666668, PathLength, 93.0,
hLowEdgeCostRandomFixedDistance,Cost, 60.97313985513297, Score, 29.646666666666665,sConstrainedRandomWalk,Cost, 467.91786656950563, Score, -29.646666666666665, PathLength, 87.0,
hRandomSet,Cost, 45.05435119130049, Score, 37.53999999999999,sConstrainedRandomWalk,Cost, 572.8990164798896, Score, -37.53999999999999, PathLength, 111.0,
hMinimumConnectivity,Cost, 20511.169194456503, Score, 69.93333333333335, AverageDegreeOfNodes, 6.0, DegreeOfLeastConnectedNodes, 1, NumberOfLeastConnectedNodes, 1, DegreeOfMostConnectedNodes, 12, NumberOfMostConnectedNodes, 1,sConstrainedRandomWalk,Cost, 1062.5958354686074, Score, -69.93333333333335, PathLength, 208.0,
hMaxDistance,Cost, 1997.1852735736697, Score, 34.36666666666668, GraphDiameter, 6.0,sConstrainedRandomWalk,Cost, 520.4722257008289, Score, -34.36666666666668, PathLength, 102.0,
hRandom,Cost, 46.74819004527603, Score, 30.129999999999992,sConstrainedRandomWalk,Cost, 456.5424842385821, Score, -30.129999999999992, PathLength, 89.0,
hRandomDirection,Cost, 20.374170690901835, Score, 29.953333333333333,sConstrainedRandomWalk,Cost, 456.91294242252627, Score, -29.953333333333333, PathLength, 88.0,
hRandomFixedDistance,Cost, 150.21877198619157, Score, 30.893333333333334,sConstrainedRandomWalk,Cost, 469.0311643185846, Score, -30.893333333333334, PathLength, 91.0,
hLowEdgeCostRandomFixedDistance,Cost, 16.72198228660425, Score, 32.07000000000001,sConstrainedRandomWalk,Cost, 489.0143534439367, Score, -32.07000000000001, PathLength, 95.0,
hRandomSet,Cost, 46.77558477964535, Score, 36.14333333333334,sConstrainedRandomWalk,Cost, 548.9944367706086, Score, -36.14333333333334, PathLength, 107.0,
hMinimumConnectivity,Cost, 17901.30149886312, Score, 54.780000000000015, AverageDegreeOfNodes, 6.0, DegreeOfLeastConnectedNodes, 1, NumberOfLeastConnectedNodes, 1, DegreeOfMostConnectedNodes, 12, NumberOfMostConnectedNodes, 1,sConstrainedRandomWalk,Cost, 840.4106543746196, Score, -54.780000000000015, PathLength, 163.0,
hMaxDistance,Cost, 1907.9413072122304, Score, 34.26999999999999, GraphDiameter, 8.0,sConstrainedRandomWalk,Cost, 520.3946248838951, Score, -34.26999999999999, PathLength, 101.0,
hRandom,Cost, 45.899071193584525, Score, 31.793333333333337,sConstrainedRandomWalk,Cost, 482.655686669081, Score, -31.793333333333337, PathLength, 94.0,
hRandomDirection,Cost, 20.031431988467467, Score, 33.593333333333355,sConstrainedRandomWalk,Cost, 511.7271242542229, Score, -33.593333333333355, PathLength, 99.0,
hRandomFixedDistance,Cost, 173.68829637265273, Score, 32.300000000000004,sConstrainedRandomWalk,Cost, 487.34083547945795, Score, -32.300000000000004, PathLength, 95.0,
hLowEdgeCostRandomFixedDistance,Cost, 32.23899892826102, Score, 31.789999999999985,sConstrainedRandomWalk,Cost, 481.731721370316, Score, -31.789999999999985, PathLength, 94.0,
hRandomSet,Cost, 39.639134753672735, Score, 40.24999999999999,sConstrainedRandomWalk,Cost, 575.5369800435207, Score, -40.24999999999999, PathLength, 119.0,
hMinimumConnectivity,Cost, 6170.73662641198, Score, 99.04999999999997, AverageDegreeOfNodes, 6.0, DegreeOfLeastConnectedNodes, 1, NumberOfLeastConnectedNodes, 4, DegreeOfMostConnectedNodes, 12, NumberOfMostConnectedNodes, 1,sConstrainedRandomWalk,Cost, 1432.1747757575226, Score, -99.04999999999997, PathLength, 296.0,
hMaxDistance,Cost, 2136.797504615905, Score, 34.19, GraphDiameter, 6.0,sConstrainedRandomWalk,Cost, 489.88377661159075, Score, -34.19, PathLength, 101.0,
hRandom,Cost, 44.27530710674483, Score, 32.800000000000004,sConstrainedRandomWalk,Cost, 468.0073817633973, Score, -32.800000000000004, PathLength, 97.0,
hRandomDirection,Cost, 19.806838187148387, Score, 30.97333333333334,sConstrainedRandomWalk,Cost, 444.8426044180916, Score, -30.97333333333334, PathLength, 91.0,
hRandomFixedDistance,Cost, 92.23322380951947, Score, 34.13666666666668,sConstrainedRandomWalk,Cost, 486.59786733399693, Score, -34.13666666666668, PathLength, 101.0,
hLowEdgeCostRandomFixedDistance,Cost, 27.481502678962038, Score, 33.423333333333346,sConstrainedRandomWalk,Cost, 483.15892649525733, Score, -33.423333333333346, PathLength, 99.0,
hRandomSet,Cost, 46.39318513157541, Score, 36.006666666666675,sConstrainedRandomWalk,Cost, 536.9515165132095, Score, -36.006666666666675, PathLength, 107.0,
hMinimumConnectivity,Cost, 899.9046259303749, Score, 60.846666666666664, AverageDegreeOfNodes, 6.0, DegreeOfLeastConnectedNodes, 1, NumberOfLeastConnectedNodes, 1, DegreeOfMostConnectedNodes, 13, NumberOfMostConnectedNodes, 1,sConstrainedRandomWalk,Cost, 914.9447117550342, Score, -60.846666666666664, PathLength, 181.0,
hMaxDistance,Cost, 1430.6722994924223, Score, 31.859999999999992, GraphDiameter, 5.0,sConstrainedRandomWalk,Cost, 475.7274225938285, Score, -31.859999999999992, PathLength, 94.0,
hRandom,Cost, 44.5535231042232, Score, 32.79999999999999,sConstrainedRandomWalk,Cost, 487.1513755471779, Score, -32.79999999999999, PathLength, 97.0,
hRandomDirection,Cost, 19.927059875698628, Score, 30.2,sConstrainedRandomWalk,Cost, 448.65291432428415, Score, -30.2, PathLength, 89.0,
hRandomFixedDistance,Cost, 244.4044492869507, Score, 34.47999999999998,sConstrainedRandomWalk,Cost, 517.8621916590131, Score, -34.47999999999998, PathLength, 102.0,
hLowEdgeCostRandomFixedDistance,Cost, 15.865939029829, Score, 32.260000000000005,sConstrainedRandomWalk,Cost, 479.9564731661731, Score, -32.260000000000005, PathLength, 95.0,
hRandomSet,Cost, 42.438944185516355, Score, 36.67333333333333,sConstrainedRandomWalk,Cost, 531.3844359563753, Score, -36.67333333333333, PathLength, 109.0,
hMinimumConnectivity,Cost, 907.404719608877, Score, 60.366666666666646, AverageDegreeOfNodes, 6.0, DegreeOfLeastConnectedNodes, 2, NumberOfLeastConnectedNodes, 5, DegreeOfMostConnectedNodes, 14, NumberOfMostConnectedNodes, 1,sConstrainedRandomWalk,Cost, 879.7872756624577, Score, -60.366666666666646, PathLength, 180.0,
hMaxDistance,Cost, 1893.365429325995, Score, 34.98333333333333, GraphDiameter, 8.0,sConstrainedRandomWalk,Cost, 507.6251548259741, Score, -34.98333333333333, PathLength, 103.0,
hRandom,Cost, 42.77660859666821, Score, 29.90666666666666,sConstrainedRandomWalk,Cost, 435.90041983005324, Score, -29.90666666666666, PathLength, 88.0,
hRandomDirection,Cost, 19.168152289382977, Score, 33.23666666666667,sConstrainedRandomWalk,Cost, 482.96461456457035, Score, -33.23666666666667, PathLength, 98.0,
hRandomFixedDistance,Cost, 94.23699794308654, Score, 32.49333333333332,sConstrainedRandomWalk,Cost, 472.40470108120047, Score, -32.49333333333332, PathLength, 96.0,
hLowEdgeCostRandomFixedDistance,Cost, 22.296055773169087, Score, 33.55,sConstrainedRandomWalk,Cost, 488.23764522946794, Score, -33.55, PathLength, 99.0,
hRandomSet,Cost, 42.543067498944254, Score, 35.42666666666668,sConstrainedRandomWalk,Cost, 519.68808231911, Score, -35.42666666666668, PathLength, 105.0,
hMinimumConnectivity,Cost, 935.0983946568542, Score, 59.67666666666667, AverageDegreeOfNodes, 6.0, DegreeOfLeastConnectedNodes, 2, NumberOfLeastConnectedNodes, 5, DegreeOfMostConnectedNodes, 13, NumberOfMostConnectedNodes, 2,sConstrainedRandomWalk,Cost, 882.9859362618067, Score, -59.67666666666667, PathLength, 178.0,
hMaxDistance,Cost, 1747.3085630783562, Score, 34.12666666666666, GraphDiameter, 5.0,sConstrainedRandomWalk,Cost, 502.26425720075343, Score, -34.12666666666666, PathLength, 101.0,
hRandom,Cost, 43.93386324186502, Score, 30.529999999999983,sConstrainedRandomWalk,Cost, 446.51192887468363, Score, -30.529999999999983, PathLength, 90.0,
hRandomDirection,Cost, 20.000234502839703, Score, 29.763333333333343,sConstrainedRandomWalk,Cost, 437.42653253373084, Score, -29.763333333333343, PathLength, 88.0,
hRandomFixedDistance,Cost, 68.45194910283035, Score, 30.663333333333327,sConstrainedRandomWalk,Cost, 451.1726638630137, Score, -30.663333333333327, PathLength, 90.0,
hLowEdgeCostRandomFixedDistance,Cost, 40.784164875178355, Score, 32.65666666666667,sConstrainedRandomWalk,Cost, 481.37747875128713, Score, -32.65666666666667, PathLength, 96.0,
hRandomSet,Cost, 51.0672109901104, Score, 37.81666666666665,sConstrainedRandomWalk,Cost, 583.0053671060508, Score, -37.81666666666665, PathLength, 112.0,
hMinimumConnectivity,Cost, 15634.109824734822, Score, 79.93666666666668, AverageDegreeOfNodes, 6.0, DegreeOfLeastConnectedNodes, 1, NumberOfLeastConnectedNodes, 2, DegreeOfMostConnectedNodes, 12, NumberOfMostConnectedNodes, 1,sConstrainedRandomWalk,Cost, 1244.763371640045, Score, -79.93666666666668, PathLength, 238.0,
hMaxDistance,Cost, 1885.2747637663206, Score, 34.870000000000005, GraphDiameter, 5.0,sConstrainedRandomWalk,Cost, 540.0500444262118, Score, -34.870000000000005, PathLength, 103.0,
hRandom,Cost, 44.74562938320481, Score, 34.226666666666645,sConstrainedRandomWalk,Cost, 526.9495310361353, Score, -34.226666666666645, PathLength, 101.0,
hRandomDirection,Cost, 20.06383961943119, Score, 31.173333333333336,sConstrainedRandomWalk,Cost, 483.4280205375989, Score, -31.173333333333336, PathLength, 92.0,
hRandomFixedDistance,Cost, 153.87852254771934, Score, 34.37666666666667,sConstrainedRandomWalk,Cost, 532.8662414923809, Score, -34.37666666666667, PathLength, 102.0,
hLowEdgeCostRandomFixedDistance,Cost, 87.86998348429331, Score, 30.829999999999995,sConstrainedRandomWalk,Cost, 479.1703301678162, Score, -30.829999999999995, PathLength, 91.0,
hRandomSet,Cost, 40.057896206621514, Score, 38.26333333333333,sConstrainedRandomWalk,Cost, 530.7821460397062, Score, -38.26333333333333, PathLength, 113.0,
hMinimumConnectivity,Cost, 20401.823304681144, Score, 64.98333333333333, AverageDegreeOfNodes, 6.0, DegreeOfLeastConnectedNodes, 1, NumberOfLeastConnectedNodes, 1, DegreeOfMostConnectedNodes, 15, NumberOfMostConnectedNodes, 1,sConstrainedRandomWalk,Cost, 914.4373379622247, Score, -64.98333333333333, PathLength, 193.0,
hMaxDistance,Cost, 1666.5452647779616, Score, 34.35999999999999, GraphDiameter, 6.0,sConstrainedRandomWalk,Cost, 480.80778822921553, Score, -34.35999999999999, PathLength, 102.0,
hRandom,Cost, 40.30184011632289, Score, 31.90333333333333,sConstrainedRandomWalk,Cost, 446.6751070840513, Score, -31.90333333333333, PathLength, 94.0,
hRandomDirection,Cost, 19.62879998443394, Score, 29.48666666666666,sConstrainedRandomWalk,Cost, 409.6431059794507, Score, -29.48666666666666, PathLength, 87.0,
hRandomFixedDistance,Cost, 208.56075117813214, Score, 33.41666666666667,sConstrainedRandomWalk,Cost, 463.40877260545903, Score, -33.41666666666667, PathLength, 99.0,
hLowEdgeCostRandomFixedDistance,Cost, 46.512077046814845, Score, 36.693333333333335,sConstrainedRandomWalk,Cost, 510.7001675345887, Score, -36.693333333333335, PathLength, 109.0,
hRandomSet,Cost, 43.13076102992367, Score, 35.939999999999976,sConstrainedRandomWalk,Cost, 558.2025418544133, Score, -35.939999999999976, PathLength, 106.0,
hMinimumConnectivity,Cost, 982.4603673677503, Score, 62.723333333333365, AverageDegreeOfNodes, 6.0, DegreeOfLeastConnectedNodes, 2, NumberOfLeastConnectedNodes, 5, DegreeOfMostConnectedNodes, 14, NumberOfMostConnectedNodes, 1,sConstrainedRandomWalk,Cost, 986.711321241054, Score, -62.723333333333365, PathLength, 187.0,
hMaxDistance,Cost, 109.16737560967141, Score, 32.30666666666666, GraphDiameter, 4.0,sConstrainedRandomWalk,Cost, 502.4830469960881, Score, -32.30666666666666, PathLength, 95.0,
hRandom,Cost, 45.455193858048624, Score, 30.990000000000013,sConstrainedRandomWalk,Cost, 485.6412551117815, Score, -30.990000000000013, PathLength, 91.0,
hRandomDirection,Cost, 21.74317065932778, Score, 29.623333333333335,sConstrainedRandomWalk,Cost, 457.1179567686642, Score, -29.623333333333335, PathLength, 87.0,
hRandomFixedDistance,Cost, 233.2433506838914, Score, 33.63666666666667,sConstrainedRandomWalk,Cost, 529.7446152522523, Score, -33.63666666666667, PathLength, 99.0,
hLowEdgeCostRandomFixedDistance,Cost, 61.33666538836124, Score, 31.99666666666667,sConstrainedRandomWalk,Cost, 502.1810567768926, Score, -31.99666666666667, PathLength, 94.0,
hRandomSet,Cost, 46.605540312444425, Score, 39.61000000000001,sConstrainedRandomWalk,Cost, 590.1727585748656, Score, -39.61000000000001, PathLength, 117.0,
hMinimumConnectivity,Cost, 15267.227523989715, Score, 82.54666666666667, AverageDegreeOfNodes, 6.0, DegreeOfLeastConnectedNodes, 1, NumberOfLeastConnectedNodes, 2, DegreeOfMostConnectedNodes, 12, NumberOfMostConnectedNodes, 1,sConstrainedRandomWalk,Cost, 1217.3133651041921, Score, -82.54666666666667, PathLength, 246.0,
hMaxDistance,Cost, 2002.9768541552999, Score, 34.16, GraphDiameter, 8.0,sConstrainedRandomWalk,Cost, 505.5293990581355, Score, -34.16, PathLength, 101.0,
hRandom,Cost, 43.260123117031775, Score, 33.46000000000001,sConstrainedRandomWalk,Cost, 497.49336495686373, Score, -33.46000000000001, PathLength, 99.0,
hRandomDirection,Cost, 19.42609271033279, Score, 32.62333333333333,sConstrainedRandomWalk,Cost, 489.3438233650888, Score, -32.62333333333333, PathLength, 96.0,
hRandomFixedDistance,Cost, 20.433583780361076, Score, 30.59666666666666,sConstrainedRandomWalk,Cost, 452.83263911899417, Score, -30.59666666666666, PathLength, 90.0,
hLowEdgeCostRandomFixedDistance,Cost, 72.42008526184503, Score, 32.79333333333332,sConstrainedRandomWalk,Cost, 486.4366421761468, Score, -32.79333333333332, PathLength, 97.0,
hRandomSet,Cost, 42.83751222567957, Score, 35.24666666666667,sConstrainedRandomWalk,Cost, 526.2707322528382, Score, -35.24666666666667, PathLength, 104.0,
hMinimumConnectivity,Cost, 918.497495185573, Score, 66.36000000000001, AverageDegreeOfNodes, 6.0, DegreeOfLeastConnectedNodes, 2, NumberOfLeastConnectedNodes, 5, DegreeOfMostConnectedNodes, 12, NumberOfMostConnectedNodes, 2,sConstrainedRandomWalk,Cost, 999.4926373091797, Score, -66.36000000000001, PathLength, 198.0,
hMaxDistance,Cost, 2192.590300081471, Score, 35.809999999999995, GraphDiameter, 8.0,sConstrainedRandomWalk,Cost, 539.1824144439066, Score, -35.809999999999995, PathLength, 106.0,
hRandom,Cost, 43.39170055497883, Score, 30.81333333333333,sConstrainedRandomWalk,Cost, 460.03098498655004, Score, -30.81333333333333, PathLength, 91.0,
hRandomDirection,Cost, 19.872210814827312, Score, 33.36333333333332,sConstrainedRandomWalk,Cost, 501.97768117958543, Score, -33.36333333333332, PathLength, 99.0,
hRandomFixedDistance,Cost, 20.503853169766007, Score, 30.443333333333335,sConstrainedRandomWalk,Cost, 454.0701546273464, Score, -30.443333333333335, PathLength, 90.0,
hLowEdgeCostRandomFixedDistance,Cost, 47.69101418500862, Score, 33.11666666666667,sConstrainedRandomWalk,Cost, 497.59847820042785, Score, -33.11666666666667, PathLength, 98.0,
hRandomSet,Cost, 45.56493015211438, Score, 34.696666666666665,sConstrainedRandomWalk,Cost, 534.2906212056963, Score, -34.696666666666665, PathLength, 103.0,
hMinimumConnectivity,Cost, 973.1272682156246, Score, 58.18666666666665, AverageDegreeOfNodes, 6.0, DegreeOfLeastConnectedNodes, 2, NumberOfLeastConnectedNodes, 5, DegreeOfMostConnectedNodes, 12, NumberOfMostConnectedNodes, 2,sConstrainedRandomWalk,Cost, 907.4541013288588, Score, -58.18666666666665, PathLength, 173.0,
hMaxDistance,Cost, 2053.052265676826, Score, 35.14666666666667, GraphDiameter, 7.0,sConstrainedRandomWalk,Cost, 546.7169316011699, Score, -35.14666666666667, PathLength, 104.0,
hRandom,Cost, 46.55840822122757, Score, 31.97666666666667,sConstrainedRandomWalk,Cost, 494.6177881179028, Score, -31.97666666666667, PathLength, 94.0,
hRandomDirection,Cost, 19.94330773623058, Score, 30.570000000000014,sConstrainedRandomWalk,Cost, 473.09410704163815, Score, -30.570000000000014, PathLength, 90.0,
hRandomFixedDistance,Cost, 149.67590155694646, Score, 32.95333333333334,sConstrainedRandomWalk,Cost, 509.6496398025166, Score, -32.95333333333334, PathLength, 97.0,
hLowEdgeCostRandomFixedDistance,Cost, 104.06677989837829, Score, 33.806666666666665,sConstrainedRandomWalk,Cost, 523.5617227024399, Score, -33.806666666666665, PathLength, 100.0,
hRandomSet,Cost, 48.998189062082055, Score, 35.970000000000006,sConstrainedRandomWalk,Cost, 558.5844439527156, Score, -35.970000000000006, PathLength, 106.0,
hMinimumConnectivity,Cost, 923.273645230473, Score, 59.79666666666666, AverageDegreeOfNodes, 6.0, DegreeOfLeastConnectedNodes, 1, NumberOfLeastConnectedNodes, 1, DegreeOfMostConnectedNodes, 14, NumberOfMostConnectedNodes, 1,sConstrainedRandomWalk,Cost, 935.5289609695361, Score, -59.79666666666666, PathLength, 178.0,
hMaxDistance,Cost, 1943.3686231354843, Score, 33.48666666666666, GraphDiameter, 7.0,sConstrainedRandomWalk,Cost, 520.1035642974375, Score, -33.48666666666666, PathLength, 99.0,
hRandom,Cost, 48.31681497793843, Score, 31.620000000000008,sConstrainedRandomWalk,Cost, 494.1506862217591, Score, -31.620000000000008, PathLength, 93.0,
hRandomDirection,Cost, 21.55963954601519, Score, 30.436666666666664,sConstrainedRandomWalk,Cost, 469.4210623633828, Score, -30.436666666666664, PathLength, 90.0,
hRandomFixedDistance,Cost, 21.437852729754972, Score, 28.966666666666683,sConstrainedRandomWalk,Cost, 445.45006035555497, Score, -28.966666666666683, PathLength, 85.0,
hLowEdgeCostRandomFixedDistance,Cost, 8.35494197111493, Score, 32.40333333333332,sConstrainedRandomWalk,Cost, 500.04238507704673, Score, -32.40333333333332, PathLength, 96.0,
hRandomSet,Cost, 46.046839261411904, Score, 34.30333333333332,sConstrainedRandomWalk,Cost, 521.6199199074632, Score, -34.30333333333332, PathLength, 101.0,
hMinimumConnectivity,Cost, 963.151386983769, Score, 59.85000000000003, AverageDegreeOfNodes, 6.0, DegreeOfLeastConnectedNodes, 2, NumberOfLeastConnectedNodes, 5, DegreeOfMostConnectedNodes, 12, NumberOfMostConnectedNodes, 1,sConstrainedRandomWalk,Cost, 904.3227880733517, Score, -59.85000000000003, PathLength, 178.0,
hMaxDistance,Cost, 1915.1377558893844, Score, 32.46333333333334, GraphDiameter, 9.0,sConstrainedRandomWalk,Cost, 485.83887259512665, Score, -32.46333333333334, PathLength, 96.0,
hRandom,Cost, 47.30905979044454, Score, 33.19,sConstrainedRandomWalk,Cost, 498.6584343293752, Score, -33.19, PathLength, 98.0,
hRandomDirection,Cost, 20.44298448730876, Score, 28.04333333333334,sConstrainedRandomWalk,Cost, 421.0470360320445, Score, -28.04333333333334, PathLength, 83.0,
