[1000, [RandomSet,1][MinimumConnectivity,1], [DepthFirstSearchLowCost,1][LeastConnectedFirst,1][ConstrainedRandomWalk,1][BreadthFirstSearchLowCost,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,1}, {EdgeWeight,10.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,true}, {MixSeekers,false}]
hMinimumConnectivity,Cost, 24143.38721872361, Score, 89.0,sDepthFirstSearchLowCost,Cost, 286.89089142997955, Score, -34.0, PathLength, 101.0,sLeastConnectedFirst,Cost, 190.39768974832975, Score, -15.0, PathLength, 44.0,sConstrainedRandomWalk,Cost, 1034.8132306178275, Score, -71.0, PathLength, 212.0,sBreadthFirstSearchLowCost,Cost, 1913.7064253220417, Score, -236.0, PathLength, 707.0,
hMinimumConnectivity,Cost, 4115.386344342868, Score, 103.5,sDepthFirstSearchLowCost,Cost, 679.0479434640391, Score, -64.66666666666666, PathLength, 193.0,sLeastConnectedFirst,Cost, 416.99181430173286, Score, -28.000000000000004, PathLength, 83.0,sConstrainedRandomWalk,Cost, 998.2113723547043, Score, -66.66666666666666, PathLength, 199.0,sBreadthFirstSearchLowCost,Cost, 1676.264881868148, Score, -254.66666666666669, PathLength, 763.0,
hRandomSet,Cost, 192.903364181389, Score, 43.08333333333333,sDepthFirstSearchLowCost,Cost, 484.76819130145475, Score, -42.0, PathLength, 125.0,sLeastConnectedFirst,Cost, 416.4057890527143, Score, -28.999999999999996, PathLength, 86.0,sConstrainedRandomWalk,Cost, 381.18812484325264, Score, -27.0, PathLength, 80.0,sBreadthFirstSearchLowCost,Cost, 722.2765532417923, Score, -74.33333333333333, PathLength, 222.0,
hRandomSet,Cost, 187.65244865716375, Score, 38.41666666666667,sDepthFirstSearchLowCost,Cost, 216.68775317677367, Score, -28.000000000000004, PathLength, 83.0,sLeastConnectedFirst,Cost, 312.8146903698122, Score, -20.0, PathLength, 59.0,sConstrainedRandomWalk,Cost, 336.89652011747376, Score, -23.666666666666668, PathLength, 70.0,sBreadthFirstSearchLowCost,Cost, 887.3901993604787, Score, -82.0, PathLength, 245.0,
hMinimumConnectivity,Cost, 16696.349273820593, Score, 90.41666666666667,sDepthFirstSearchLowCost,Cost, 679.0492801897226, Score, -59.66666666666667, PathLength, 178.0,sLeastConnectedFirst,Cost, 614.4915547194701, Score, -38.666666666666664, PathLength, 115.0,sConstrainedRandomWalk,Cost, 1244.418544221835, Score, -83.0, PathLength, 248.0,sBreadthFirstSearchLowCost,Cost, 1123.6056794767226, Score, -180.33333333333331, PathLength, 540.0,
hMinimumConnectivity,Cost, 9027.336849757934, Score, 95.00000000000001,sDepthFirstSearchLowCost,Cost, 555.0530039017715, Score, -54.666666666666664, PathLength, 163.0,sLeastConnectedFirst,Cost, 424.7517479158453, Score, -33.0, PathLength, 98.0,sConstrainedRandomWalk,Cost, 1736.2651412082698, Score, -125.0, PathLength, 374.0,sBreadthFirstSearchLowCost,Cost, 1105.0526331605624, Score, -167.33333333333334, PathLength, 501.0,
hMinimumConnectivity,Cost, 14525.393154025769, Score, 71.5,sDepthFirstSearchLowCost,Cost, 263.1663040528591, Score, -30.666666666666664, PathLength, 91.0,sLeastConnectedFirst,Cost, 350.34238817579785, Score, -25.333333333333336, PathLength, 75.0,sConstrainedRandomWalk,Cost, 281.5896679877755, Score, -23.333333333333332, PathLength, 69.0,sBreadthFirstSearchLowCost,Cost, 1596.7849580751129, Score, -206.66666666666669, PathLength, 619.0,
hMinimumConnectivity,Cost, 22262.143979115765, Score, 78.5,sDepthFirstSearchLowCost,Cost, 488.6089183104647, Score, -44.0, PathLength, 131.0,sLeastConnectedFirst,Cost, 669.7778323687673, Score, -40.0, PathLength, 119.0,sConstrainedRandomWalk,Cost, 721.2419703830967, Score, -46.666666666666664, PathLength, 139.0,sBreadthFirstSearchLowCost,Cost, 1245.0195590856604, Score, -183.33333333333331, PathLength, 549.0,
hMinimumConnectivity,Cost, 15345.406647760901, Score, 70.25,sDepthFirstSearchLowCost,Cost, 523.8533440795717, Score, -50.0, PathLength, 149.0,sLeastConnectedFirst,Cost, 319.9343367352102, Score, -22.666666666666664, PathLength, 67.0,sConstrainedRandomWalk,Cost, 711.695223151494, Score, -46.666666666666664, PathLength, 139.0,sBreadthFirstSearchLowCost,Cost, 849.7239540065399, Score, -161.66666666666666, PathLength, 484.0,
hMinimumConnectivity,Cost, 7578.251837995474, Score, 81.91666666666666,sDepthFirstSearchLowCost,Cost, 666.6230040765947, Score, -66.0, PathLength, 197.0,sLeastConnectedFirst,Cost, 509.72529819350393, Score, -32.0, PathLength, 95.0,sConstrainedRandomWalk,Cost, 1125.6435008365816, Score, -72.33333333333334, PathLength, 216.0,sBreadthFirstSearchLowCost,Cost, 1025.8142314119389, Score, -157.33333333333331, PathLength, 471.0,
hRandomSet,Cost, 186.423684733951, Score, 52.91666666666667,sDepthFirstSearchLowCost,Cost, 397.4897449236795, Score, -41.0, PathLength, 122.0,sLeastConnectedFirst,Cost, 473.1348290801829, Score, -30.0, PathLength, 89.0,sConstrainedRandomWalk,Cost, 468.1984862035874, Score, -30.666666666666664, PathLength, 91.0,sBreadthFirstSearchLowCost,Cost, 1015.3913252584648, Score, -110.00000000000001, PathLength, 329.0,
hRandomSet,Cost, 175.20822855779977, Score, 45.416666666666664,sDepthFirstSearchLowCost,Cost, 407.750551864915, Score, -41.0, PathLength, 122.0,sLeastConnectedFirst,Cost, 507.48129748648563, Score, -31.333333333333336, PathLength, 93.0,sConstrainedRandomWalk,Cost, 259.51225668680075, Score, -20.0, PathLength, 59.0,sBreadthFirstSearchLowCost,Cost, 811.1920119517489, Score, -89.33333333333333, PathLength, 267.0,
hMinimumConnectivity,Cost, 4198.179669286419, Score, 84.41666666666666,sDepthFirstSearchLowCost,Cost, 651.7405120514513, Score, -62.0, PathLength, 185.0,sLeastConnectedFirst,Cost, 493.0382234978842, Score, -32.0, PathLength, 95.0,sConstrainedRandomWalk,Cost, 1107.6315574736086, Score, -71.0, PathLength, 212.0,sBreadthFirstSearchLowCost,Cost, 1505.3566521740659, Score, -172.66666666666666, PathLength, 517.0,
hRandomSet,Cost, 260.5539180877278, Score, 40.5,sDepthFirstSearchLowCost,Cost, 246.21119407837034, Score, -30.0, PathLength, 89.0,sLeastConnectedFirst,Cost, 523.9330438580581, Score, -34.66666666666667, PathLength, 103.0,sConstrainedRandomWalk,Cost, 264.26899217894425, Score, -16.333333333333332, PathLength, 48.0,sBreadthFirstSearchLowCost,Cost, 716.1815863599141, Score, -81.0, PathLength, 242.0,
hRandomSet,Cost, 349.4992902177635, Score, 61.0,sDepthFirstSearchLowCost,Cost, 361.8756637444633, Score, -38.666666666666664, PathLength, 115.0,sLeastConnectedFirst,Cost, 340.4137441746938, Score, -23.333333333333332, PathLength, 69.0,sConstrainedRandomWalk,Cost, 596.7202510543968, Score, -39.666666666666664, PathLength, 118.0,sBreadthFirstSearchLowCost,Cost, 1085.104383335229, Score, -142.33333333333334, PathLength, 426.0,
hRandomSet,Cost, 167.51243222569067, Score, 55.16666666666668,sDepthFirstSearchLowCost,Cost, 385.2253925858392, Score, -41.333333333333336, PathLength, 123.0,sLeastConnectedFirst,Cost, 287.28435370345943, Score, -21.333333333333336, PathLength, 63.0,sConstrainedRandomWalk,Cost, 1214.8197697752473, Score, -83.33333333333334, PathLength, 249.0,sBreadthFirstSearchLowCost,Cost, 682.623189588186, Score, -74.66666666666667, PathLength, 223.0,
hRandomSet,Cost, 321.1095941781259, Score, 55.0,sDepthFirstSearchLowCost,Cost, 577.9026772279569, Score, -52.0, PathLength, 155.0,sLeastConnectedFirst,Cost, 525.3349993714968, Score, -33.666666666666664, PathLength, 100.0,sConstrainedRandomWalk,Cost, 705.0099202406508, Score, -44.666666666666664, PathLength, 133.0,sBreadthFirstSearchLowCost,Cost, 839.0831711624761, Score, -89.66666666666666, PathLength, 268.0,
hRandomSet,Cost, 163.74611717366875, Score, 37.25,sDepthFirstSearchLowCost,Cost, 100.7320002055091, Score, -16.666666666666664, PathLength, 49.0,sLeastConnectedFirst,Cost, 452.93202518700963, Score, -28.666666666666668, PathLength, 85.0,sConstrainedRandomWalk,Cost, 230.11157890514858, Score, -14.666666666666666, PathLength, 43.0,sBreadthFirstSearchLowCost,Cost, 839.6595146282297, Score, -89.0, PathLength, 266.0,
hRandomSet,Cost, 141.87788372477843, Score, 50.74999999999999,sDepthFirstSearchLowCost,Cost, 347.7346877045195, Score, -40.666666666666664, PathLength, 121.0,sLeastConnectedFirst,Cost, 385.9374278729774, Score, -25.0, PathLength, 74.0,sConstrainedRandomWalk,Cost, 496.43934575530255, Score, -32.0, PathLength, 95.0,sBreadthFirstSearchLowCost,Cost, 687.5080784760611, Score, -105.33333333333333, PathLength, 315.0,
hMinimumConnectivity,Cost, 15093.189310933387, Score, 90.41666666666667,sDepthFirstSearchLowCost,Cost, 603.211941243928, Score, -57.99999999999999, PathLength, 173.0,sLeastConnectedFirst,Cost, 335.0100881077018, Score, -24.666666666666668, PathLength, 73.0,sConstrainedRandomWalk,Cost, 1282.9528332828347, Score, -97.0, PathLength, 290.0,sBreadthFirstSearchLowCost,Cost, 1223.3448275536784, Score, -182.0, PathLength, 545.0,
hRandomSet,Cost, 155.22667419513263, Score, 52.0,sDepthFirstSearchLowCost,Cost, 447.8987207674896, Score, -41.333333333333336, PathLength, 123.0,sLeastConnectedFirst,Cost, 411.08662590276674, Score, -28.999999999999996, PathLength, 86.0,sConstrainedRandomWalk,Cost, 291.222434512415, Score, -23.333333333333332, PathLength, 69.0,sBreadthFirstSearchLowCost,Cost, 1059.2539319668206, Score, -114.33333333333333, PathLength, 342.0,
hMinimumConnectivity,Cost, 18296.170762201247, Score, 102.83333333333333,sDepthFirstSearchLowCost,Cost, 589.0620924886603, Score, -51.33333333333333, PathLength, 153.0,sLeastConnectedFirst,Cost, 355.3464129689679, Score, -22.333333333333332, PathLength, 66.0,sConstrainedRandomWalk,Cost, 881.2307992348498, Score, -54.666666666666664, PathLength, 163.0,sBreadthFirstSearchLowCost,Cost, 1986.813717400124, Score, -283.0, PathLength, 848.0,
hMinimumConnectivity,Cost, 1180.2542159443426, Score, 80.83333333333334,sDepthFirstSearchLowCost,Cost, 570.5023477231301, Score, -55.00000000000001, PathLength, 164.0,sLeastConnectedFirst,Cost, 340.9073040957524, Score, -23.0, PathLength, 68.0,sConstrainedRandomWalk,Cost, 589.7870877023248, Score, -39.0, PathLength, 116.0,sBreadthFirstSearchLowCost,Cost, 1660.4384420509268, Score, -206.33333333333334, PathLength, 618.0,
hMinimumConnectivity,Cost, 17592.408288427574, Score, 49.08333333333333,sDepthFirstSearchLowCost,Cost, 334.6769679476833, Score, -34.66666666666667, PathLength, 103.0,sLeastConnectedFirst,Cost, 296.98869252508484, Score, -19.666666666666664, PathLength, 58.0,sConstrainedRandomWalk,Cost, 677.9072136921777, Score, -46.0, PathLength, 137.0,sBreadthFirstSearchLowCost,Cost, 792.5918268999777, Score, -96.0, PathLength, 287.0,
hMinimumConnectivity,Cost, 22773.186241759653, Score, 85.41666666666667,sDepthFirstSearchLowCost,Cost, 618.3083565402279, Score, -60.66666666666667, PathLength, 181.0,sLeastConnectedFirst,Cost, 407.0347535986749, Score, -27.666666666666668, PathLength, 82.0,sConstrainedRandomWalk,Cost, 1410.0066539655863, Score, -96.0, PathLength, 287.0,sBreadthFirstSearchLowCost,Cost, 1264.2359196333898, Score, -157.33333333333331, PathLength, 471.0,
hRandomSet,Cost, 225.80144045051736, Score, 62.416666666666664,sDepthFirstSearchLowCost,Cost, 241.60249804253795, Score, -28.999999999999996, PathLength, 86.0,sLeastConnectedFirst,Cost, 424.439717539294, Score, -32.0, PathLength, 95.0,sConstrainedRandomWalk,Cost, 453.4675337119053, Score, -29.666666666666668, PathLength, 88.0,sBreadthFirstSearchLowCost,Cost, 1249.9515047194006, Score, -159.0, PathLength, 476.0,
hRandomSet,Cost, 187.85166014380246, Score, 56.58333333333333,sDepthFirstSearchLowCost,Cost, 315.9292294982857, Score, -39.33333333333333, PathLength, 117.0,sLeastConnectedFirst,Cost, 337.02189150750803, Score, -22.0, PathLength, 65.0,sConstrainedRandomWalk,Cost, 316.9869942234553, Score, -19.0, PathLength, 56.0,sBreadthFirstSearchLowCost,Cost, 1096.9359047304313, Score, -146.0, PathLength, 437.0,
hMinimumConnectivity,Cost, 8495.26951756703, Score, 61.33333333333333,sDepthFirstSearchLowCost,Cost, 374.2648320199722, Score, -40.666666666666664, PathLength, 121.0,sLeastConnectedFirst,Cost, 483.87307357859623, Score, -34.333333333333336, PathLength, 102.0,sConstrainedRandomWalk,Cost, 543.6044098920477, Score, -37.0, PathLength, 110.0,sBreadthFirstSearchLowCost,Cost, 1043.2149581461927, Score, -133.33333333333331, PathLength, 399.0,
hMinimumConnectivity,Cost, 1949.313910680985, Score, 61.16666666666667,sDepthFirstSearchLowCost,Cost, 589.9190193413035, Score, -49.666666666666664, PathLength, 148.0,sLeastConnectedFirst,Cost, 384.4145251669406, Score, -26.333333333333332, PathLength, 78.0,sConstrainedRandomWalk,Cost, 852.989859664397, Score, -57.666666666666664, PathLength, 172.0,sBreadthFirstSearchLowCost,Cost, 902.6694160663493, Score, -111.00000000000001, PathLength, 332.0,
hMinimumConnectivity,Cost, 4778.676885699106, Score, 64.33333333333333,sDepthFirstSearchLowCost,Cost, 238.76954955060674, Score, -28.999999999999996, PathLength, 86.0,sLeastConnectedFirst,Cost, 478.37287672335447, Score, -28.333333333333332, PathLength, 84.0,sConstrainedRandomWalk,Cost, 1285.2172441968694, Score, -87.33333333333333, PathLength, 261.0,sBreadthFirstSearchLowCost,Cost, 1073.7074544971615, Score, -112.66666666666667, PathLength, 337.0,
hRandomSet,Cost, 193.7570983526992, Score, 62.41666666666667,sDepthFirstSearchLowCost,Cost, 419.34507344747624, Score, -42.66666666666667, PathLength, 127.0,sLeastConnectedFirst,Cost, 358.00870119124903, Score, -25.0, PathLength, 74.0,sConstrainedRandomWalk,Cost, 1114.220714623677, Score, -73.0, PathLength, 218.0,sBreadthFirstSearchLowCost,Cost, 874.0105320352096, Score, -109.00000000000001, PathLength, 326.0,
hMinimumConnectivity,Cost, 16143.613314575288, Score, 85.75,sDepthFirstSearchLowCost,Cost, 593.7037062314448, Score, -59.0, PathLength, 176.0,sLeastConnectedFirst,Cost, 476.7838077949369, Score, -33.0, PathLength, 98.0,sConstrainedRandomWalk,Cost, 1006.9442083281289, Score, -70.0, PathLength, 209.0,sBreadthFirstSearchLowCost,Cost, 1411.4165981883668, Score, -181.0, PathLength, 542.0,
hRandomSet,Cost, 368.62115759159155, Score, 48.083333333333336,sDepthFirstSearchLowCost,Cost, 432.24181245627085, Score, -42.333333333333336, PathLength, 126.0,sLeastConnectedFirst,Cost, 250.9630881606094, Score, -16.666666666666664, PathLength, 49.0,sConstrainedRandomWalk,Cost, 445.9770699859538, Score, -28.000000000000004, PathLength, 83.0,sBreadthFirstSearchLowCost,Cost, 751.2306587748994, Score, -105.33333333333333, PathLength, 315.0,
hRandomSet,Cost, 371.08986190091616, Score, 40.33333333333333,sDepthFirstSearchLowCost,Cost, 250.4144979078879, Score, -27.0, PathLength, 80.0,sLeastConnectedFirst,Cost, 364.83622907268506, Score, -22.666666666666664, PathLength, 67.0,sConstrainedRandomWalk,Cost, 418.08988859628215, Score, -24.666666666666668, PathLength, 73.0,sBreadthFirstSearchLowCost,Cost, 706.0024648049225, Score, -87.0, PathLength, 260.0,
hMinimumConnectivity,Cost, 15314.126609156305, Score, 81.41666666666666,sDepthFirstSearchLowCost,Cost, 675.6960909056031, Score, -63.33333333333333, PathLength, 189.0,sLeastConnectedFirst,Cost, 299.502025415907, Score, -19.333333333333332, PathLength, 57.0,sConstrainedRandomWalk,Cost, 883.4684176172706, Score, -59.66666666666667, PathLength, 178.0,sBreadthFirstSearchLowCost,Cost, 1358.774070646977, Score, -183.33333333333331, PathLength, 549.0,
hRandomSet,Cost, 138.7341023629093, Score, 47.25,sDepthFirstSearchLowCost,Cost, 314.4273695779047, Score, -32.33333333333333, PathLength, 96.0,sLeastConnectedFirst,Cost, 708.3211849881258, Score, -46.0, PathLength, 137.0,sConstrainedRandomWalk,Cost, 201.09249891832152, Score, -13.666666666666666, PathLength, 40.0,sBreadthFirstSearchLowCost,Cost, 778.1707287631212, Score, -97.0, PathLength, 290.0,
hMinimumConnectivity,Cost, 13132.708666776367, Score, 75.66666666666666,sDepthFirstSearchLowCost,Cost, 612.5222754702488, Score, -56.99999999999999, PathLength, 170.0,sLeastConnectedFirst,Cost, 480.685733968493, Score, -30.0, PathLength, 89.0,sConstrainedRandomWalk,Cost, 826.3595205040054, Score, -54.333333333333336, PathLength, 162.0,sBreadthFirstSearchLowCost,Cost, 1388.1952704100934, Score, -161.33333333333331, PathLength, 483.0,
hMinimumConnectivity,Cost, 16897.923128022034, Score, 85.08333333333333,sDepthFirstSearchLowCost,Cost, 632.094869118414, Score, -64.33333333333333, PathLength, 192.0,sLeastConnectedFirst,Cost, 387.0367937135698, Score, -27.333333333333332, PathLength, 81.0,sConstrainedRandomWalk,Cost, 1192.7916725525283, Score, -77.33333333333333, PathLength, 231.0,sBreadthFirstSearchLowCost,Cost, 1250.141390773693, Score, -171.33333333333334, PathLength, 513.0,
hMinimumConnectivity,Cost, 19694.47627950259, Score, 99.5,sDepthFirstSearchLowCost,Cost, 339.2588600505748, Score, -36.333333333333336, PathLength, 108.0,sLeastConnectedFirst,Cost, 222.4878970584645, Score, -17.666666666666668, PathLength, 52.0,sConstrainedRandomWalk,Cost, 980.3259227899016, Score, -71.0, PathLength, 212.0,sBreadthFirstSearchLowCost,Cost, 1575.667234349166, Score, -273.0, PathLength, 818.0,
hRandomSet,Cost, 113.3141240014634, Score, 59.83333333333333,sDepthFirstSearchLowCost,Cost, 330.2978418339507, Score, -34.0, PathLength, 101.0,sLeastConnectedFirst,Cost, 577.8794925314819, Score, -39.0, PathLength, 116.0,sConstrainedRandomWalk,Cost, 575.7552449613478, Score, -38.666666666666664, PathLength, 115.0,sBreadthFirstSearchLowCost,Cost, 852.0733097457547, Score, -127.66666666666666, PathLength, 382.0,
hMinimumConnectivity,Cost, 10530.79543713458, Score, 89.50000000000001,sDepthFirstSearchLowCost,Cost, 319.5164562422878, Score, -34.66666666666667, PathLength, 103.0,sLeastConnectedFirst,Cost, 207.20634241860625, Score, -12.666666666666668, PathLength, 37.0,sConstrainedRandomWalk,Cost, 588.7387086071006, Score, -41.0, PathLength, 122.0,sBreadthFirstSearchLowCost,Cost, 1771.3474534810223, Score, -269.6666666666667, PathLength, 808.0,
hMinimumConnectivity,Cost, 8969.114019008808, Score, 101.83333333333333,sDepthFirstSearchLowCost,Cost, 599.7979750418119, Score, -63.66666666666667, PathLength, 190.0,sLeastConnectedFirst,Cost, 405.8675953996801, Score, -28.999999999999996, PathLength, 86.0,sConstrainedRandomWalk,Cost, 518.9632214520194, Score, -36.333333333333336, PathLength, 108.0,sBreadthFirstSearchLowCost,Cost, 1710.0011699771674, Score, -278.3333333333333, PathLength, 834.0,
hMinimumConnectivity,Cost, 4680.539448918608, Score, 93.66666666666667,sDepthFirstSearchLowCost,Cost, 561.9081859674933, Score, -51.0, PathLength, 152.0,sLeastConnectedFirst,Cost, 458.72164506837674, Score, -28.666666666666668, PathLength, 85.0,sConstrainedRandomWalk,Cost, 892.7883283817016, Score, -59.0, PathLength, 176.0,sBreadthFirstSearchLowCost,Cost, 1702.7340442166294, Score, -236.0, PathLength, 707.0,
hMinimumConnectivity,Cost, 9489.178751050515, Score, 71.41666666666667,sDepthFirstSearchLowCost,Cost, 600.0099470043257, Score, -57.333333333333336, PathLength, 171.0,sLeastConnectedFirst,Cost, 600.3008961192577, Score, -36.0, PathLength, 107.0,sConstrainedRandomWalk,Cost, 724.7162552508274, Score, -50.0, PathLength, 149.0,sBreadthFirstSearchLowCost,Cost, 1146.6060537217095, Score, -142.33333333333334, PathLength, 426.0,
hRandomSet,Cost, 158.6234521272636, Score, 46.666666666666664,sDepthFirstSearchLowCost,Cost, 384.2097845568746, Score, -38.666666666666664, PathLength, 115.0,sLeastConnectedFirst,Cost, 452.1242626388458, Score, -30.0, PathLength, 89.0,sConstrainedRandomWalk,Cost, 604.4105619824057, Score, -44.333333333333336, PathLength, 132.0,sBreadthFirstSearchLowCost,Cost, 727.6293976327651, Score, -73.66666666666667, PathLength, 220.0,
