[100, [Random,1][RandomDirection,1][RandomSet,1][RandomFixedDistance,1][LowEdgeCostRandomFixedDistance,1][LowEdgeCostFixedDistance,1][MinimumConnectivity,1][MaxDistance,1], [ConstrainedRandomWalk,1][LowEdgeCost,1][DepthFirstSearch,1][DepthFirstSearchLowCost,1][BreadthFirstSearch,1][BreadthFirstSearchLowCost,1][BacktrackPath,1][LeastConnectedFirst,1][MostConnectedFirst,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,100}, {EdgeWeight,1.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,false}, {MixSeekers,false}]
hRandomSet,Cost, 4.8681134302082425, Score, 50.37111111111111,sConstrainedRandomWalk,Cost, 54.70249919764882, Score, -35.95333333333334, PathLength, 106.0,sLowEdgeCost,Cost, 38.27802462030036, Score, -36.78333333333334, PathLength, 109.0,sDepthFirstSearch,Cost, 55.28457748190748, Score, -38.12666666666667, PathLength, 113.0,sDepthFirstSearchLowCost,Cost, 32.62914686772594, Score, -34.03333333333333, PathLength, 101.0,sBreadthFirstSearch,Cost, 77.31572475515743, Score, -93.85333333333332, PathLength, 280.0,sBreadthFirstSearchLowCost,Cost, 80.3066981371195, Score, -99.90000000000003, PathLength, 298.0,sBacktrackPath,Cost, 41.90195660976418, Score, -44.33333333333334, PathLength, 132.0,sLeastConnectedFirst,Cost, 44.21230599687956, Score, -29.103333333333325, PathLength, 86.0,sMostConnectedFirst,Cost, 63.73800851338536, Score, -41.25333333333333, PathLength, 122.0,
hRandomFixedDistance,Cost, 17.67218921085602, Score, 45.59370370370369,sConstrainedRandomWalk,Cost, 48.631569946074386, Score, -31.766666666666662, PathLength, 94.0,sLowEdgeCost,Cost, 31.02788121878182, Score, -32.286666666666655, PathLength, 95.0,sDepthFirstSearch,Cost, 44.91888522488045, Score, -31.033333333333335, PathLength, 92.0,sDepthFirstSearchLowCost,Cost, 31.295182858570648, Score, -33.17666666666666, PathLength, 98.0,sBreadthFirstSearch,Cost, 74.36443673216277, Score, -89.85666666666664, PathLength, 268.0,sBreadthFirstSearchLowCost,Cost, 68.80462948142211, Score, -85.45, PathLength, 255.0,sBacktrackPath,Cost, 41.15282202273843, Score, -44.03666666666669, PathLength, 131.0,sLeastConnectedFirst,Cost, 46.18376294212155, Score, -30.233333333333317, PathLength, 89.0,sMostConnectedFirst,Cost, 50.555495574699826, Score, -32.50333333333334, PathLength, 96.0,
hLowEdgeCostRandomFixedDistance,Cost, 0.7936902139032493, Score, 38.80444444444445,sConstrainedRandomWalk,Cost, 49.5545429634974, Score, -32.68999999999998, PathLength, 97.0,sLowEdgeCost,Cost, 19.819095433784245, Score, -22.503333333333327, PathLength, 66.0,sDepthFirstSearch,Cost, 42.13028358373743, Score, -29.353333333333335, PathLength, 87.0,sDepthFirstSearchLowCost,Cost, 16.74551616513332, Score, -20.46, PathLength, 60.0,sBreadthFirstSearch,Cost, 63.75714294774399, Score, -75.72999999999998, PathLength, 226.0,sBreadthFirstSearchLowCost,Cost, 60.370116064609626, Score, -74.05000000000004, PathLength, 221.0,sBacktrackPath,Cost, 25.990158096136575, Score, -30.39666666666666, PathLength, 90.0,sLeastConnectedFirst,Cost, 44.79615064480516, Score, -29.399999999999995, PathLength, 87.0,sMostConnectedFirst,Cost, 53.922436407942094, Score, -34.656666666666666, PathLength, 102.0,
hMinimumConnectivity,Cost, 2004.5987294062995, Score, 82.65851851851852,sConstrainedRandomWalk,Cost, 112.00474862255943, Score, -73.15666666666668, PathLength, 218.0,sLowEdgeCost,Cost, 60.32738843512649, Score, -50.56666666666665, PathLength, 150.0,sDepthFirstSearch,Cost, 72.03182205220227, Score, -48.70333333333332, PathLength, 145.0,sDepthFirstSearchLowCost,Cost, 45.267008952512576, Score, -43.033333333333324, PathLength, 128.0,sBreadthFirstSearch,Cost, 142.82424543615846, Score, -175.3633333333334, PathLength, 525.0,sBreadthFirstSearchLowCost,Cost, 151.45881100011707, Score, -189.2366666666667, PathLength, 566.0,sBacktrackPath,Cost, 86.1401976646597, Score, -76.37, PathLength, 228.0,sLeastConnectedFirst,Cost, 41.24248516312388, Score, -27.29, PathLength, 80.0,sMostConnectedFirst,Cost, 92.76575125404504, Score, -60.20666666666667, PathLength, 179.0,
hMaxDistance,Cost, 6.971654128638179, Score, 46.20592592592593,sConstrainedRandomWalk,Cost, 49.56498415642772, Score, -32.413333333333334, PathLength, 96.0,sLowEdgeCost,Cost, 32.2966978563788, Score, -32.98333333333333, PathLength, 97.0,sDepthFirstSearch,Cost, 49.989720808464426, Score, -34.47666666666666, PathLength, 102.0,sDepthFirstSearchLowCost,Cost, 29.433748212758907, Score, -31.793333333333337, PathLength, 94.0,sBreadthFirstSearch,Cost, 73.53070457659926, Score, -88.92333333333336, PathLength, 265.0,sBreadthFirstSearchLowCost,Cost, 69.1777364265416, Score, -85.68333333333331, PathLength, 256.0,sBacktrackPath,Cost, 41.43184016978105, Score, -44.109999999999985, PathLength, 131.0,sLeastConnectedFirst,Cost, 45.69523851004287, Score, -30.08, PathLength, 89.0,sMostConnectedFirst,Cost, 54.687256659501465, Score, -35.390000000000015, PathLength, 105.0,
hRandom,Cost, 4.170384674767948, Score, 48.37703703703704,sConstrainedRandomWalk,Cost, 45.052500672014055, Score, -30.930000000000003, PathLength, 91.0,sLowEdgeCost,Cost, 30.586822657992755, Score, -31.55, PathLength, 93.0,sDepthFirstSearch,Cost, 45.14419753601071, Score, -31.503333333333327, PathLength, 93.0,sDepthFirstSearchLowCost,Cost, 29.778357113674716, Score, -31.50999999999998, PathLength, 93.0,sBreadthFirstSearch,Cost, 61.177425529509925, Score, -101.46999999999997, PathLength, 303.0,sBreadthFirstSearchLowCost,Cost, 57.70032773617231, Score, -95.90333333333331, PathLength, 286.0,sBacktrackPath,Cost, 44.93335652709736, Score, -49.43999999999999, PathLength, 147.0,sLeastConnectedFirst,Cost, 46.99411474098092, Score, -31.050000000000004, PathLength, 92.0,sMostConnectedFirst,Cost, 48.61484820876195, Score, -32.036666666666655, PathLength, 95.0,
hRandomDirection,Cost, 1.9300253293467045, Score, 46.66666666666666,sConstrainedRandomWalk,Cost, 47.85074786400934, Score, -33.00333333333335, PathLength, 98.0,sLowEdgeCost,Cost, 30.219650851505808, Score, -31.26, PathLength, 92.0,sDepthFirstSearch,Cost, 46.43340101757028, Score, -32.05666666666666, PathLength, 95.0,sDepthFirstSearchLowCost,Cost, 27.647978303463525, Score, -30.13333333333334, PathLength, 89.0,sBreadthFirstSearch,Cost, 54.82115144717184, Score, -90.90666666666668, PathLength, 271.0,sBreadthFirstSearchLowCost,Cost, 55.81566698888842, Score, -92.8, PathLength, 277.0,sBacktrackPath,Cost, 38.62839174003586, Score, -44.216666666666676, PathLength, 131.0,sLeastConnectedFirst,Cost, 45.24058373703858, Score, -29.95000000000001, PathLength, 88.0,sMostConnectedFirst,Cost, 54.152717163704395, Score, -35.67333333333334, PathLength, 106.0,
hRandomSet,Cost, 4.1899862779109665, Score, 57.42481481481478,sConstrainedRandomWalk,Cost, 54.997022868190754, Score, -37.25, PathLength, 110.0,sLowEdgeCost,Cost, 37.866046097616575, Score, -37.00000000000002, PathLength, 110.0,sDepthFirstSearch,Cost, 49.48829103479403, Score, -34.06999999999999, PathLength, 101.0,sDepthFirstSearchLowCost,Cost, 37.51504627496643, Score, -37.726666666666674, PathLength, 112.0,sBreadthFirstSearch,Cost, 72.0168108366379, Score, -119.80666666666664, PathLength, 358.0,sBreadthFirstSearchLowCost,Cost, 71.78941319091604, Score, -120.69000000000001, PathLength, 361.0,sBacktrackPath,Cost, 52.54624938931182, Score, -56.71666666666667, PathLength, 169.0,sLeastConnectedFirst,Cost, 44.53732866880857, Score, -29.513333333333335, PathLength, 87.0,sMostConnectedFirst,Cost, 66.4565660152326, Score, -44.05, PathLength, 131.0,
hRandomFixedDistance,Cost, 21.43231948576063, Score, 49.952592592592595,sConstrainedRandomWalk,Cost, 47.42300466952803, Score, -32.64666666666667, PathLength, 96.0,sLowEdgeCost,Cost, 31.113526777475986, Score, -32.336666666666666, PathLength, 96.0,sDepthFirstSearch,Cost, 45.08400799239027, Score, -31.26666666666667, PathLength, 92.0,sDepthFirstSearchLowCost,Cost, 29.57717003071358, Score, -31.726666666666674, PathLength, 94.0,sBreadthFirstSearch,Cost, 63.68830405296642, Score, -106.08333333333331, PathLength, 317.0,sBreadthFirstSearchLowCost,Cost, 60.13508192120416, Score, -100.65999999999997, PathLength, 300.0,sBacktrackPath,Cost, 45.111516539073094, Score, -49.81666666666667, PathLength, 148.0,sLeastConnectedFirst,Cost, 46.27133466994488, Score, -30.583333333333325, PathLength, 90.0,sMostConnectedFirst,Cost, 52.62058963467034, Score, -34.453333333333326, PathLength, 102.0,
hLowEdgeCostRandomFixedDistance,Cost, 7.509603344860205, Score, 47.699629629629634,sConstrainedRandomWalk,Cost, 50.0883342623801, Score, -34.473333333333336, PathLength, 102.0,sLowEdgeCost,Cost, 20.492432181881494, Score, -23.750000000000004, PathLength, 70.0,sDepthFirstSearch,Cost, 48.75626193472135, Score, -33.57333333333334, PathLength, 99.0,sDepthFirstSearchLowCost,Cost, 19.513125709961223, Score, -23.306666666666676, PathLength, 68.0,sBreadthFirstSearch,Cost, 64.25971625532233, Score, -106.60999999999996, PathLength, 318.0,sBreadthFirstSearchLowCost,Cost, 59.55880568771587, Score, -99.62666666666664, PathLength, 297.0,sBacktrackPath,Cost, 31.972898763883617, Score, -39.029999999999994, PathLength, 116.0,sLeastConnectedFirst,Cost, 45.76631402750201, Score, -30.243333333333307, PathLength, 89.0,sMostConnectedFirst,Cost, 58.47563078296406, Score, -38.68333333333334, PathLength, 115.0,
hMinimumConnectivity,Cost, 1576.6251103063444, Score, 99.63037037037037,sConstrainedRandomWalk,Cost, 118.23598693562519, Score, -80.50333333333332, PathLength, 240.0,sLowEdgeCost,Cost, 117.2763949169465, Score, -91.28, PathLength, 272.0,sDepthFirstSearch,Cost, 67.23210326291078, Score, -45.340000000000025, PathLength, 135.0,sDepthFirstSearchLowCost,Cost, 61.39989516829074, Score, -58.83, PathLength, 175.0,sBreadthFirstSearch,Cost, 118.91194183298774, Score, -197.40333333333325, PathLength, 591.0,sBreadthFirstSearchLowCost,Cost, 113.93385608257675, Score, -190.27666666666664, PathLength, 569.0,sBacktrackPath,Cost, 119.4186385314711, Score, -109.83666666666666, PathLength, 328.0,sLeastConnectedFirst,Cost, 39.40621383992682, Score, -25.80333333333333, PathLength, 76.0,sMostConnectedFirst,Cost, 145.4792558344341, Score, -97.39999999999992, PathLength, 291.0,
hMaxDistance,Cost, 206.09743232104273, Score, 50.73370370370371,sConstrainedRandomWalk,Cost, 51.74412967681649, Score, -35.15666666666666, PathLength, 104.0,sLowEdgeCost,Cost, 33.49747665210645, Score, -33.72333333333335, PathLength, 100.0,sDepthFirstSearch,Cost, 46.13811200463073, Score, -31.640000000000004, PathLength, 93.0,sDepthFirstSearchLowCost,Cost, 31.253658298847697, Score, -32.83333333333333, PathLength, 97.0,sBreadthFirstSearch,Cost, 61.24460580950027, Score, -101.24666666666668, PathLength, 302.0,sBreadthFirstSearchLowCost,Cost, 59.682230745876794, Score, -100.03, PathLength, 299.0,sBacktrackPath,Cost, 48.29655206953089, Score, -51.73333333333332, PathLength, 154.0,sLeastConnectedFirst,Cost, 47.23166791364356, Score, -31.183333333333326, PathLength, 92.0,sMostConnectedFirst,Cost, 59.053605402040795, Score, -39.056666666666665, PathLength, 116.0,
hRandom,Cost, 4.59659448758753, Score, 46.838888888888896,sConstrainedRandomWalk,Cost, 51.23779510092628, Score, -33.55000000000001, PathLength, 99.0,sLowEdgeCost,Cost, 31.910629097234178, Score, -31.44999999999998, PathLength, 93.0,sDepthFirstSearch,Cost, 49.687763354511254, Score, -31.81666666666666, PathLength, 94.0,sDepthFirstSearchLowCost,Cost, 29.191083687738434, Score, -30.113333333333323, PathLength, 89.0,sBreadthFirstSearch,Cost, 60.55622771615751, Score, -93.2733333333333, PathLength, 278.0,sBreadthFirstSearchLowCost,Cost, 56.292747263192105, Score, -84.16999999999999, PathLength, 251.0,sBacktrackPath,Cost, 46.73607226671863, Score, -52.51666666666668, PathLength, 156.0,sLeastConnectedFirst,Cost, 43.68858122917667, Score, -29.936666666666664, PathLength, 88.0,sMostConnectedFirst,Cost, 55.155351660884456, Score, -34.72333333333333, PathLength, 103.0,
hRandomDirection,Cost, 2.1244810860671777, Score, 46.87370370370368,sConstrainedRandomWalk,Cost, 50.84062186887425, Score, -33.36666666666666, PathLength, 99.0,sLowEdgeCost,Cost, 28.914419426809026, Score, -29.403333333333354, PathLength, 87.0,sDepthFirstSearch,Cost, 46.31577698437893, Score, -29.74666666666667, PathLength, 88.0,sDepthFirstSearchLowCost,Cost, 28.00920834111384, Score, -29.17333333333334, PathLength, 86.0,sBreadthFirstSearch,Cost, 59.93718185543099, Score, -93.10999999999999, PathLength, 278.0,sBreadthFirstSearchLowCost,Cost, 57.29251266945906, Score, -87.19333333333337, PathLength, 260.0,sBacktrackPath,Cost, 50.073693372722666, Score, -54.91666666666666, PathLength, 163.0,sLeastConnectedFirst,Cost, 44.042028375674505, Score, -30.006666666666664, PathLength, 89.0,sMostConnectedFirst,Cost, 55.62732529970367, Score, -34.94666666666667, PathLength, 103.0,
hRandomSet,Cost, 4.8246788692209694, Score, 56.46666666666669,sConstrainedRandomWalk,Cost, 54.88743189018289, Score, -35.95666666666665, PathLength, 106.0,sLowEdgeCost,Cost, 35.17679573561144, Score, -33.769999999999996, PathLength, 100.0,sDepthFirstSearch,Cost, 53.7405391925944, Score, -34.50333333333332, PathLength, 102.0,sDepthFirstSearchLowCost,Cost, 31.200691432155896, Score, -31.76, PathLength, 94.0,sBreadthFirstSearch,Cost, 76.38324476145779, Score, -117.25000000000001, PathLength, 350.0,sBreadthFirstSearchLowCost,Cost, 76.62109881784704, Score, -116.8433333333333, PathLength, 349.0,sBacktrackPath,Cost, 63.585574098042215, Score, -65.86333333333334, PathLength, 196.0,sLeastConnectedFirst,Cost, 42.09137201047427, Score, -28.813333333333336, PathLength, 85.0,sMostConnectedFirst,Cost, 68.4725461682934, Score, -43.43999999999999, PathLength, 129.0,
hRandomFixedDistance,Cost, 4.578061222682144, Score, 50.463333333333324,sConstrainedRandomWalk,Cost, 48.40745422475333, Score, -32.10666666666664, PathLength, 95.0,sLowEdgeCost,Cost, 30.35870422146127, Score, -30.34666666666666, PathLength, 90.0,sDepthFirstSearch,Cost, 50.616450120160565, Score, -32.500000000000014, PathLength, 96.0,sDepthFirstSearchLowCost,Cost, 31.41874930987257, Score, -31.69333333333335, PathLength, 94.0,sBreadthFirstSearch,Cost, 65.34826501073118, Score, -101.85666666666671, PathLength, 304.0,sBreadthFirstSearchLowCost,Cost, 61.957539832883576, Score, -94.08666666666664, PathLength, 281.0,sBacktrackPath,Cost, 65.97769263441879, Score, -67.11333333333334, PathLength, 200.0,sLeastConnectedFirst,Cost, 46.28285146310896, Score, -31.516666666666673, PathLength, 93.0,sMostConnectedFirst,Cost, 52.45107903235664, Score, -32.95, PathLength, 97.0,
hLowEdgeCostRandomFixedDistance,Cost, 1.7312481831138975, Score, 42.56444444444442,sConstrainedRandomWalk,Cost, 45.933609912458095, Score, -30.33999999999998, PathLength, 90.0,sLowEdgeCost,Cost, 14.473120639686677, Score, -18.240000000000002, PathLength, 53.0,sDepthFirstSearch,Cost, 49.20517407497183, Score, -31.476666666666677, PathLength, 93.0,sDepthFirstSearchLowCost,Cost, 16.857198066358, Score, -19.516666666666662, PathLength, 57.0,sBreadthFirstSearch,Cost, 56.64279044107518, Score, -86.83666666666667, PathLength, 259.0,sBreadthFirstSearchLowCost,Cost, 56.27866346009839, Score, -85.54000000000002, PathLength, 255.0,sBacktrackPath,Cost, 42.99091319738213, Score, -47.44666666666666, PathLength, 141.0,sLeastConnectedFirst,Cost, 45.16559585308889, Score, -30.956666666666653, PathLength, 91.0,sMostConnectedFirst,Cost, 52.10961157877828, Score, -32.72666666666667, PathLength, 97.0,
hMinimumConnectivity,Cost, 2318.237286937332, Score, 92.33777777777782,sConstrainedRandomWalk,Cost, 104.00593782011373, Score, -68.11000000000004, PathLength, 203.0,sLowEdgeCost,Cost, 77.71075956087815, Score, -61.529999999999994, PathLength, 183.0,sDepthFirstSearch,Cost, 87.40907950658747, Score, -56.18, PathLength, 167.0,sDepthFirstSearchLowCost,Cost, 42.807855029087804, Score, -40.12333333333334, PathLength, 119.0,sBreadthFirstSearch,Cost, 114.06136622217242, Score, -176.40666666666667, PathLength, 528.0,sBreadthFirstSearchLowCost,Cost, 114.62441257563204, Score, -173.60333333333335, PathLength, 519.0,sBacktrackPath,Cost, 170.38874187674818, Score, -147.46000000000006, PathLength, 441.0,sLeastConnectedFirst,Cost, 39.83202342775825, Score, -26.989999999999995, PathLength, 79.0,sMostConnectedFirst,Cost, 124.09536629969402, Score, -80.63666666666663, PathLength, 240.0,
hMaxDistance,Cost, 214.35400732974531, Score, 54.45074074074072,sConstrainedRandomWalk,Cost, 51.333730273089714, Score, -33.769999999999996, PathLength, 100.0,sLowEdgeCost,Cost, 34.86432729619281, Score, -33.60333333333333, PathLength, 99.0,sDepthFirstSearch,Cost, 52.67014867001065, Score, -33.79333333333334, PathLength, 100.0,sDepthFirstSearchLowCost,Cost, 31.93810152518509, Score, -31.83333333333333, PathLength, 94.0,sBreadthFirstSearch,Cost, 70.02886447252186, Score, -107.81333333333332, PathLength, 322.0,sBreadthFirstSearchLowCost,Cost, 72.1931703512113, Score, -109.6966666666667, PathLength, 328.0,sBacktrackPath,Cost, 70.43028201152924, Score, -71.31, PathLength, 212.0,sLeastConnectedFirst,Cost, 44.010982227372686, Score, -30.1, PathLength, 89.0,sMostConnectedFirst,Cost, 60.751112952155694, Score, -38.13666666666668, PathLength, 113.0,
hRandom,Cost, 4.631681899065531, Score, 44.60851851851852,sConstrainedRandomWalk,Cost, 46.451124861839226, Score, -30.756666666666646, PathLength, 91.0,sLowEdgeCost,Cost, 28.911844587893285, Score, -31.976666666666656, PathLength, 94.0,sDepthFirstSearch,Cost, 43.7329098276408, Score, -29.760000000000005, PathLength, 88.0,sDepthFirstSearchLowCost,Cost, 25.263871827205858, Score, -30.11999999999999, PathLength, 89.0,sBreadthFirstSearch,Cost, 64.3395152747958, Score, -83.22666666666665, PathLength, 248.0,sBreadthFirstSearchLowCost,Cost, 67.05560884994746, Score, -87.48000000000002, PathLength, 261.0,sBacktrackPath,Cost, 42.59319230611523, Score, -44.87333333333334, PathLength, 133.0,sLeastConnectedFirst,Cost, 44.03027204714057, Score, -29.43333333333334, PathLength, 87.0,sMostConnectedFirst,Cost, 51.084416441687026, Score, -33.84999999999999, PathLength, 100.0,
hRandomDirection,Cost, 2.126700821765241, Score, 43.024814814814825,sConstrainedRandomWalk,Cost, 45.47094511388615, Score, -29.84999999999999, PathLength, 88.0,sLowEdgeCost,Cost, 24.506141110348086, Score, -28.523333333333333, PathLength, 84.0,sDepthFirstSearch,Cost, 47.193809440053755, Score, -31.970000000000024, PathLength, 94.0,sDepthFirstSearchLowCost,Cost, 23.31356498809425, Score, -28.340000000000003, PathLength, 84.0,sBreadthFirstSearch,Cost, 63.69594905400099, Score, -81.54333333333331, PathLength, 243.0,sBreadthFirstSearchLowCost,Cost, 62.19422297225241, Score, -81.11000000000001, PathLength, 242.0,sBacktrackPath,Cost, 37.778347225443596, Score, -41.30333333333334, PathLength, 122.0,sLeastConnectedFirst,Cost, 45.9952719243414, Score, -30.56666666666667, PathLength, 90.0,sMostConnectedFirst,Cost, 51.33822945598221, Score, -34.016666666666666, PathLength, 101.0,
hRandomSet,Cost, 5.328069423781868, Score, 50.084814814814834,sConstrainedRandomWalk,Cost, 56.007098507530394, Score, -36.83666666666667, PathLength, 109.0,sLowEdgeCost,Cost, 35.143816159624436, Score, -35.81666666666667, PathLength, 106.0,sDepthFirstSearch,Cost, 51.01104119135738, Score, -34.32999999999999, PathLength, 101.0,sDepthFirstSearchLowCost,Cost, 29.972112054722302, Score, -34.49999999999999, PathLength, 102.0,sBreadthFirstSearch,Cost, 73.36110237732811, Score, -95.00000000000004, PathLength, 284.0,sBreadthFirstSearchLowCost,Cost, 76.40239832737521, Score, -100.14333333333335, PathLength, 299.0,sBacktrackPath,Cost, 40.6133428098186, Score, -43.51999999999999, PathLength, 129.0,sLeastConnectedFirst,Cost, 42.161622868946004, Score, -28.366666666666674, PathLength, 84.0,sMostConnectedFirst,Cost, 63.54117409596733, Score, -42.25000000000001, PathLength, 125.0,
hRandomFixedDistance,Cost, 7.116540954499964, Score, 46.66296296296297,sConstrainedRandomWalk,Cost, 52.31123920297376, Score, -34.44, PathLength, 102.0,sLowEdgeCost,Cost, 29.67362322641585, Score, -32.15, PathLength, 95.0,sDepthFirstSearch,Cost, 48.85029999821616, Score, -33.153333333333336, PathLength, 98.0,sDepthFirstSearchLowCost,Cost, 26.43420475358118, Score, -30.763333333333335, PathLength, 91.0,sBreadthFirstSearch,Cost, 71.51182462367166, Score, -92.1333333333333, PathLength, 275.0,sBreadthFirstSearchLowCost,Cost, 65.84826598404872, Score, -86.62999999999998, PathLength, 258.0,sBacktrackPath,Cost, 42.6602198232236, Score, -45.47666666666666, PathLength, 135.0,sLeastConnectedFirst,Cost, 47.07721767407352, Score, -31.37333333333334, PathLength, 93.0,sMostConnectedFirst,Cost, 50.696928143434654, Score, -33.84666666666667, PathLength, 100.0,
hLowEdgeCostRandomFixedDistance,Cost, 8.678013017645009, Score, 43.20037037037036,sConstrainedRandomWalk,Cost, 56.52281210831583, Score, -37.12666666666667, PathLength, 110.0,sLowEdgeCost,Cost, 14.938512426085548, Score, -20.223333333333336, PathLength, 59.0,sDepthFirstSearch,Cost, 42.43269845013116, Score, -28.68, PathLength, 85.0,sDepthFirstSearchLowCost,Cost, 16.527654754116046, Score, -21.62, PathLength, 63.0,sBreadthFirstSearch,Cost, 65.72841263889909, Score, -85.4933333333333, PathLength, 255.0,sBreadthFirstSearchLowCost,Cost, 67.99271772136628, Score, -89.77, PathLength, 268.0,sBacktrackPath,Cost, 34.172403568454655, Score, -38.193333333333335, PathLength, 113.0,sLeastConnectedFirst,Cost, 45.44759639117826, Score, -30.33666666666665, PathLength, 90.0,sMostConnectedFirst,Cost, 56.029645434678095, Score, -37.359999999999985, PathLength, 111.0,
hMinimumConnectivity,Cost, 70.9861829359917, Score, 79.33481481481482,sConstrainedRandomWalk,Cost, 94.88199909737251, Score, -62.170000000000016, PathLength, 185.0,sLowEdgeCost,Cost, 65.02236115996519, Score, -56.11333333333333, PathLength, 167.0,sDepthFirstSearch,Cost, 69.0305634526833, Score, -46.4, PathLength, 138.0,sDepthFirstSearchLowCost,Cost, 48.54821687229317, Score, -52.47333333333333, PathLength, 156.0,sBreadthFirstSearch,Cost, 129.9346623309532, Score, -169.8766666666666, PathLength, 508.0,sBreadthFirstSearchLowCost,Cost, 119.61116426903324, Score, -155.99666666666667, PathLength, 466.0,sBacktrackPath,Cost, 67.81089764103947, Score, -64.41999999999999, PathLength, 192.0,sLeastConnectedFirst,Cost, 39.64663551952637, Score, -26.88333333333334, PathLength, 79.0,sMostConnectedFirst,Cost, 121.39937115988403, Score, -79.68, PathLength, 238.0,
hMaxDistance,Cost, 199.45612406802064, Score, 46.93407407407404,sConstrainedRandomWalk,Cost, 49.872385441295634, Score, -32.749999999999986, PathLength, 97.0,sLowEdgeCost,Cost, 32.222279546160486, Score, -34.22666666666666, PathLength, 101.0,sDepthFirstSearch,Cost, 47.157119698369236, Score, -31.746666666666673, PathLength, 94.0,sDepthFirstSearchLowCost,Cost, 26.483001522982555, Score, -30.96, PathLength, 91.0,sBreadthFirstSearch,Cost, 69.7724513528497, Score, -89.94999999999996, PathLength, 268.0,sBreadthFirstSearchLowCost,Cost, 68.99654632161467, Score, -90.36000000000001, PathLength, 270.0,sBacktrackPath,Cost, 46.97275094470464, Score, -48.23666666666666, PathLength, 143.0,sLeastConnectedFirst,Cost, 43.540291014205806, Score, -29.18666666666666, PathLength, 86.0,sMostConnectedFirst,Cost, 52.7527204770892, Score, -34.990000000000016, PathLength, 103.0,
hRandom,Cost, 4.510065297043077, Score, 45.64814814814816,sConstrainedRandomWalk,Cost, 49.83759502253796, Score, -34.400000000000006, PathLength, 102.0,sLowEdgeCost,Cost, 28.60067625360234, Score, -30.663333333333327, PathLength, 90.0,sDepthFirstSearch,Cost, 45.049163036200795, Score, -31.843333333333344, PathLength, 94.0,sDepthFirstSearchLowCost,Cost, 26.854663540767746, Score, -30.423333333333336, PathLength, 90.0,sBreadthFirstSearch,Cost, 65.32130965150031, Score, -87.59333333333333, PathLength, 261.0,sBreadthFirstSearchLowCost,Cost, 63.90501089627117, Score, -86.31000000000002, PathLength, 257.0,sBacktrackPath,Cost, 42.605688404701496, Score, -47.16666666666666, PathLength, 140.0,sLeastConnectedFirst,Cost, 42.0451317243002, Score, -29.54333333333334, PathLength, 87.0,sMostConnectedFirst,Cost, 49.558794797413, Score, -32.89000000000001, PathLength, 97.0,
hRandomDirection,Cost, 1.9007705405639919, Score, 43.94925925925927,sConstrainedRandomWalk,Cost, 45.61175381906473, Score, -31.39666666666665, PathLength, 93.0,sLowEdgeCost,Cost, 29.190799455103118, Score, -31.130000000000017, PathLength, 92.0,sDepthFirstSearch,Cost, 43.62569844713569, Score, -30.906666666666656, PathLength, 91.0,sDepthFirstSearchLowCost,Cost, 27.747833413291037, Score, -31.023333333333355, PathLength, 92.0,sBreadthFirstSearch,Cost, 62.93845527524236, Score, -84.74666666666663, PathLength, 253.0,sBreadthFirstSearchLowCost,Cost, 61.8456080498329, Score, -83.59000000000002, PathLength, 249.0,sBacktrackPath,Cost, 33.87692909669975, Score, -40.37666666666667, PathLength, 120.0,sLeastConnectedFirst,Cost, 43.09677187867462, Score, -30.350000000000012, PathLength, 90.0,sMostConnectedFirst,Cost, 48.37989396118239, Score, -32.02333333333334, PathLength, 95.0,
hRandomSet,Cost, 4.548728911345875, Score, 50.5762962962963,sConstrainedRandomWalk,Cost, 51.1644158548556, Score, -35.41, PathLength, 105.0,sLowEdgeCost,Cost, 35.29566403977898, Score, -35.64, PathLength, 105.0,sDepthFirstSearch,Cost, 48.914495814087914, Score, -34.56, PathLength, 102.0,sDepthFirstSearchLowCost,Cost, 32.308944305737725, Score, -34.79666666666666, PathLength, 103.0,sBreadthFirstSearch,Cost, 71.95420248427081, Score, -98.07666666666668, PathLength, 293.0,sBreadthFirstSearchLowCost,Cost, 71.02055910980336, Score, -95.43, PathLength, 285.0,sBacktrackPath,Cost, 48.36179342705727, Score, -51.86333333333334, PathLength, 154.0,sLeastConnectedFirst,Cost, 42.7039718347663, Score, -29.92666666666667, PathLength, 88.0,sMostConnectedFirst,Cost, 58.586562292653404, Score, -39.48333333333332, PathLength, 117.0,
