[100, [Random,1][RandomDirection,1][RandomSet,1][RandomFixedDistance,1][LowEdgeCostRandomFixedDistance,1][LowEdgeCostFixedDistance,1][MinimumConnectivity,1][MaxDistance,1], [RandomWalk,1][ConstrainedRandomWalk,1][LowEdgeCost,1][DepthFirstSearch,1][DepthFirstSearchLowCost,1][BreadthFirstSearch,1][BreadthFirstSearchLowCost,1][BacktrackPath,1][LeastConnectedFirst,1][MostConnectedFirst,1], {Topology,ring}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,100}, {EdgeWeight,1.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,false}, {MixSeekers,false}]
hMaxDistance,Cost, 224.01438529834485, Score, 1196.844,sRandomWalk,Cost, 1692.3344959837257, Score, -3338.58, PathLength, 3337.0,sConstrainedRandomWalk,Cost, 38.78210240066711, Score, -77.22, PathLength, 76.0,sLowEdgeCost,Cost, 39.02716922608255, Score, -77.7, PathLength, 76.0,sDepthFirstSearch,Cost, 37.054912045533364, Score, -74.15, PathLength, 73.0,sDepthFirstSearchLowCost,Cost, 38.86801615432029, Score, -77.55, PathLength, 76.0,sBreadthFirstSearch,Cost, 1096.4125148765067, Score, -2296.15, PathLength, 2295.0,sBreadthFirstSearchLowCost,Cost, 2865.6275423719308, Score, -5795.06, PathLength, 5794.0,sBacktrackPath,Cost, 42.71513947951747, Score, -86.01, PathLength, 85.0,sLeastConnectedFirst,Cost, 35.541697742528854, Score, -71.29, PathLength, 70.0,sMostConnectedFirst,Cost, 37.50381112898352, Score, -74.73, PathLength, 73.0,
hRandom,Cost, 4.508728602653836, Score, 892.0,sRandomWalk,Cost, 1054.5541355740586, Score, -2189.07, PathLength, 2188.0,sConstrainedRandomWalk,Cost, 27.022721939702805, Score, -57.64, PathLength, 56.0,sLowEdgeCost,Cost, 26.359385608477577, Score, -56.6, PathLength, 55.0,sDepthFirstSearch,Cost, 27.48335775125101, Score, -58.62, PathLength, 57.0,sDepthFirstSearchLowCost,Cost, 27.789760627932086, Score, -59.56, PathLength, 58.0,sBreadthFirstSearch,Cost, 697.7005420922064, Score, -1496.38, PathLength, 1495.0,sBreadthFirstSearchLowCost,Cost, 2309.9765804591575, Score, -4815.62, PathLength, 4814.0,sBacktrackPath,Cost, 31.355683745062358, Score, -67.69, PathLength, 66.0,sLeastConnectedFirst,Cost, 27.602120526089706, Score, -58.43, PathLength, 57.0,sMostConnectedFirst,Cost, 28.517464548671125, Score, -60.39, PathLength, 59.0,
hRandomDirection,Cost, 1.8112491824439376, Score, 771.3189999999998,sRandomWalk,Cost, 886.0964281969176, Score, -1863.99, PathLength, 1862.0,sConstrainedRandomWalk,Cost, 26.49401540653508, Score, -56.56, PathLength, 55.0,sLowEdgeCost,Cost, 24.565241394871546, Score, -53.02, PathLength, 52.0,sDepthFirstSearch,Cost, 23.8784785909197, Score, -51.29, PathLength, 50.0,sDepthFirstSearchLowCost,Cost, 23.434245133228977, Score, -50.54, PathLength, 49.0,sBreadthFirstSearch,Cost, 769.7808036962871, Score, -1696.88, PathLength, 1695.0,sBreadthFirstSearchLowCost,Cost, 1780.3308285331739, Score, -3765.78, PathLength, 3764.0,sBacktrackPath,Cost, 30.6433815529731, Score, -66.47, PathLength, 65.0,sLeastConnectedFirst,Cost, 25.550102116850454, Score, -54.46, PathLength, 53.0,sMostConnectedFirst,Cost, 25.38560096853209, Score, -54.2, PathLength, 53.0,
hRandomSet,Cost, 40.294989685821854, Score, 1246.3869999999995,sRandomWalk,Cost, 1572.6566820219416, Score, -3288.55, PathLength, 3287.0,sConstrainedRandomWalk,Cost, 39.66052859904078, Score, -83.87, PathLength, 82.0,sLowEdgeCost,Cost, 40.32713736746328, Score, -86.11, PathLength, 85.0,sDepthFirstSearch,Cost, 40.361038320036094, Score, -84.95, PathLength, 83.0,sDepthFirstSearchLowCost,Cost, 38.41237603143324, Score, -81.98, PathLength, 80.0,sBreadthFirstSearch,Cost, 1063.2184314229871, Score, -2322.39, PathLength, 2321.0,sBreadthFirstSearchLowCost,Cost, 2986.932921299325, Score, -6253.5, PathLength, 6252.0,sBacktrackPath,Cost, 44.07790394583316, Score, -94.97, PathLength, 93.0,sLeastConnectedFirst,Cost, 39.438464593274205, Score, -83.39, PathLength, 82.0,sMostConnectedFirst,Cost, 39.734253429001875, Score, -84.16, PathLength, 83.0,
hRandomFixedDistance,Cost, 9.150001845333417, Score, 980.471,sRandomWalk,Cost, 1100.0517790779775, Score, -2288.88, PathLength, 2287.0,sConstrainedRandomWalk,Cost, 29.63066222680387, Score, -62.58, PathLength, 61.0,sLowEdgeCost,Cost, 28.154402141654774, Score, -60.37, PathLength, 59.0,sDepthFirstSearch,Cost, 31.6747583375456, Score, -67.43, PathLength, 66.0,sDepthFirstSearchLowCost,Cost, 31.368679644167383, Score, -66.92, PathLength, 65.0,sBreadthFirstSearch,Cost, 873.2323660986955, Score, -1915.99, PathLength, 1914.0,sBreadthFirstSearchLowCost,Cost, 2441.4860402331037, Score, -5136.66, PathLength, 5135.0,sBacktrackPath,Cost, 34.87581771894126, Score, -75.23, PathLength, 74.0,sLeastConnectedFirst,Cost, 32.14493632172613, Score, -68.42, PathLength, 67.0,sMostConnectedFirst,Cost, 29.388574126866132, Score, -62.23, PathLength, 61.0,
hLowEdgeCostRandomFixedDistance,Cost, 13.480134863413925, Score, 1076.0860000000005,sRandomWalk,Cost, 1361.9853637800181, Score, -2827.18, PathLength, 2826.0,sConstrainedRandomWalk,Cost, 34.51048681094962, Score, -73.05, PathLength, 72.0,sLowEdgeCost,Cost, 32.374863691426484, Score, -69.04, PathLength, 68.0,sDepthFirstSearch,Cost, 32.57848612603235, Score, -69.24, PathLength, 68.0,sDepthFirstSearchLowCost,Cost, 35.59189171324274, Score, -75.9, PathLength, 74.0,sBreadthFirstSearch,Cost, 853.1120791929013, Score, -1840.51, PathLength, 1839.0,sBreadthFirstSearchLowCost,Cost, 2623.678027058727, Score, -5581.93, PathLength, 5580.0,sBacktrackPath,Cost, 37.810072024625896, Score, -81.14, PathLength, 80.0,sLeastConnectedFirst,Cost, 33.17539054771405, Score, -70.62, PathLength, 69.0,sMostConnectedFirst,Cost, 33.95900764662696, Score, -72.25, PathLength, 71.0,
hMinimumConnectivity,Cost, 2.431920537935769, Score, 710.9689999999998,sRandomWalk,Cost, 1019.1718656315164, Score, -2139.0, PathLength, 2138.0,sConstrainedRandomWalk,Cost, 26.512595485078155, Score, -56.73, PathLength, 55.0,sLowEdgeCost,Cost, 23.371865763957217, Score, -50.43, PathLength, 49.0,sDepthFirstSearch,Cost, 24.842976283304537, Score, -52.33, PathLength, 51.0,sDepthFirstSearchLowCost,Cost, 24.110909974082457, Score, -52.02, PathLength, 51.0,sBreadthFirstSearch,Cost, 651.6076136610919, Score, -1402.8, PathLength, 1401.0,sBreadthFirstSearchLowCost,Cost, 1505.1682332162518, Score, -3184.28, PathLength, 3183.0,sBacktrackPath,Cost, 29.830375998958793, Score, -64.8, PathLength, 63.0,sLeastConnectedFirst,Cost, 27.086476635835538, Score, -57.4, PathLength, 56.0,sMostConnectedFirst,Cost, 23.259363139538458, Score, -49.9, PathLength, 48.0,
hMaxDistance,Cost, 2.021558097919032, Score, 774.2080000000001,sRandomWalk,Cost, 757.8093531094495, Score, -1573.95, PathLength, 1572.0,sConstrainedRandomWalk,Cost, 25.104565818131686, Score, -53.44, PathLength, 52.0,sLowEdgeCost,Cost, 24.487961477253435, Score, -52.47, PathLength, 51.0,sDepthFirstSearch,Cost, 25.190948709127742, Score, -53.76, PathLength, 52.0,sDepthFirstSearchLowCost,Cost, 24.721732349456634, Score, -53.2, PathLength, 52.0,sBreadthFirstSearch,Cost, 742.7244482303958, Score, -1618.53, PathLength, 1617.0,sBreadthFirstSearchLowCost,Cost, 1962.6042217726103, Score, -4159.1, PathLength, 4158.0,sBacktrackPath,Cost, 30.269799770779542, Score, -65.85, PathLength, 64.0,sLeastConnectedFirst,Cost, 26.264236486550676, Score, -55.55, PathLength, 54.0,sMostConnectedFirst,Cost, 26.373943912047956, Score, -56.23, PathLength, 55.0,
hRandom,Cost, 4.5365251614476465, Score, 1011.9440000000004,sRandomWalk,Cost, 1437.3454715627481, Score, -2679.21, PathLength, 2678.0,sConstrainedRandomWalk,Cost, 28.667694229276417, Score, -54.15, PathLength, 53.0,sLowEdgeCost,Cost, 29.530427615486683, Score, -56.43, PathLength, 55.0,sDepthFirstSearch,Cost, 32.03001595491731, Score, -60.43, PathLength, 59.0,sDepthFirstSearchLowCost,Cost, 29.693011655146332, Score, -56.7, PathLength, 55.0,sBreadthFirstSearch,Cost, 1028.6029459483655, Score, -1812.93, PathLength, 1811.0,sBreadthFirstSearchLowCost,Cost, 2783.016917859902, Score, -5210.4, PathLength, 5209.0,sBacktrackPath,Cost, 37.97990114756072, Score, -72.8, PathLength, 71.0,sLeastConnectedFirst,Cost, 31.055163230902536, Score, -58.48, PathLength, 57.0,sMostConnectedFirst,Cost, 30.725416509325267, Score, -57.91, PathLength, 56.0,
hRandomDirection,Cost, 2.2258743220877744, Score, 754.8939999999997,sRandomWalk,Cost, 896.8425327531065, Score, -1689.71, PathLength, 1688.0,sConstrainedRandomWalk,Cost, 29.864407826291416, Score, -56.41, PathLength, 55.0,sLowEdgeCost,Cost, 30.374689998007327, Score, -57.81, PathLength, 56.0,sDepthFirstSearch,Cost, 31.459867980903756, Score, -59.3, PathLength, 58.0,sDepthFirstSearchLowCost,Cost, 30.761283833592692, Score, -58.33, PathLength, 57.0,sBreadthFirstSearch,Cost, 539.2552794264884, Score, -980.49, PathLength, 979.0,sBreadthFirstSearchLowCost,Cost, 2410.533257097277, Score, -4477.62, PathLength, 4476.0,sBacktrackPath,Cost, 31.520659648384655, Score, -60.69, PathLength, 59.0,sLeastConnectedFirst,Cost, 26.93802690516345, Score, -51.19, PathLength, 50.0,sMostConnectedFirst,Cost, 30.661925685289145, Score, -57.39, PathLength, 56.0,
hRandomSet,Cost, 45.06735064431282, Score, 1302.5970000000002,sRandomWalk,Cost, 2027.0490598262622, Score, -3794.54, PathLength, 3793.0,sConstrainedRandomWalk,Cost, 45.66317774951057, Score, -85.64, PathLength, 84.0,sLowEdgeCost,Cost, 44.73016489166409, Score, -84.62, PathLength, 83.0,sDepthFirstSearch,Cost, 44.482932356811496, Score, -83.56, PathLength, 82.0,sDepthFirstSearchLowCost,Cost, 44.61306552142103, Score, -84.34, PathLength, 83.0,sBreadthFirstSearch,Cost, 1312.6279631791833, Score, -2308.69, PathLength, 2307.0,sBreadthFirstSearchLowCost,Cost, 3381.931503470307, Score, -6320.82, PathLength, 6319.0,sBacktrackPath,Cost, 50.22301773913809, Score, -95.31, PathLength, 94.0,sLeastConnectedFirst,Cost, 45.92963112313473, Score, -85.86, PathLength, 84.0,sMostConnectedFirst,Cost, 43.941698888476864, Score, -82.59, PathLength, 81.0,
hRandomFixedDistance,Cost, 26.445716271320574, Score, 1210.2589999999998,sRandomWalk,Cost, 1798.3343787815638, Score, -3342.95, PathLength, 3341.0,sConstrainedRandomWalk,Cost, 43.947777433543, Score, -82.44, PathLength, 81.0,sLowEdgeCost,Cost, 44.61164057180411, Score, -84.09, PathLength, 83.0,sDepthFirstSearch,Cost, 42.141447969183815, Score, -79.26, PathLength, 78.0,sDepthFirstSearchLowCost,Cost, 42.628625878561536, Score, -80.68, PathLength, 79.0,sBreadthFirstSearch,Cost, 1150.5203685490221, Score, -2041.69, PathLength, 2040.0,sBreadthFirstSearchLowCost,Cost, 3261.8572379713414, Score, -6141.0, PathLength, 6140.0,sBacktrackPath,Cost, 46.90162984065341, Score, -89.16, PathLength, 88.0,sLeastConnectedFirst,Cost, 43.39943387288519, Score, -81.59, PathLength, 80.0,sMostConnectedFirst,Cost, 42.46523183663023, Score, -79.73, PathLength, 78.0,
hLowEdgeCostRandomFixedDistance,Cost, 23.569358199956913, Score, 1189.4009999999998,sRandomWalk,Cost, 1632.4489127965496, Score, -3033.34, PathLength, 3032.0,sConstrainedRandomWalk,Cost, 41.65447353655786, Score, -78.02, PathLength, 77.0,sLowEdgeCost,Cost, 42.45154661542922, Score, -80.05, PathLength, 79.0,sDepthFirstSearch,Cost, 42.465934439971186, Score, -79.4, PathLength, 78.0,sDepthFirstSearchLowCost,Cost, 43.22555709090171, Score, -81.59, PathLength, 80.0,sBreadthFirstSearch,Cost, 1265.740881045336, Score, -2228.53, PathLength, 2227.0,sBreadthFirstSearchLowCost,Cost, 3290.981778966741, Score, -6061.53, PathLength, 6060.0,sBacktrackPath,Cost, 49.51953207298179, Score, -94.22, PathLength, 93.0,sLeastConnectedFirst,Cost, 44.069474424745984, Score, -82.47, PathLength, 81.0,sMostConnectedFirst,Cost, 39.81765502361264, Score, -74.86, PathLength, 73.0,
hMinimumConnectivity,Cost, 2.796864418047767, Score, 740.3609999999998,sRandomWalk,Cost, 973.3732929535968, Score, -1810.89, PathLength, 1809.0,sConstrainedRandomWalk,Cost, 31.460287750816214, Score, -59.3, PathLength, 58.0,sLowEdgeCost,Cost, 30.09548250336926, Score, -57.24, PathLength, 56.0,sDepthFirstSearch,Cost, 29.51358941616008, Score, -55.65, PathLength, 54.0,sDepthFirstSearchLowCost,Cost, 26.966628372670613, Score, -51.32, PathLength, 50.0,sBreadthFirstSearch,Cost, 729.0554752348921, Score, -1309.89, PathLength, 1308.0,sBreadthFirstSearchLowCost,Cost, 2095.99937817557, Score, -3891.46, PathLength, 3890.0,sBacktrackPath,Cost, 33.269189670476564, Score, -63.33, PathLength, 62.0,sLeastConnectedFirst,Cost, 28.099151852064196, Score, -53.5, PathLength, 52.0,sMostConnectedFirst,Cost, 27.01371881121404, Score, -51.03, PathLength, 50.0,
hMaxDistance,Cost, 2.2057564725734626, Score, 785.577,sRandomWalk,Cost, 997.0485893025625, Score, -1837.48, PathLength, 1836.0,sConstrainedRandomWalk,Cost, 29.461436373015214, Score, -55.51, PathLength, 54.0,sLowEdgeCost,Cost, 28.083531680567525, Score, -53.53, PathLength, 52.0,sDepthFirstSearch,Cost, 29.56692543431231, Score, -55.6, PathLength, 54.0,sDepthFirstSearchLowCost,Cost, 25.826042971428254, Score, -49.64, PathLength, 48.0,sBreadthFirstSearch,Cost, 607.5521277739458, Score, -1091.61, PathLength, 1090.0,sBreadthFirstSearchLowCost,Cost, 2452.5885774244202, Score, -4533.73, PathLength, 4532.0,sBacktrackPath,Cost, 35.4045238891209, Score, -67.6, PathLength, 66.0,sLeastConnectedFirst,Cost, 31.072253917456038, Score, -58.36, PathLength, 57.0,sMostConnectedFirst,Cost, 27.805790594390928, Score, -52.71, PathLength, 51.0,
hRandom,Cost, 4.1328362429674295, Score, 945.7500000000005,sRandomWalk,Cost, 997.9405920913229, Score, -2090.67, PathLength, 2089.0,sConstrainedRandomWalk,Cost, 25.210432237818512, Score, -53.63, PathLength, 52.0,sLowEdgeCost,Cost, 28.18239991247252, Score, -59.95, PathLength, 58.0,sDepthFirstSearch,Cost, 27.367425325986115, Score, -58.11, PathLength, 57.0,sDepthFirstSearchLowCost,Cost, 28.984560310823507, Score, -61.42, PathLength, 60.0,sBreadthFirstSearch,Cost, 852.0578701934724, Score, -1829.19, PathLength, 1828.0,sBreadthFirstSearchLowCost,Cost, 2458.4842434868074, Score, -5118.73, PathLength, 5117.0,sBacktrackPath,Cost, 31.976830455275763, Score, -68.48, PathLength, 67.0,sLeastConnectedFirst,Cost, 27.743373010022587, Score, -58.91, PathLength, 57.0,sMostConnectedFirst,Cost, 27.562898297542326, Score, -58.41, PathLength, 57.0,
hRandomDirection,Cost, 1.9704297071086123, Score, 743.836,sRandomWalk,Cost, 815.6283116425617, Score, -1705.23, PathLength, 1704.0,sConstrainedRandomWalk,Cost, 24.3355527758158, Score, -51.83, PathLength, 50.0,sLowEdgeCost,Cost, 24.515764510576695, Score, -52.48, PathLength, 51.0,sDepthFirstSearch,Cost, 24.812796310916756, Score, -52.7, PathLength, 51.0,sDepthFirstSearchLowCost,Cost, 24.01965976277885, Score, -51.4, PathLength, 50.0,sBreadthFirstSearch,Cost, 591.2742457003346, Score, -1253.04, PathLength, 1252.0,sBreadthFirstSearchLowCost,Cost, 1926.0332973464724, Score, -4099.34, PathLength, 4098.0,sBacktrackPath,Cost, 30.199101629538863, Score, -65.24, PathLength, 64.0,sLeastConnectedFirst,Cost, 26.56525377746833, Score, -56.4, PathLength, 55.0,sMostConnectedFirst,Cost, 23.843927199780943, Score, -50.7, PathLength, 49.0,
hRandomSet,Cost, 42.92773468315502, Score, 1260.393,sRandomWalk,Cost, 1713.223757518401, Score, -3557.4, PathLength, 3556.0,sConstrainedRandomWalk,Cost, 40.44541235509097, Score, -85.12, PathLength, 84.0,sLowEdgeCost,Cost, 39.64684232827708, Score, -83.72, PathLength, 82.0,sDepthFirstSearch,Cost, 40.16546465989845, Score, -84.77, PathLength, 83.0,sDepthFirstSearchLowCost,Cost, 39.583069631891746, Score, -83.94, PathLength, 82.0,sBreadthFirstSearch,Cost, 942.8080105618842, Score, -2002.29, PathLength, 2001.0,sBreadthFirstSearchLowCost,Cost, 3083.3973118994077, Score, -6442.49, PathLength, 6441.0,sBacktrackPath,Cost, 44.766562764919826, Score, -95.35, PathLength, 94.0,sLeastConnectedFirst,Cost, 39.9587852054473, Score, -84.41, PathLength, 83.0,sMostConnectedFirst,Cost, 39.953383369467446, Score, -84.44, PathLength, 83.0,
hRandomFixedDistance,Cost, 13.82110108782981, Score, 1055.61,sRandomWalk,Cost, 1190.9803411950115, Score, -2497.75, PathLength, 2496.0,sConstrainedRandomWalk,Cost, 32.22951958541029, Score, -68.35, PathLength, 67.0,sLowEdgeCost,Cost, 33.68268832317254, Score, -71.62, PathLength, 70.0,sDepthFirstSearch,Cost, 33.84833134901104, Score, -71.73, PathLength, 70.0,sDepthFirstSearchLowCost,Cost, 33.360560061264266, Score, -71.01, PathLength, 70.0,sBreadthFirstSearch,Cost, 947.4523440053438, Score, -2036.09, PathLength, 2035.0,sBreadthFirstSearchLowCost,Cost, 2649.4775577629125, Score, -5520.39, PathLength, 5519.0,sBacktrackPath,Cost, 35.707407558972804, Score, -76.97, PathLength, 75.0,sLeastConnectedFirst,Cost, 33.08199823796647, Score, -70.26, PathLength, 69.0,sMostConnectedFirst,Cost, 34.05098323706272, Score, -71.93, PathLength, 70.0,
hLowEdgeCostRandomFixedDistance,Cost, 1.7352721612730215, Score, 765.6840000000002,sRandomWalk,Cost, 739.7712205345923, Score, -1546.12, PathLength, 1545.0,sConstrainedRandomWalk,Cost, 26.633988124381112, Score, -56.87, PathLength, 55.0,sLowEdgeCost,Cost, 28.44565480245394, Score, -60.77, PathLength, 59.0,sDepthFirstSearch,Cost, 24.698441848207704, Score, -52.85, PathLength, 51.0,sDepthFirstSearchLowCost,Cost, 23.1078945825879, Score, -50.04, PathLength, 49.0,sBreadthFirstSearch,Cost, 613.3359019132621, Score, -1310.03, PathLength, 1309.0,sBreadthFirstSearchLowCost,Cost, 2083.790013539249, Score, -4393.37, PathLength, 4392.0,sBacktrackPath,Cost, 34.753870234486804, Score, -76.61, PathLength, 75.0,sLeastConnectedFirst,Cost, 26.513590768649774, Score, -56.48, PathLength, 55.0,sMostConnectedFirst,Cost, 25.164891821301666, Score, -53.7, PathLength, 52.0,
hMinimumConnectivity,Cost, 2.428396737835664, Score, 878.3729999999999,sRandomWalk,Cost, 1049.244130324475, Score, -2177.03, PathLength, 2176.0,sConstrainedRandomWalk,Cost, 26.72250048715588, Score, -56.8, PathLength, 55.0,sLowEdgeCost,Cost, 26.71381158975703, Score, -57.05, PathLength, 56.0,sDepthFirstSearch,Cost, 25.759494118802483, Score, -54.4, PathLength, 53.0,sDepthFirstSearchLowCost,Cost, 26.59939899059313, Score, -57.01, PathLength, 56.0,sBreadthFirstSearch,Cost, 676.2597774429028, Score, -1444.15, PathLength, 1443.0,sBreadthFirstSearchLowCost,Cost, 2278.99694879992, Score, -4754.88, PathLength, 4753.0,sBacktrackPath,Cost, 33.45378442455068, Score, -72.73, PathLength, 71.0,sLeastConnectedFirst,Cost, 25.760004298581535, Score, -54.56, PathLength, 53.0,sMostConnectedFirst,Cost, 25.828114236615264, Score, -55.12, PathLength, 54.0,
hMaxDistance,Cost, 1.8588333360912934, Score, 753.6629999999998,sRandomWalk,Cost, 766.3257734583776, Score, -1597.7, PathLength, 1596.0,sConstrainedRandomWalk,Cost, 25.751898659472843, Score, -54.37, PathLength, 53.0,sLowEdgeCost,Cost, 27.316150024128703, Score, -58.08, PathLength, 57.0,sDepthFirstSearch,Cost, 27.68257642010206, Score, -58.71, PathLength, 57.0,sDepthFirstSearchLowCost,Cost, 25.78319851949987, Score, -55.39, PathLength, 54.0,sBreadthFirstSearch,Cost, 611.1220230639394, Score, -1298.54, PathLength, 1297.0,sBreadthFirstSearchLowCost,Cost, 2050.832054342988, Score, -4236.5, PathLength, 4235.0,sBacktrackPath,Cost, 32.17358520922919, Score, -69.25, PathLength, 68.0,sLeastConnectedFirst,Cost, 26.92789482058914, Score, -57.11, PathLength, 56.0,sMostConnectedFirst,Cost, 23.894298719233678, Score, -50.98, PathLength, 49.0,
hRandom,Cost, 4.061343846284921, Score, 876.0700000000002,sRandomWalk,Cost, 956.03612201341, Score, -2131.9, PathLength, 2130.0,sConstrainedRandomWalk,Cost, 26.530952006586112, Score, -60.51, PathLength, 59.0,sLowEdgeCost,Cost, 24.596222344336216, Score, -56.55, PathLength, 55.0,sDepthFirstSearch,Cost, 25.166289714106412, Score, -57.2, PathLength, 56.0,sDepthFirstSearchLowCost,Cost, 28.34867525224063, Score, -64.52, PathLength, 63.0,sBreadthFirstSearch,Cost, 653.8414936807908, Score, -1452.68, PathLength, 1451.0,sBreadthFirstSearchLowCost,Cost, 2117.1657235587572, Score, -4755.54, PathLength, 4754.0,sBacktrackPath,Cost, 27.694423943674163, Score, -64.64, PathLength, 63.0,sLeastConnectedFirst,Cost, 25.109142405764732, Score, -57.22, PathLength, 56.0,sMostConnectedFirst,Cost, 26.232829228765222, Score, -59.94, PathLength, 58.0,
hRandomDirection,Cost, 1.806071639794703, Score, 777.6269999999998,sRandomWalk,Cost, 736.8631730920523, Score, -1655.12, PathLength, 1654.0,sConstrainedRandomWalk,Cost, 23.164184569544446, Score, -53.04, PathLength, 52.0,sLowEdgeCost,Cost, 23.069695681974, Score, -52.7, PathLength, 51.0,sDepthFirstSearch,Cost, 25.84583906693648, Score, -58.74, PathLength, 57.0,sDepthFirstSearchLowCost,Cost, 25.5684692936837, Score, -58.39, PathLength, 57.0,sBreadthFirstSearch,Cost, 556.3702273623006, Score, -1242.71, PathLength, 1241.0,sBreadthFirstSearchLowCost,Cost, 1974.6073750605428, Score, -4483.52, PathLength, 4482.0,sBacktrackPath,Cost, 25.430003826403162, Score, -59.32, PathLength, 58.0,sLeastConnectedFirst,Cost, 22.987647896590673, Score, -52.53, PathLength, 51.0,sMostConnectedFirst,Cost, 26.543743366716697, Score, -60.2, PathLength, 59.0,
hRandomSet,Cost, 40.61796393703783, Score, 1293.824,sRandomWalk,Cost, 1660.7877351148857, Score, -3689.7, PathLength, 3688.0,sConstrainedRandomWalk,Cost, 37.11812081992191, Score, -84.37, PathLength, 83.0,sLowEdgeCost,Cost, 35.63951887958915, Score, -80.95, PathLength, 79.0,sDepthFirstSearch,Cost, 37.14594005203658, Score, -83.92, PathLength, 82.0,sDepthFirstSearchLowCost,Cost, 36.640828289268185, Score, -82.77, PathLength, 81.0,sBreadthFirstSearch,Cost, 963.526597623178, Score, -2126.39, PathLength, 2125.0,sBreadthFirstSearchLowCost,Cost, 2911.375950790564, Score, -6521.93, PathLength, 6520.0,sBacktrackPath,Cost, 42.919650762588915, Score, -98.63, PathLength, 97.0,sLeastConnectedFirst,Cost, 37.84554442410355, Score, -85.57, PathLength, 84.0,sMostConnectedFirst,Cost, 37.03814702478358, Score, -84.01, PathLength, 83.0,
hRandomFixedDistance,Cost, 15.226404780866698, Score, 1146.7769999999998,sRandomWalk,Cost, 1377.5810708269564, Score, -3111.42, PathLength, 3110.0,sConstrainedRandomWalk,Cost, 32.82947250515097, Score, -74.63, PathLength, 73.0,sLowEdgeCost,Cost, 33.94890234453453, Score, -77.11, PathLength, 76.0,sDepthFirstSearch,Cost, 33.32789114425815, Score, -75.56, PathLength, 74.0,sDepthFirstSearchLowCost,Cost, 32.59915433003418, Score, -74.36, PathLength, 73.0,sBreadthFirstSearch,Cost, 930.2811266059504, Score, -2050.25, PathLength, 2049.0,sBreadthFirstSearchLowCost,Cost, 2599.9029034340883, Score, -5772.36, PathLength, 5771.0,sBacktrackPath,Cost, 37.4660986981363, Score, -85.94, PathLength, 84.0,sLeastConnectedFirst,Cost, 32.67957606233559, Score, -73.85, PathLength, 72.0,sMostConnectedFirst,Cost, 31.828600570669117, Score, -72.29, PathLength, 71.0,
hLowEdgeCostRandomFixedDistance,Cost, 10.534107643577945, Score, 1020.9299999999997,sRandomWalk,Cost, 1230.2867855190461, Score, -2721.62, PathLength, 2720.0,sConstrainedRandomWalk,Cost, 29.64148102419686, Score, -67.18, PathLength, 66.0,sLowEdgeCost,Cost, 29.08205649308845, Score, -66.74, PathLength, 65.0,sDepthFirstSearch,Cost, 30.23666912084678, Score, -69.04, PathLength, 68.0,sDepthFirstSearchLowCost,Cost, 29.42249264778613, Score, -67.59, PathLength, 66.0,sBreadthFirstSearch,Cost, 757.6098790084579, Score, -1687.25, PathLength, 1686.0,sBreadthFirstSearchLowCost,Cost, 2384.914512101488, Score, -5315.15, PathLength, 5314.0,sBacktrackPath,Cost, 34.729944490060234, Score, -80.1, PathLength, 79.0,sLeastConnectedFirst,Cost, 30.03075333540083, Score, -68.41, PathLength, 67.0,sMostConnectedFirst,Cost, 29.076630724335782, Score, -66.22, PathLength, 65.0,
hMinimumConnectivity,Cost, 2.214050557327, Score, 810.5740000000004,sRandomWalk,Cost, 822.4623314772379, Score, -1834.61, PathLength, 1833.0,sConstrainedRandomWalk,Cost, 22.42253400402288, Score, -51.2, PathLength, 50.0,sLowEdgeCost,Cost, 23.44289229106588, Score, -53.41, PathLength, 52.0,sDepthFirstSearch,Cost, 24.38171926985849, Score, -55.45, PathLength, 54.0,sDepthFirstSearchLowCost,Cost, 23.218151651109746, Score, -53.61, PathLength, 52.0,sBreadthFirstSearch,Cost, 670.5465182101129, Score, -1482.04, PathLength, 1481.0,sBreadthFirstSearchLowCost,Cost, 1934.6873174872903, Score, -4399.64, PathLength, 4398.0,sBacktrackPath,Cost, 30.87950321791684, Score, -70.72, PathLength, 69.0,sLeastConnectedFirst,Cost, 22.332547814008866, Score, -50.93, PathLength, 49.0,sMostConnectedFirst,Cost, 23.726804221033294, Score, -54.13, PathLength, 53.0,
hMaxDistance,Cost, 195.74211712892364, Score, 1185.0119999999997,sRandomWalk,Cost, 1494.9575891940017, Score, -3333.46, PathLength, 3332.0,sConstrainedRandomWalk,Cost, 34.50228726374281, Score, -78.04, PathLength, 77.0,sLowEdgeCost,Cost, 34.105465110558114, Score, -77.81, PathLength, 76.0,sDepthFirstSearch,Cost, 34.033319284132276, Score, -77.07, PathLength, 76.0,sDepthFirstSearchLowCost,Cost, 34.546815774067085, Score, -78.49, PathLength, 77.0,sBreadthFirstSearch,Cost, 825.9136742077308, Score, -1830.57, PathLength, 1829.0,sBreadthFirstSearchLowCost,Cost, 2734.8520555112104, Score, -6136.85, PathLength, 6135.0,sBacktrackPath,Cost, 37.704639504034134, Score, -87.35, PathLength, 86.0,sLeastConnectedFirst,Cost, 33.47764456655122, Score, -75.73, PathLength, 74.0,sMostConnectedFirst,Cost, 32.82982115139842, Score, -74.75, PathLength, 73.0,
