[100, [Random,1][RandomDirection,1][RandomSet,1][RandomFixedDistance,1][LowEdgeCostRandomFixedDistance,1][VariableFixedDistance,1][LowEdgeCostVariableFixedDistance,1][LowEdgeCostFixedDistance,1][MinimumConnectivity,1][MaxDistance,1][RandomVariableHidePotential,1], [DepthFirstSearchLowCost,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,100}, {EdgeWeight,10.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}]
hMinimumConnectivity,Cost, 18588.478790873127, Score, 59.75999999999997,sDepthFirstSearchLowCost,Cost, 599.1067556304876, Score, -59.75999999999997, PathLength, 178.0,
hMaxDistance,Cost, 2252.016303970058, Score, 31.24333333333333,sDepthFirstSearchLowCost,Cost, 280.9679638898149, Score, -31.24333333333333, PathLength, 92.0,
hRandomVariableHidePotential,Cost, 50.911369757731535, Score, 29.756666666666664,sDepthFirstSearchLowCost,Cost, 264.01228424987806, Score, -29.756666666666664, PathLength, 88.0,
hRandom,Cost, 43.15364459425425, Score, 31.373333333333335,sDepthFirstSearchLowCost,Cost, 257.61157518028625, Score, -31.373333333333335, PathLength, 93.0,
hRandomDirection,Cost, 19.08370429173297, Score, 29.319999999999997,sDepthFirstSearchLowCost,Cost, 231.93085124438596, Score, -29.319999999999997, PathLength, 86.0,
hRandomSet,Cost, 41.058071416378155, Score, 34.35999999999999,sDepthFirstSearchLowCost,Cost, 289.95531409217415, Score, -34.35999999999999, PathLength, 102.0,
hRandomFixedDistance,Cost, 163.82868200576002, Score, 31.506666666666657,sDepthFirstSearchLowCost,Cost, 253.72239954534516, Score, -31.506666666666657, PathLength, 93.0,
hLowEdgeCostRandomFixedDistance,Cost, 79.21513930591058, Score, 21.140000000000004,sDepthFirstSearchLowCost,Cost, 141.12108666341842, Score, -21.140000000000004, PathLength, 62.0,
hVariableFixedDistance,Cost, 1130.1552516158683, Score, 31.70666666666667,sDepthFirstSearchLowCost,Cost, 258.08437025462206, Score, -31.70666666666667, PathLength, 94.0,
hLowEdgeCostVariableFixedDistance,Cost, 975.624208288144, Score, 34.06999999999999,sDepthFirstSearchLowCost,Cost, 288.4388821329472, Score, -34.06999999999999, PathLength, 101.0,
hMinimumConnectivity,Cost, 17385.29511174194, Score, 61.19666666666666,sDepthFirstSearchLowCost,Cost, 566.6873679794153, Score, -61.19666666666666, PathLength, 182.0,
hMaxDistance,Cost, 1932.9868366339363, Score, 32.053333333333335,sDepthFirstSearchLowCost,Cost, 263.17661526706877, Score, -32.053333333333335, PathLength, 95.0,
hRandomVariableHidePotential,Cost, 43.991811790245556, Score, 32.24666666666666,sDepthFirstSearchLowCost,Cost, 263.30425449422415, Score, -32.24666666666666, PathLength, 95.0,
hRandom,Cost, 44.91503603997188, Score, 32.1,sDepthFirstSearchLowCost,Cost, 281.8442846970939, Score, -32.1, PathLength, 95.0,
hRandomDirection,Cost, 19.062203311408524, Score, 29.36333333333333,sDepthFirstSearchLowCost,Cost, 251.0386653732311, Score, -29.36333333333333, PathLength, 87.0,
hRandomSet,Cost, 42.02454478506498, Score, 33.499999999999986,sDepthFirstSearchLowCost,Cost, 296.08826475566036, Score, -33.499999999999986, PathLength, 99.0,
hRandomFixedDistance,Cost, 42.822659563360006, Score, 30.793333333333326,sDepthFirstSearchLowCost,Cost, 266.25024752982984, Score, -30.793333333333326, PathLength, 91.0,
hLowEdgeCostRandomFixedDistance,Cost, 68.48995912401868, Score, 18.050000000000008,sDepthFirstSearchLowCost,Cost, 140.14203932311395, Score, -18.050000000000008, PathLength, 53.0,
hVariableFixedDistance,Cost, 1179.3865506787665, Score, 32.69333333333334,sDepthFirstSearchLowCost,Cost, 290.89306426006567, Score, -32.69333333333334, PathLength, 97.0,
hLowEdgeCostVariableFixedDistance,Cost, 1034.2187441752749, Score, 33.11,sDepthFirstSearchLowCost,Cost, 294.5385606072026, Score, -33.11, PathLength, 98.0,
hMinimumConnectivity,Cost, 19784.10635712753, Score, 43.94333333333334,sDepthFirstSearchLowCost,Cost, 421.31313147690975, Score, -43.94333333333334, PathLength, 130.0,
hMaxDistance,Cost, 18.974058271640367, Score, 30.919999999999995,sDepthFirstSearchLowCost,Cost, 270.827442487858, Score, -30.919999999999995, PathLength, 91.0,
hRandomVariableHidePotential,Cost, 44.524168133387874, Score, 30.176666666666666,sDepthFirstSearchLowCost,Cost, 260.4256331926723, Score, -30.176666666666666, PathLength, 89.0,
hRandom,Cost, 43.51307378998111, Score, 29.379999999999992,sDepthFirstSearchLowCost,Cost, 247.18349473472904, Score, -29.379999999999992, PathLength, 87.0,
hRandomDirection,Cost, 21.05468229060911, Score, 30.576666666666668,sDepthFirstSearchLowCost,Cost, 262.57409366009136, Score, -30.576666666666668, PathLength, 90.0,
hRandomSet,Cost, 47.831227561080695, Score, 33.69333333333334,sDepthFirstSearchLowCost,Cost, 297.3967128512945, Score, -33.69333333333334, PathLength, 100.0,
hRandomFixedDistance,Cost, 147.38243194710017, Score, 29.389999999999997,sDepthFirstSearchLowCost,Cost, 246.22582151649692, Score, -29.389999999999997, PathLength, 87.0,
hLowEdgeCostRandomFixedDistance,Cost, 45.74599389175203, Score, 17.570000000000004,sDepthFirstSearchLowCost,Cost, 123.2504570601477, Score, -17.570000000000004, PathLength, 51.0,
hVariableFixedDistance,Cost, 1272.6216885398276, Score, 31.85333333333332,sDepthFirstSearchLowCost,Cost, 274.89978136394456, Score, -31.85333333333332, PathLength, 94.0,
hLowEdgeCostVariableFixedDistance,Cost, 1084.607610951894, Score, 32.723333333333336,sDepthFirstSearchLowCost,Cost, 286.77100311804065, Score, -32.723333333333336, PathLength, 97.0,
hMinimumConnectivity,Cost, 16069.940304648415, Score, 48.156666666666666,sDepthFirstSearchLowCost,Cost, 467.63114078976594, Score, -48.156666666666666, PathLength, 143.0,
hMaxDistance,Cost, 2140.6765987505146, Score, 31.776666666666664,sDepthFirstSearchLowCost,Cost, 273.5734038978639, Score, -31.776666666666664, PathLength, 94.0,
hRandomVariableHidePotential,Cost, 45.38224920879169, Score, 31.28666666666666,sDepthFirstSearchLowCost,Cost, 266.51961595774196, Score, -31.28666666666666, PathLength, 92.0,
hRandom,Cost, 43.492333307232705, Score, 31.103333333333335,sDepthFirstSearchLowCost,Cost, 273.20133684574796, Score, -31.103333333333335, PathLength, 92.0,
hRandomDirection,Cost, 20.096167466455817, Score, 28.8,sDepthFirstSearchLowCost,Cost, 245.91785842600086, Score, -28.8, PathLength, 85.0,
hRandomSet,Cost, 44.0340288355398, Score, 35.716666666666676,sDepthFirstSearchLowCost,Cost, 329.0506210753319, Score, -35.716666666666676, PathLength, 106.0,
hRandomFixedDistance,Cost, 221.94267661963903, Score, 30.806666666666676,sDepthFirstSearchLowCost,Cost, 270.85459812892265, Score, -30.806666666666676, PathLength, 91.0,
hLowEdgeCostRandomFixedDistance,Cost, 36.52743934482899, Score, 18.53666666666666,sDepthFirstSearchLowCost,Cost, 132.58525314835214, Score, -18.53666666666666, PathLength, 54.0,
hVariableFixedDistance,Cost, 1300.1764566327886, Score, 32.663333333333355,sDepthFirstSearchLowCost,Cost, 287.935825955243, Score, -32.663333333333355, PathLength, 96.0,
hLowEdgeCostVariableFixedDistance,Cost, 1094.765178644829, Score, 32.10999999999999,sDepthFirstSearchLowCost,Cost, 282.71759810630886, Score, -32.10999999999999, PathLength, 95.0,
hMinimumConnectivity,Cost, 12123.286119332153, Score, 61.140000000000015,sDepthFirstSearchLowCost,Cost, 613.4872142898147, Score, -61.140000000000015, PathLength, 182.0,
hMaxDistance,Cost, 1979.6890644055745, Score, 32.403333333333336,sDepthFirstSearchLowCost,Cost, 287.717654051085, Score, -32.403333333333336, PathLength, 96.0,
hRandomVariableHidePotential,Cost, 44.73473464010226, Score, 29.489999999999988,sDepthFirstSearchLowCost,Cost, 251.89560292271756, Score, -29.489999999999988, PathLength, 87.0,
hRandom,Cost, 44.32271773214179, Score, 32.74,sDepthFirstSearchLowCost,Cost, 277.2937201959077, Score, -32.74, PathLength, 97.0,
hRandomDirection,Cost, 19.24617571102708, Score, 30.310000000000006,sDepthFirstSearchLowCost,Cost, 249.25287165569569, Score, -30.310000000000006, PathLength, 89.0,
hRandomSet,Cost, 43.03069832438174, Score, 34.47666666666666,sDepthFirstSearchLowCost,Cost, 301.3392874576565, Score, -34.47666666666666, PathLength, 102.0,
hRandomFixedDistance,Cost, 169.78530637060237, Score, 32.863333333333344,sDepthFirstSearchLowCost,Cost, 274.9125320568126, Score, -32.863333333333344, PathLength, 97.0,
hLowEdgeCostRandomFixedDistance,Cost, 29.38160735345994, Score, 19.30666666666666,sDepthFirstSearchLowCost,Cost, 128.21032592038011, Score, -19.30666666666666, PathLength, 56.0,
hVariableFixedDistance,Cost, 1277.117472287483, Score, 34.87333333333334,sDepthFirstSearchLowCost,Cost, 308.5782509016741, Score, -34.87333333333334, PathLength, 103.0,
hLowEdgeCostVariableFixedDistance,Cost, 1107.7642197392179, Score, 33.84333333333334,sDepthFirstSearchLowCost,Cost, 295.07925197688496, Score, -33.84333333333334, PathLength, 100.0,
hMinimumConnectivity,Cost, 15947.897489924102, Score, 55.31666666666667,sDepthFirstSearchLowCost,Cost, 540.7076396702414, Score, -55.31666666666667, PathLength, 164.0,
hMaxDistance,Cost, 19.97914813412448, Score, 32.28,sDepthFirstSearchLowCost,Cost, 276.96347588203236, Score, -32.28, PathLength, 95.0,
hRandomVariableHidePotential,Cost, 42.62784167145813, Score, 30.596666666666664,sDepthFirstSearchLowCost,Cost, 250.06608346313988, Score, -30.596666666666664, PathLength, 90.0,
hRandom,Cost, 47.91970725781721, Score, 30.10666666666665,sDepthFirstSearchLowCost,Cost, 267.7532743050008, Score, -30.10666666666665, PathLength, 89.0,
hRandomDirection,Cost, 19.36877829556641, Score, 30.77333333333333,sDepthFirstSearchLowCost,Cost, 275.5068912686947, Score, -30.77333333333333, PathLength, 91.0,
hRandomSet,Cost, 43.020412725472816, Score, 35.38666666666668,sDepthFirstSearchLowCost,Cost, 328.43742946711836, Score, -35.38666666666668, PathLength, 105.0,
hRandomFixedDistance,Cost, 92.72157517883176, Score, 31.900000000000006,sDepthFirstSearchLowCost,Cost, 288.15923016498186, Score, -31.900000000000006, PathLength, 94.0,
hLowEdgeCostRandomFixedDistance,Cost, 112.64831244141392, Score, 25.71666666666666,sDepthFirstSearchLowCost,Cost, 212.41502905406065, Score, -25.71666666666666, PathLength, 76.0,
hVariableFixedDistance,Cost, 1265.5180893865793, Score, 33.10666666666666,sDepthFirstSearchLowCost,Cost, 302.6793559229666, Score, -33.10666666666666, PathLength, 98.0,
hLowEdgeCostVariableFixedDistance,Cost, 1128.709150897855, Score, 33.31333333333335,sDepthFirstSearchLowCost,Cost, 302.6258964121305, Score, -33.31333333333335, PathLength, 98.0,
hMinimumConnectivity,Cost, 19880.675698865634, Score, 60.53999999999999,sDepthFirstSearchLowCost,Cost, 602.1793821020736, Score, -60.53999999999999, PathLength, 180.0,
hMaxDistance,Cost, 1830.0537967220744, Score, 33.143333333333345,sDepthFirstSearchLowCost,Cost, 300.9670257914848, Score, -33.143333333333345, PathLength, 98.0,
hRandomVariableHidePotential,Cost, 40.90497991085151, Score, 29.98666666666668,sDepthFirstSearchLowCost,Cost, 266.0391251230991, Score, -29.98666666666668, PathLength, 88.0,
hRandom,Cost, 46.77612429963695, Score, 31.67333333333334,sDepthFirstSearchLowCost,Cost, 284.7736599572452, Score, -31.67333333333334, PathLength, 94.0,
hRandomDirection,Cost, 20.085773722072478, Score, 28.843333333333344,sDepthFirstSearchLowCost,Cost, 254.87153058748504, Score, -28.843333333333344, PathLength, 85.0,
hRandomSet,Cost, 45.292943550863754, Score, 32.77000000000001,sDepthFirstSearchLowCost,Cost, 307.03814197155606, Score, -32.77000000000001, PathLength, 97.0,
hRandomFixedDistance,Cost, 71.52521874457206, Score, 31.859999999999996,sDepthFirstSearchLowCost,Cost, 294.81690819888064, Score, -31.859999999999996, PathLength, 94.0,
hLowEdgeCostRandomFixedDistance,Cost, 7.25879558588087, Score, 22.846666666666664,sDepthFirstSearchLowCost,Cost, 194.00693196502343, Score, -22.846666666666664, PathLength, 67.0,
hVariableFixedDistance,Cost, 1371.1175311294019, Score, 30.780000000000005,sDepthFirstSearchLowCost,Cost, 278.66077192730864, Score, -30.780000000000005, PathLength, 91.0,
hLowEdgeCostVariableFixedDistance,Cost, 1194.1533217132842, Score, 32.31666666666669,sDepthFirstSearchLowCost,Cost, 298.0126183911277, Score, -32.31666666666669, PathLength, 95.0,
hMinimumConnectivity,Cost, 4604.907842573904, Score, 44.29,sDepthFirstSearchLowCost,Cost, 455.2383358616255, Score, -44.29, PathLength, 131.0,
hMaxDistance,Cost, 214.406243232136, Score, 34.03999999999999,sDepthFirstSearchLowCost,Cost, 319.66568528539995, Score, -34.03999999999999, PathLength, 101.0,
hRandomVariableHidePotential,Cost, 42.765045731882026, Score, 29.36,sDepthFirstSearchLowCost,Cost, 260.21166155469365, Score, -29.36, PathLength, 87.0,
hRandom,Cost, 43.53706345890404, Score, 32.15666666666666,sDepthFirstSearchLowCost,Cost, 306.3896212772542, Score, -32.15666666666666, PathLength, 95.0,
hRandomDirection,Cost, 20.02693082274275, Score, 30.646666666666665,sDepthFirstSearchLowCost,Cost, 288.78930776997987, Score, -30.646666666666665, PathLength, 90.0,
hRandomSet,Cost, 43.58324547902466, Score, 32.46999999999999,sDepthFirstSearchLowCost,Cost, 311.7273429927165, Score, -32.46999999999999, PathLength, 96.0,
hRandomFixedDistance,Cost, 188.8671726807447, Score, 31.056666666666658,sDepthFirstSearchLowCost,Cost, 289.20738763042505, Score, -31.056666666666658, PathLength, 92.0,
hLowEdgeCostRandomFixedDistance,Cost, 102.04236341865611, Score, 24.203333333333315,sDepthFirstSearchLowCost,Cost, 195.92185026021187, Score, -24.203333333333315, PathLength, 71.0,
hVariableFixedDistance,Cost, 1342.807185507312, Score, 32.50333333333333,sDepthFirstSearchLowCost,Cost, 316.02867429839387, Score, -32.50333333333333, PathLength, 96.0,
hLowEdgeCostVariableFixedDistance,Cost, 1192.1854465755537, Score, 32.26333333333335,sDepthFirstSearchLowCost,Cost, 311.9221861160281, Score, -32.26333333333335, PathLength, 95.0,
hMinimumConnectivity,Cost, 14448.234362413175, Score, 60.25666666666666,sDepthFirstSearchLowCost,Cost, 629.2563858394406, Score, -60.25666666666666, PathLength, 179.0,
hMaxDistance,Cost, 2078.3161661812255, Score, 32.40666666666666,sDepthFirstSearchLowCost,Cost, 311.5993095053564, Score, -32.40666666666666, PathLength, 96.0,
hRandomVariableHidePotential,Cost, 42.08452242150377, Score, 32.109999999999985,sDepthFirstSearchLowCost,Cost, 307.6629897457045, Score, -32.109999999999985, PathLength, 95.0,
hRandom,Cost, 43.83246300233441, Score, 29.53666666666665,sDepthFirstSearchLowCost,Cost, 268.33709485483456, Score, -29.53666666666665, PathLength, 87.0,
hRandomDirection,Cost, 21.463462068663148, Score, 31.11999999999999,sDepthFirstSearchLowCost,Cost, 286.3236250041571, Score, -31.11999999999999, PathLength, 92.0,
hRandomSet,Cost, 44.036494923989224, Score, 36.546666666666674,sDepthFirstSearchLowCost,Cost, 358.7755999095866, Score, -36.546666666666674, PathLength, 108.0,
hRandomFixedDistance,Cost, 45.1278859849801, Score, 32.13999999999999,sDepthFirstSearchLowCost,Cost, 300.9459416343846, Score, -32.13999999999999, PathLength, 95.0,
hLowEdgeCostRandomFixedDistance,Cost, 79.40083737743011, Score, 22.883333333333344,sDepthFirstSearchLowCost,Cost, 181.78070642331696, Score, -22.883333333333344, PathLength, 67.0,
hVariableFixedDistance,Cost, 1430.3859441922757, Score, 32.71333333333334,sDepthFirstSearchLowCost,Cost, 309.876754054336, Score, -32.71333333333334, PathLength, 97.0,
hLowEdgeCostVariableFixedDistance,Cost, 1259.697450281883, Score, 33.53666666666666,sDepthFirstSearchLowCost,Cost, 321.01153950092674, Score, -33.53666666666666, PathLength, 99.0,
hMinimumConnectivity,Cost, 13802.261251001892, Score, 55.786666666666676,sDepthFirstSearchLowCost,Cost, 588.4697935551762, Score, -55.786666666666676, PathLength, 166.0,
hMaxDistance,Cost, 2021.220292617681, Score, 30.63666666666667,sDepthFirstSearchLowCost,Cost, 279.84074727934285, Score, -30.63666666666667, PathLength, 90.0,
hRandomVariableHidePotential,Cost, 41.059455675396904, Score, 31.33333333333333,sDepthFirstSearchLowCost,Cost, 293.46160446961716, Score, -31.33333333333333, PathLength, 93.0,
hRandom,Cost, 48.31009101288605, Score, 33.36333333333334,sDepthFirstSearchLowCost,Cost, 322.55368992902396, Score, -33.36333333333334, PathLength, 99.0,
hRandomDirection,Cost, 19.92137283021892, Score, 29.943333333333324,sDepthFirstSearchLowCost,Cost, 275.70386247697456, Score, -29.943333333333324, PathLength, 88.0,
hRandomSet,Cost, 47.80293511502757, Score, 36.12000000000001,sDepthFirstSearchLowCost,Cost, 356.1816035876979, Score, -36.12000000000001, PathLength, 107.0,
hRandomFixedDistance,Cost, 172.70111453004338, Score, 33.25666666666667,sDepthFirstSearchLowCost,Cost, 319.88072791647625, Score, -33.25666666666667, PathLength, 98.0,
hLowEdgeCostRandomFixedDistance,Cost, 17.164707656486538, Score, 19.646666666666672,sDepthFirstSearchLowCost,Cost, 155.9084305236004, Score, -19.646666666666672, PathLength, 57.0,
hVariableFixedDistance,Cost, 1457.50770397866, Score, 32.17666666666668,sDepthFirstSearchLowCost,Cost, 306.44997721537925, Score, -32.17666666666668, PathLength, 95.0,
hLowEdgeCostVariableFixedDistance,Cost, 1302.3521144538279, Score, 33.40333333333335,sDepthFirstSearchLowCost,Cost, 318.9890404719329, Score, -33.40333333333335, PathLength, 99.0,
hMinimumConnectivity,Cost, 5338.257900107377, Score, 55.333333333333364,sDepthFirstSearchLowCost,Cost, 595.4092343912511, Score, -55.333333333333364, PathLength, 165.0,
hMaxDistance,Cost, 2012.9863565696762, Score, 32.62,sDepthFirstSearchLowCost,Cost, 310.77573180416937, Score, -32.62, PathLength, 96.0,
hRandomVariableHidePotential,Cost, 41.75537569535728, Score, 31.98333333333332,sDepthFirstSearchLowCost,Cost, 300.23595592223614, Score, -31.98333333333332, PathLength, 94.0,
hRandom,Cost, 43.001563016261244, Score, 32.606666666666655,sDepthFirstSearchLowCost,Cost, 276.1675327148912, Score, -32.606666666666655, PathLength, 96.0,
hRandomDirection,Cost, 20.171380329033, Score, 30.456666666666646,sDepthFirstSearchLowCost,Cost, 255.64303994611907, Score, -30.456666666666646, PathLength, 90.0,
hRandomSet,Cost, 47.801097204138195, Score, 36.333333333333336,sDepthFirstSearchLowCost,Cost, 319.6410327998184, Score, -36.333333333333336, PathLength, 108.0,
hRandomFixedDistance,Cost, 244.06023503735653, Score, 32.63666666666667,sDepthFirstSearchLowCost,Cost, 274.8209330903195, Score, -32.63666666666667, PathLength, 96.0,
hLowEdgeCostRandomFixedDistance,Cost, 58.77752978099979, Score, 21.87333333333333,sDepthFirstSearchLowCost,Cost, 158.61478910195876, Score, -21.87333333333333, PathLength, 64.0,
hVariableFixedDistance,Cost, 1437.3601029580075, Score, 32.35,sDepthFirstSearchLowCost,Cost, 273.31842288262084, Score, -32.35, PathLength, 96.0,
hLowEdgeCostVariableFixedDistance,Cost, 1256.291229527028, Score, 34.55333333333332,sDepthFirstSearchLowCost,Cost, 293.9323618554605, Score, -34.55333333333332, PathLength, 102.0,
hMinimumConnectivity,Cost, 20018.561718672372, Score, 51.84,sDepthFirstSearchLowCost,Cost, 488.58235145180896, Score, -51.84, PathLength, 154.0,
hMaxDistance,Cost, 1988.498586871689, Score, 32.73000000000001,sDepthFirstSearchLowCost,Cost, 273.8560713956044, Score, -32.73000000000001, PathLength, 97.0,
hRandomVariableHidePotential,Cost, 38.52424946268869, Score, 31.77999999999999,sDepthFirstSearchLowCost,Cost, 269.33954722384107, Score, -31.77999999999999, PathLength, 94.0,
hRandom,Cost, 44.79552630010013, Score, 30.24333333333334,sDepthFirstSearchLowCost,Cost, 261.39867910156397, Score, -30.24333333333334, PathLength, 89.0,
hRandomDirection,Cost, 21.396121167641194, Score, 32.39,sDepthFirstSearchLowCost,Cost, 286.7893065187647, Score, -32.39, PathLength, 96.0,
hRandomSet,Cost, 44.55583563136711, Score, 37.893333333333324,sDepthFirstSearchLowCost,Cost, 349.3141414186222, Score, -37.893333333333324, PathLength, 112.0,
hRandomFixedDistance,Cost, 20.559515128601547, Score, 27.520000000000003,sDepthFirstSearchLowCost,Cost, 228.95234537492814, Score, -27.520000000000003, PathLength, 81.0,
hLowEdgeCostRandomFixedDistance,Cost, 25.41483831186552, Score, 19.970000000000002,sDepthFirstSearchLowCost,Cost, 159.47138463178305, Score, -19.970000000000002, PathLength, 58.0,
hVariableFixedDistance,Cost, 1482.2952340211984, Score, 31.866666666666664,sDepthFirstSearchLowCost,Cost, 280.8291257802914, Score, -31.866666666666664, PathLength, 94.0,
hLowEdgeCostVariableFixedDistance,Cost, 1304.0829929127685, Score, 33.98666666666666,sDepthFirstSearchLowCost,Cost, 304.2166149549197, Score, -33.98666666666666, PathLength, 100.0,
hMinimumConnectivity,Cost, 20467.207701458512, Score, 56.55666666666664,sDepthFirstSearchLowCost,Cost, 555.9710635434722, Score, -56.55666666666664, PathLength, 168.0,
hMaxDistance,Cost, 2008.198614688081, Score, 31.663333333333334,sDepthFirstSearchLowCost,Cost, 275.6826572566553, Score, -31.663333333333334, PathLength, 93.0,
hRandomVariableHidePotential,Cost, 39.835114080401794, Score, 31.22000000000001,sDepthFirstSearchLowCost,Cost, 271.6068886073826, Score, -31.22000000000001, PathLength, 92.0,
hRandom,Cost, 45.52510008724185, Score, 29.126666666666676,sDepthFirstSearchLowCost,Cost, 247.23322430405943, Score, -29.126666666666676, PathLength, 86.0,
hRandomDirection,Cost, 19.697441912265887, Score, 27.82666666666668,sDepthFirstSearchLowCost,Cost, 234.3743184876739, Score, -27.82666666666668, PathLength, 82.0,
hRandomSet,Cost, 41.64179536895393, Score, 33.163333333333334,sDepthFirstSearchLowCost,Cost, 297.49991564255686, Score, -33.163333333333334, PathLength, 98.0,
hRandomFixedDistance,Cost, 144.14249114380706, Score, 30.90333333333332,sDepthFirstSearchLowCost,Cost, 272.43468921747734, Score, -30.90333333333332, PathLength, 91.0,
hLowEdgeCostRandomFixedDistance,Cost, 43.12486731477774, Score, 15.459999999999994,sDepthFirstSearchLowCost,Cost, 103.77309866845461, Score, -15.459999999999994, PathLength, 45.0,
hVariableFixedDistance,Cost, 1525.8484100783473, Score, 30.73333333333332,sDepthFirstSearchLowCost,Cost, 266.28735765651385, Score, -30.73333333333332, PathLength, 91.0,
hLowEdgeCostVariableFixedDistance,Cost, 1305.6041927521408, Score, 30.863333333333333,sDepthFirstSearchLowCost,Cost, 266.9667030837903, Score, -30.863333333333333, PathLength, 91.0,
hMinimumConnectivity,Cost, 18929.722506286154, Score, 58.91666666666666,sDepthFirstSearchLowCost,Cost, 589.8431816618785, Score, -58.91666666666666, PathLength, 175.0,
hMaxDistance,Cost, 1966.9452849509428, Score, 31.956666666666663,sDepthFirstSearchLowCost,Cost, 283.0424796672793, Score, -31.956666666666663, PathLength, 94.0,
hRandomVariableHidePotential,Cost, 35.48748126352434, Score, 30.116666666666653,sDepthFirstSearchLowCost,Cost, 263.92491668147227, Score, -30.116666666666653, PathLength, 89.0,
hRandom,Cost, 46.512209630501445, Score, 31.20000000000001,sDepthFirstSearchLowCost,Cost, 288.68043875065507, Score, -31.20000000000001, PathLength, 92.0,
hRandomDirection,Cost, 22.56707227868948, Score, 30.16333333333333,sDepthFirstSearchLowCost,Cost, 278.61969714669414, Score, -30.16333333333333, PathLength, 89.0,
hRandomSet,Cost, 50.92248156253132, Score, 34.19333333333333,sDepthFirstSearchLowCost,Cost, 327.34158100683817, Score, -34.19333333333333, PathLength, 101.0,
hRandomFixedDistance,Cost, 102.25499048805369, Score, 30.123333333333335,sDepthFirstSearchLowCost,Cost, 277.47607648844985, Score, -30.123333333333335, PathLength, 89.0,
hLowEdgeCostRandomFixedDistance,Cost, 73.85290843719702, Score, 23.450000000000003,sDepthFirstSearchLowCost,Cost, 197.69214082622182, Score, -23.450000000000003, PathLength, 69.0,
hVariableFixedDistance,Cost, 1649.5264189660902, Score, 31.90333333333335,sDepthFirstSearchLowCost,Cost, 298.3749628984671, Score, -31.90333333333335, PathLength, 94.0,
hLowEdgeCostVariableFixedDistance,Cost, 1461.3271146909437, Score, 32.40666666666667,sDepthFirstSearchLowCost,Cost, 304.17867336087244, Score, -32.40666666666667, PathLength, 96.0,
hMinimumConnectivity,Cost, 21320.039221897277, Score, 58.01666666666667,sDepthFirstSearchLowCost,Cost, 604.0914278076947, Score, -58.01666666666667, PathLength, 173.0,
hMaxDistance,Cost, 1116.6095748442278, Score, 32.873333333333335,sDepthFirstSearchLowCost,Cost, 309.92501015256397, Score, -32.873333333333335, PathLength, 97.0,
hRandomVariableHidePotential,Cost, 38.10108906699794, Score, 29.683333333333334,sDepthFirstSearchLowCost,Cost, 271.4352785412976, Score, -29.683333333333334, PathLength, 88.0,
hRandom,Cost, 47.37582874499696, Score, 31.380000000000006,sDepthFirstSearchLowCost,Cost, 261.9878848109785, Score, -31.380000000000006, PathLength, 93.0,
hRandomDirection,Cost, 18.83960810530653, Score, 28.870000000000008,sDepthFirstSearchLowCost,Cost, 237.02421737410418, Score, -28.870000000000008, PathLength, 85.0,
hRandomSet,Cost, 47.61151691958809, Score, 32.853333333333346,sDepthFirstSearchLowCost,Cost, 279.17247345994116, Score, -32.853333333333346, PathLength, 97.0,
hRandomFixedDistance,Cost, 150.90335452602164, Score, 29.46666666666666,sDepthFirstSearchLowCost,Cost, 241.03762820538122, Score, -29.46666666666666, PathLength, 87.0,
hLowEdgeCostRandomFixedDistance,Cost, 30.379336257890955, Score, 19.383333333333326,sDepthFirstSearchLowCost,Cost, 137.54518447518328, Score, -19.383333333333326, PathLength, 57.0,
hVariableFixedDistance,Cost, 1592.8842517381986, Score, 29.926666666666666,sDepthFirstSearchLowCost,Cost, 242.6048798126699, Score, -29.926666666666666, PathLength, 88.0,
hLowEdgeCostVariableFixedDistance,Cost, 1404.4923120481449, Score, 32.00666666666667,sDepthFirstSearchLowCost,Cost, 268.3521233442386, Score, -32.00666666666667, PathLength, 95.0,
hMinimumConnectivity,Cost, 10903.001126162206, Score, 53.62000000000001,sDepthFirstSearchLowCost,Cost, 517.9356070537697, Score, -53.62000000000001, PathLength, 159.0,
hMaxDistance,Cost, 20.56667710619819, Score, 29.68,sDepthFirstSearchLowCost,Cost, 245.23836201251, Score, -29.68, PathLength, 88.0,
hRandomVariableHidePotential,Cost, 38.52594760301158, Score, 27.956666666666663,sDepthFirstSearchLowCost,Cost, 224.16615166613892, Score, -27.956666666666663, PathLength, 82.0,
hRandom,Cost, 47.11518050604, Score, 31.463333333333324,sDepthFirstSearchLowCost,Cost, 304.53205423426, Score, -31.463333333333324, PathLength, 93.0,
hRandomDirection,Cost, 20.405108717094905, Score, 31.090000000000003,sDepthFirstSearchLowCost,Cost, 303.5154456960934, Score, -31.090000000000003, PathLength, 92.0,
hRandomSet,Cost, 48.98610457281568, Score, 33.849999999999994,sDepthFirstSearchLowCost,Cost, 337.6236221945212, Score, -33.849999999999994, PathLength, 100.0,
hRandomFixedDistance,Cost, 198.9718822724101, Score, 32.786666666666676,sDepthFirstSearchLowCost,Cost, 327.2121956458693, Score, -32.786666666666676, PathLength, 97.0,
hLowEdgeCostRandomFixedDistance,Cost, 91.24703348952497, Score, 24.16333333333333,sDepthFirstSearchLowCost,Cost, 212.3177044717564, Score, -24.16333333333333, PathLength, 71.0,
