[100, [RandomSet,1], [ConstrainedRandomWalk,1][LeastConnectedFirst,1][BacktrackPath,1][BreadthFirstSearch,1][BreadthFirstSearchLowCost,1][FixedStartRandomWalk,1][LowEdgeCost,1][RandomWalk,1][DepthFirstSearch,1][DepthFirstSearchLowCost,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,i+1}, {Rounds,100}, {EdgeWeight,10.0}, {FixedOrUpperWeight,fixed}, {EdgeTraversalDecrement,0}]
hRandomSet,Cost, 1470.2, Score, 73.56166666666668,sConstrainedRandomWalk,Cost, 2021.7, Score, -67.72333333333334, PathLength, 202.0,sLeastConnectedFirst,Cost, 1228.1, Score, -41.27000000000002, PathLength, 122.0,sBacktrackPath,Cost, 2179.0, Score, -72.96666666666668, PathLength, 217.0,sBreadthFirstSearch,Cost, 3435.6, Score, -114.85333333333338, PathLength, 343.0,sBreadthFirstSearchLowCost,Cost, 3523.3, Score, -117.77666666666669, PathLength, 352.0,sFixedStartRandomWalk,Cost, 2044.3, Score, -68.47666666666667, PathLength, 204.0,sLowEdgeCost,Cost, 2211.6, Score, -74.05333333333334, PathLength, 221.0,sRandomWalk,Cost, 2005.3, Score, -67.17666666666672, PathLength, 200.0,sDepthFirstSearch,Cost, 1659.1, Score, -55.63666666666668, PathLength, 165.0,sDepthFirstSearchLowCost,Cost, 1660.5, Score, -55.68333333333335, PathLength, 166.0,
hRandomSet,Cost, 1494.1, Score, 80.84633333333332,sConstrainedRandomWalk,Cost, 2351.8, Score, -78.72666666666666, PathLength, 235.0,sLeastConnectedFirst,Cost, 1179.5, Score, -39.64999999999999, PathLength, 117.0,sBacktrackPath,Cost, 2305.5, Score, -77.18333333333334, PathLength, 230.0,sBreadthFirstSearch,Cost, 3966.3, Score, -132.5433333333333, PathLength, 396.0,sBreadthFirstSearchLowCost,Cost, 4022.1, Score, -134.40333333333336, PathLength, 402.0,sFixedStartRandomWalk,Cost, 2303.8, Score, -77.12666666666668, PathLength, 230.0,sLowEdgeCost,Cost, 2206.1, Score, -73.87, PathLength, 220.0,sRandomWalk,Cost, 2523.5, Score, -84.45000000000002, PathLength, 252.0,sDepthFirstSearch,Cost, 1644.0, Score, -55.13333333333332, PathLength, 164.0,sDepthFirstSearchLowCost,Cost, 1651.3, Score, -55.37666666666668, PathLength, 165.0,
hRandomSet,Cost, 1480.5, Score, 79.77566666666665,sConstrainedRandomWalk,Cost, 2500.4, Score, -83.67999999999998, PathLength, 250.0,sLeastConnectedFirst,Cost, 1175.6, Score, -39.519999999999996, PathLength, 117.0,sBacktrackPath,Cost, 2628.3, Score, -87.94333333333336, PathLength, 262.0,sBreadthFirstSearch,Cost, 3666.7, Score, -122.55666666666671, PathLength, 366.0,sBreadthFirstSearchLowCost,Cost, 3604.6, Score, -120.48666666666672, PathLength, 360.0,sFixedStartRandomWalk,Cost, 2234.2, Score, -74.8066666666667, PathLength, 223.0,sLowEdgeCost,Cost, 2531.3, Score, -84.71000000000002, PathLength, 253.0,sRandomWalk,Cost, 2388.2, Score, -79.94, PathLength, 238.0,sDepthFirstSearch,Cost, 1555.6, Score, -52.18666666666666, PathLength, 155.0,sDepthFirstSearchLowCost,Cost, 1547.8, Score, -51.92666666666667, PathLength, 154.0,
hRandomSet,Cost, 1472.4, Score, 73.20933333333332,sConstrainedRandomWalk,Cost, 2055.1, Score, -68.83666666666666, PathLength, 205.0,sLeastConnectedFirst,Cost, 1216.5, Score, -40.88333333333333, PathLength, 121.0,sBacktrackPath,Cost, 2120.5, Score, -71.01666666666665, PathLength, 212.0,sBreadthFirstSearch,Cost, 3545.1, Score, -118.50333333333332, PathLength, 354.0,sBreadthFirstSearchLowCost,Cost, 3449.5, Score, -115.31666666666665, PathLength, 344.0,sFixedStartRandomWalk,Cost, 1924.6, Score, -64.48666666666665, PathLength, 192.0,sLowEdgeCost,Cost, 2103.1, Score, -70.43666666666667, PathLength, 210.0,sRandomWalk,Cost, 2022.7, Score, -67.75666666666665, PathLength, 202.0,sDepthFirstSearch,Cost, 1728.8, Score, -57.959999999999994, PathLength, 172.0,sDepthFirstSearchLowCost,Cost, 1696.9, Score, -56.89666666666664, PathLength, 169.0,
hRandomSet,Cost, 1521.5, Score, 88.78,sConstrainedRandomWalk,Cost, 2692.4, Score, -90.08000000000004, PathLength, 269.0,sLeastConnectedFirst,Cost, 1207.8, Score, -40.593333333333334, PathLength, 120.0,sBacktrackPath,Cost, 3046.9, Score, -101.8966666666667, PathLength, 304.0,sBreadthFirstSearch,Cost, 3877.9, Score, -129.59666666666666, PathLength, 387.0,sBreadthFirstSearchLowCost,Cost, 3829.3, Score, -127.97666666666666, PathLength, 382.0,sFixedStartRandomWalk,Cost, 2517.3, Score, -84.2433333333333, PathLength, 251.0,sLowEdgeCost,Cost, 3148.8, Score, -105.29333333333334, PathLength, 314.0,sRandomWalk,Cost, 2835.6, Score, -94.85333333333332, PathLength, 283.0,sDepthFirstSearch,Cost, 1699.4, Score, -56.98000000000001, PathLength, 169.0,sDepthFirstSearchLowCost,Cost, 1678.6, Score, -56.28666666666669, PathLength, 167.0,
hRandomSet,Cost, 1488.8, Score, 75.478,sConstrainedRandomWalk,Cost, 1944.3, Score, -65.14333333333333, PathLength, 194.0,sLeastConnectedFirst,Cost, 1228.1, Score, -41.27000000000001, PathLength, 122.0,sBacktrackPath,Cost, 2044.8, Score, -68.49333333333333, PathLength, 204.0,sBreadthFirstSearch,Cost, 3906.6, Score, -130.55333333333334, PathLength, 390.0,sBreadthFirstSearchLowCost,Cost, 3840.6, Score, -128.3533333333333, PathLength, 384.0,sFixedStartRandomWalk,Cost, 2075.9, Score, -69.52999999999999, PathLength, 207.0,sLowEdgeCost,Cost, 2303.0, Score, -77.10000000000001, PathLength, 230.0,sRandomWalk,Cost, 2087.8, Score, -69.92666666666668, PathLength, 208.0,sDepthFirstSearch,Cost, 1562.8, Score, -52.42666666666666, PathLength, 156.0,sDepthFirstSearchLowCost,Cost, 1549.5, Score, -51.98333333333333, PathLength, 154.0,
hRandomSet,Cost, 1559.1, Score, 89.865,sConstrainedRandomWalk,Cost, 2125.8, Score, -71.19333333333333, PathLength, 212.0,sLeastConnectedFirst,Cost, 1153.0, Score, -38.76666666666667, PathLength, 115.0,sBacktrackPath,Cost, 3775.3, Score, -126.17666666666668, PathLength, 377.0,sBreadthFirstSearch,Cost, 3965.1, Score, -132.50333333333333, PathLength, 396.0,sBreadthFirstSearchLowCost,Cost, 3903.9, Score, -130.46333333333337, PathLength, 390.0,sFixedStartRandomWalk,Cost, 2220.9, Score, -74.36333333333337, PathLength, 222.0,sLowEdgeCost,Cost, 4172.8, Score, -139.42666666666662, PathLength, 417.0,sRandomWalk,Cost, 2103.6, Score, -70.45333333333335, PathLength, 210.0,sDepthFirstSearch,Cost, 1711.0, Score, -57.36666666666668, PathLength, 171.0,sDepthFirstSearchLowCost,Cost, 1728.1, Score, -57.93666666666668, PathLength, 172.0,
hRandomSet,Cost, 1549.7, Score, 85.53233333333334,sConstrainedRandomWalk,Cost, 2482.1, Score, -83.07, PathLength, 248.0,sLeastConnectedFirst,Cost, 1260.8, Score, -42.35999999999999, PathLength, 126.0,sBacktrackPath,Cost, 2670.1, Score, -89.33666666666664, PathLength, 267.0,sBreadthFirstSearch,Cost, 3780.2, Score, -126.33999999999997, PathLength, 378.0,sBreadthFirstSearchLowCost,Cost, 3799.4, Score, -126.97999999999998, PathLength, 379.0,sFixedStartRandomWalk,Cost, 2422.8, Score, -81.09333333333333, PathLength, 242.0,sLowEdgeCost,Cost, 2893.8, Score, -96.79333333333332, PathLength, 289.0,sRandomWalk,Cost, 2647.2, Score, -88.57333333333335, PathLength, 264.0,sDepthFirstSearch,Cost, 1809.3, Score, -60.64333333333334, PathLength, 180.0,sDepthFirstSearchLowCost,Cost, 1794.0, Score, -60.133333333333304, PathLength, 179.0,
hRandomSet,Cost, 1525.8, Score, 72.76133333333334,sConstrainedRandomWalk,Cost, 1989.5, Score, -66.65, PathLength, 198.0,sLeastConnectedFirst,Cost, 1304.6, Score, -43.82, PathLength, 130.0,sBacktrackPath,Cost, 2042.5, Score, -68.4166666666667, PathLength, 204.0,sBreadthFirstSearch,Cost, 3700.7, Score, -123.69, PathLength, 370.0,sBreadthFirstSearchLowCost,Cost, 3683.2, Score, -123.10666666666663, PathLength, 368.0,sFixedStartRandomWalk,Cost, 1945.3, Score, -65.17666666666668, PathLength, 194.0,sLowEdgeCost,Cost, 2027.6, Score, -67.91999999999999, PathLength, 202.0,sRandomWalk,Cost, 1958.0, Score, -65.60000000000002, PathLength, 195.0,sDepthFirstSearch,Cost, 1539.9, Score, -51.66333333333331, PathLength, 153.0,sDepthFirstSearchLowCost,Cost, 1537.1, Score, -51.57000000000002, PathLength, 153.0,
hRandomSet,Cost, 1572.8, Score, 78.81433333333331,sConstrainedRandomWalk,Cost, 2288.2, Score, -76.60666666666665, PathLength, 228.0,sLeastConnectedFirst,Cost, 1186.2, Score, -39.87333333333333, PathLength, 118.0,sBacktrackPath,Cost, 2337.0, Score, -78.23333333333332, PathLength, 233.0,sBreadthFirstSearch,Cost, 3702.1, Score, -123.73666666666664, PathLength, 370.0,sBreadthFirstSearchLowCost,Cost, 3677.2, Score, -122.90666666666667, PathLength, 367.0,sFixedStartRandomWalk,Cost, 2343.2, Score, -78.44, PathLength, 234.0,sLowEdgeCost,Cost, 2438.0, Score, -81.59999999999997, PathLength, 243.0,sRandomWalk,Cost, 2370.2, Score, -79.33999999999997, PathLength, 237.0,sDepthFirstSearch,Cost, 1596.2, Score, -53.54000000000002, PathLength, 159.0,sDepthFirstSearchLowCost,Cost, 1606.0, Score, -53.86666666666666, PathLength, 160.0,
hRandomSet,Cost, 1560.4, Score, 73.51733333333334,sConstrainedRandomWalk,Cost, 2058.9, Score, -68.96333333333332, PathLength, 205.0,sLeastConnectedFirst,Cost, 1219.3, Score, -40.97666666666668, PathLength, 121.0,sBacktrackPath,Cost, 2039.6, Score, -68.32000000000001, PathLength, 203.0,sBreadthFirstSearch,Cost, 3779.8, Score, -126.32666666666664, PathLength, 377.0,sBreadthFirstSearchLowCost,Cost, 3732.5, Score, -124.75, PathLength, 373.0,sFixedStartRandomWalk,Cost, 1996.4, Score, -66.88000000000001, PathLength, 199.0,sLowEdgeCost,Cost, 2027.3, Score, -67.90999999999997, PathLength, 202.0,sRandomWalk,Cost, 2029.0, Score, -67.96666666666668, PathLength, 202.0,sDepthFirstSearch,Cost, 1541.2, Score, -51.70666666666668, PathLength, 154.0,sDepthFirstSearchLowCost,Cost, 1531.2, Score, -51.37333333333333, PathLength, 153.0,
hRandomSet,Cost, 1547.5, Score, 86.31399999999998,sConstrainedRandomWalk,Cost, 2359.8, Score, -78.99333333333334, PathLength, 235.0,sLeastConnectedFirst,Cost, 1270.5, Score, -42.68333333333334, PathLength, 127.0,sBacktrackPath,Cost, 2953.8, Score, -98.79333333333338, PathLength, 295.0,sBreadthFirstSearch,Cost, 3929.5, Score, -131.3166666666667, PathLength, 392.0,sBreadthFirstSearchLowCost,Cost, 3989.6, Score, -133.32, PathLength, 398.0,sFixedStartRandomWalk,Cost, 2518.9, Score, -84.29666666666662, PathLength, 251.0,sLowEdgeCost,Cost, 2950.7, Score, -98.69000000000001, PathLength, 295.0,sRandomWalk,Cost, 2577.9, Score, -86.2633333333333, PathLength, 257.0,sDepthFirstSearch,Cost, 1628.4, Score, -54.61333333333333, PathLength, 162.0,sDepthFirstSearchLowCost,Cost, 1615.1, Score, -54.17000000000001, PathLength, 161.0,
hRandomSet,Cost, 1629.3, Score, 88.83,sConstrainedRandomWalk,Cost, 2617.9, Score, -87.59666666666662, PathLength, 261.0,sLeastConnectedFirst,Cost, 1265.9, Score, -42.52999999999997, PathLength, 126.0,sBacktrackPath,Cost, 2814.6, Score, -94.15333333333331, PathLength, 281.0,sBreadthFirstSearch,Cost, 4122.7, Score, -137.75666666666675, PathLength, 412.0,sBreadthFirstSearchLowCost,Cost, 4124.6, Score, -137.82, PathLength, 412.0,sFixedStartRandomWalk,Cost, 2606.1, Score, -87.20333333333332, PathLength, 260.0,sLowEdgeCost,Cost, 2735.1, Score, -91.50333333333334, PathLength, 273.0,sRandomWalk,Cost, 2770.2, Score, -92.67333333333332, PathLength, 277.0,sDepthFirstSearch,Cost, 1740.9, Score, -58.36333333333335, PathLength, 174.0,sDepthFirstSearchLowCost,Cost, 1751.0, Score, -58.69999999999999, PathLength, 175.0,
hRandomSet,Cost, 1599.0, Score, 75.32833333333333,sConstrainedRandomWalk,Cost, 2211.9, Score, -74.06333333333333, PathLength, 221.0,sLeastConnectedFirst,Cost, 1228.2, Score, -41.27333333333334, PathLength, 122.0,sBacktrackPath,Cost, 2109.3, Score, -70.64333333333333, PathLength, 210.0,sBreadthFirstSearch,Cost, 3551.1, Score, -118.70333333333336, PathLength, 355.0,sBreadthFirstSearchLowCost,Cost, 3656.1, Score, -122.20333333333338, PathLength, 365.0,sFixedStartRandomWalk,Cost, 2152.2, Score, -72.07333333333335, PathLength, 215.0,sLowEdgeCost,Cost, 2238.9, Score, -74.96333333333332, PathLength, 223.0,sRandomWalk,Cost, 2154.8, Score, -72.15999999999997, PathLength, 215.0,sDepthFirstSearch,Cost, 1608.1, Score, -53.93666666666666, PathLength, 160.0,sDepthFirstSearchLowCost,Cost, 1587.9, Score, -53.26333333333332, PathLength, 158.0,
hRandomSet,Cost, 1607.8, Score, 74.328,sConstrainedRandomWalk,Cost, 2142.8, Score, -71.76, PathLength, 214.0,sLeastConnectedFirst,Cost, 1182.7, Score, -39.75666666666667, PathLength, 118.0,sBacktrackPath,Cost, 1989.5, Score, -66.64999999999998, PathLength, 198.0,sBreadthFirstSearch,Cost, 3678.1, Score, -122.93666666666667, PathLength, 367.0,sBreadthFirstSearchLowCost,Cost, 3687.1, Score, -123.23666666666666, PathLength, 368.0,sFixedStartRandomWalk,Cost, 2149.1, Score, -71.96999999999998, PathLength, 214.0,sLowEdgeCost,Cost, 2071.3, Score, -69.37666666666664, PathLength, 207.0,sRandomWalk,Cost, 2097.9, Score, -70.26333333333335, PathLength, 209.0,sDepthFirstSearch,Cost, 1602.3, Score, -53.74333333333334, PathLength, 160.0,sDepthFirstSearchLowCost,Cost, 1597.6, Score, -53.58666666666667, PathLength, 159.0,
hRandomSet,Cost, 1627.7, Score, 90.59700000000001,sConstrainedRandomWalk,Cost, 2704.5, Score, -90.48333333333338, PathLength, 270.0,sLeastConnectedFirst,Cost, 1196.7, Score, -40.22333333333332, PathLength, 119.0,sBacktrackPath,Cost, 3078.3, Score, -102.94333333333334, PathLength, 307.0,sBreadthFirstSearch,Cost, 4039.9, Score, -134.99666666666667, PathLength, 403.0,sBreadthFirstSearchLowCost,Cost, 3913.5, Score, -130.78333333333333, PathLength, 391.0,sFixedStartRandomWalk,Cost, 2820.7, Score, -94.35666666666665, PathLength, 282.0,sLowEdgeCost,Cost, 3129.9, Score, -104.66333333333327, PathLength, 312.0,sRandomWalk,Cost, 3000.4, Score, -100.34666666666662, PathLength, 300.0,sDepthFirstSearch,Cost, 1599.0, Score, -53.63333333333332, PathLength, 159.0,sDepthFirstSearchLowCost,Cost, 1596.2, Score, -53.54000000000003, PathLength, 159.0,
hRandomSet,Cost, 1697.7, Score, 82.40366666666668,sConstrainedRandomWalk,Cost, 2141.3, Score, -71.71000000000002, PathLength, 214.0,sLeastConnectedFirst,Cost, 1192.7, Score, -40.09, PathLength, 119.0,sBacktrackPath,Cost, 2666.2, Score, -89.20666666666668, PathLength, 266.0,sBreadthFirstSearch,Cost, 3720.1, Score, -124.3366666666666, PathLength, 372.0,sBreadthFirstSearchLowCost,Cost, 3782.2, Score, -126.40666666666671, PathLength, 378.0,sFixedStartRandomWalk,Cost, 2377.9, Score, -79.59666666666666, PathLength, 237.0,sLowEdgeCost,Cost, 2876.5, Score, -96.21666666666665, PathLength, 287.0,sRandomWalk,Cost, 2289.1, Score, -76.63666666666666, PathLength, 228.0,sDepthFirstSearch,Cost, 1789.5, Score, -59.98333333333332, PathLength, 178.0,sDepthFirstSearchLowCost,Cost, 1785.6, Score, -59.85333333333337, PathLength, 178.0,
hRandomSet,Cost, 1661.9, Score, 72.348,sConstrainedRandomWalk,Cost, 2022.5, Score, -67.75, PathLength, 202.0,sLeastConnectedFirst,Cost, 1257.4, Score, -42.24666666666668, PathLength, 125.0,sBacktrackPath,Cost, 1909.1, Score, -63.970000000000006, PathLength, 190.0,sBreadthFirstSearch,Cost, 3570.0, Score, -119.33333333333334, PathLength, 357.0,sBreadthFirstSearchLowCost,Cost, 3580.3, Score, -119.67666666666672, PathLength, 358.0,sFixedStartRandomWalk,Cost, 1916.5, Score, -64.21666666666664, PathLength, 191.0,sLowEdgeCost,Cost, 1926.4, Score, -64.5466666666667, PathLength, 192.0,sRandomWalk,Cost, 2067.3, Score, -69.24333333333333, PathLength, 206.0,sDepthFirstSearch,Cost, 1674.0, Score, -56.13333333333334, PathLength, 167.0,sDepthFirstSearchLowCost,Cost, 1680.9, Score, -56.36333333333334, PathLength, 168.0,
hRandomSet,Cost, 1668.6, Score, 73.20000000000003,sConstrainedRandomWalk,Cost, 2158.9, Score, -72.29666666666664, PathLength, 215.0,sLeastConnectedFirst,Cost, 1318.4, Score, -44.27999999999998, PathLength, 131.0,sBacktrackPath,Cost, 2122.9, Score, -71.09666666666666, PathLength, 212.0,sBreadthFirstSearch,Cost, 3425.3, Score, -114.50999999999998, PathLength, 342.0,sBreadthFirstSearchLowCost,Cost, 3422.6, Score, -114.42, PathLength, 342.0,sFixedStartRandomWalk,Cost, 2033.0, Score, -68.1, PathLength, 203.0,sLowEdgeCost,Cost, 2166.5, Score, -72.55, PathLength, 216.0,sRandomWalk,Cost, 2063.2, Score, -69.10666666666665, PathLength, 206.0,sDepthFirstSearch,Cost, 1571.4, Score, -52.71333333333334, PathLength, 157.0,sDepthFirstSearchLowCost,Cost, 1577.8, Score, -52.92666666666666, PathLength, 157.0,
hRandomSet,Cost, 1712.1, Score, 76.31866666666669,sConstrainedRandomWalk,Cost, 2276.7, Score, -76.22333333333334, PathLength, 227.0,sLeastConnectedFirst,Cost, 1234.6, Score, -41.48666666666666, PathLength, 123.0,sBacktrackPath,Cost, 2230.3, Score, -74.67666666666668, PathLength, 223.0,sBreadthFirstSearch,Cost, 3654.9, Score, -122.16333333333324, PathLength, 365.0,sBreadthFirstSearchLowCost,Cost, 3612.7, Score, -120.7566666666667, PathLength, 361.0,sFixedStartRandomWalk,Cost, 2202.4, Score, -73.74666666666663, PathLength, 220.0,sLowEdgeCost,Cost, 2271.5, Score, -76.05000000000001, PathLength, 227.0,sRandomWalk,Cost, 2192.6, Score, -73.41999999999999, PathLength, 219.0,sDepthFirstSearch,Cost, 1565.6, Score, -52.51999999999999, PathLength, 156.0,sDepthFirstSearchLowCost,Cost, 1554.3, Score, -52.143333333333324, PathLength, 155.0,
hRandomSet,Cost, 1722.4, Score, 76.711,sConstrainedRandomWalk,Cost, 2344.1, Score, -78.46999999999997, PathLength, 234.0,sLeastConnectedFirst,Cost, 1114.1, Score, -37.47000000000001, PathLength, 111.0,sBacktrackPath,Cost, 2119.8, Score, -70.99333333333333, PathLength, 211.0,sBreadthFirstSearch,Cost, 3649.8, Score, -121.99333333333338, PathLength, 364.0,sBreadthFirstSearchLowCost,Cost, 3659.4, Score, -122.3133333333333, PathLength, 365.0,sFixedStartRandomWalk,Cost, 2239.4, Score, -74.98, PathLength, 223.0,sLowEdgeCost,Cost, 2131.5, Score, -71.38333333333335, PathLength, 213.0,sRandomWalk,Cost, 2160.8, Score, -72.36000000000001, PathLength, 216.0,sDepthFirstSearch,Cost, 1747.9, Score, -58.59666666666668, PathLength, 174.0,sDepthFirstSearchLowCost,Cost, 1746.5, Score, -58.55000000000001, PathLength, 174.0,
