[100, [Random,1], [BacktrackPath,1][BreadthFirstSearch,1][DepthFirstSearch,1][BreadthFirstSearchLowCost,1][DepthFirstSearchLowCost,1], {Topology,scalefree}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,100}, {EdgeWeight,10.0}, {FixedOrUpperWeight,fixed}, {EdgeTraversalDecrement,0}]
hRandom,Cost, 91.3, Score, 9.01625,sBacktrackPath,Cost, 1541.6, Score, -1632.24375,sBreadthFirstSearch,Cost, 2471.1, Score, -2619.8375,sDepthFirstSearch,Cost, 1230.3, Score, -1301.4875,sBreadthFirstSearchLowCost,Cost, 2234.4, Score, -2368.34375,sDepthFirstSearchLowCost,Cost, 1193.9, Score, -1262.8125,
hRandom,Cost, 96.5, Score, 11.487248322147652,sBacktrackPath,Cost, 1397.3, Score, -1484.6020134228186,sBreadthFirstSearch,Cost, 2200.6, Score, -2341.814765100671,sDepthFirstSearch,Cost, 1193.1, Score, -1266.6973154362415,sBreadthFirstSearchLowCost,Cost, 2259.0, Score, -2404.1342281879192,sDepthFirstSearchLowCost,Cost, 1205.8, Score, -1280.2496644295306,
hRandom,Cost, 87.9, Score, 20.150666666666663,sBacktrackPath,Cost, 1769.5, Score, -1881.6066666666666,sBreadthFirstSearch,Cost, 2334.6, Score, -2484.38,sDepthFirstSearch,Cost, 1234.8, Score, -1311.2600000000002,sBreadthFirstSearchLowCost,Cost, 2395.1, Score, -2548.913333333334,sDepthFirstSearchLowCost,Cost, 1227.3, Score, -1303.2599999999993,
hRandom,Cost, 101.5, Score, 4.019480519480519,sBacktrackPath,Cost, 1418.4, Score, -1503.9129870129866,sBreadthFirstSearch,Cost, 1946.6, Score, -2066.4116883116885,sDepthFirstSearch,Cost, 1214.0, Score, -1286.2402597402597,sBreadthFirstSearchLowCost,Cost, 2130.8, Score, -2262.572727272727,sDepthFirstSearchLowCost,Cost, 1249.7, Score, -1324.2584415584415,
hRandom,Cost, 97.5, Score, 15.401298701298696,sBacktrackPath,Cost, 1814.8, Score, -1926.3129870129872,sBreadthFirstSearch,Cost, 2242.2, Score, -2381.4662337662344,sDepthFirstSearch,Cost, 1271.6, Score, -1347.84025974026,sBreadthFirstSearchLowCost,Cost, 2228.5, Score, -2366.8766233766237,sDepthFirstSearchLowCost,Cost, 1278.8, Score, -1355.5077922077926,
hRandom,Cost, 95.2, Score, 21.397260273972602,sBacktrackPath,Cost, 1574.5, Score, -1675.821917808219,sBreadthFirstSearch,Cost, 2250.5, Score, -2398.1232876712324,sDepthFirstSearch,Cost, 1289.0, Score, -1370.7671232876712,sBreadthFirstSearchLowCost,Cost, 2425.0, Score, -2584.575342465753,sDepthFirstSearchLowCost,Cost, 1273.0, Score, -1353.6712328767119,
hRandom,Cost, 94.6, Score, 9.560256410256411,sBacktrackPath,Cost, 1423.3, Score, -1508.473076923077,sBreadthFirstSearch,Cost, 2322.6, Score, -2465.4205128205126,sDepthFirstSearch,Cost, 1257.4, Score, -1331.9384615384613,sBreadthFirstSearchLowCost,Cost, 2257.4, Score, -2396.0410256410264,sDepthFirstSearchLowCost,Cost, 1235.0, Score, -1308.102564102564,
hRandom,Cost, 93.8, Score, 14.263013698630136,sBacktrackPath,Cost, 1553.1, Score, -1653.0520547945207,sBreadthFirstSearch,Cost, 2206.6, Score, -2351.3123287671233,sDepthFirstSearch,Cost, 1150.7, Score, -1223.0904109589042,sBreadthFirstSearchLowCost,Cost, 2219.1, Score, -2364.6684931506848,sDepthFirstSearchLowCost,Cost, 1161.7, Score, -1234.8438356164386,
hRandom,Cost, 99.4, Score, 4.396052631578949,sBacktrackPath,Cost, 1547.7, Score, -1642.9828947368414,sBreadthFirstSearch,Cost, 1920.6, Score, -2040.4157894736836,sDepthFirstSearch,Cost, 1230.1, Score, -1304.4881578947363,sBreadthFirstSearchLowCost,Cost, 1927.3, Score, -2047.5565789473685,sDepthFirstSearchLowCost,Cost, 1258.4, Score, -1334.6499999999996,
hRandom,Cost, 99.8, Score, 18.985034013605443,sBacktrackPath,Cost, 1664.0, Score, -1770.4081632653053,sBreadthFirstSearch,Cost, 2236.8, Score, -2382.1741496598643,sDepthFirstSearch,Cost, 1262.8, Score, -1341.9156462585033,sBreadthFirstSearchLowCost,Cost, 2266.1, Score, -2413.4673469387753,sDepthFirstSearchLowCost,Cost, 1265.7, Score, -1345.012925170068,
